"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"67","통신판매업","08_26_04_P","3990000","2026399033030200050","2026-02-26","","01","영업/정상","01","정상영업","","","","","","","","경기도 남양주시 금곡동 ***-*","경기도 남양주시 사릉로**번길 **, *층 ***-S**호 (금곡동)","12231","퍼스트윙","2026-03-01 11:25:19","I","2026-03-04 00:20:37","종합몰 기타","218632.905132897","459915.013207646","0","0","0","인터넷, 기타",
"68","통신판매업","08_26_04_P","3990000","2026399033030200051","2026-02-26","","01","영업/정상","01","정상영업","","","","","","","","경기도 남양주시 금곡동 ***-** 금곡종합상가","경기도 남양주시 경춘로 ****, 금곡종합상가 ***호-C** (금곡동)","12237","퍼플블리즈","2026-03-01 11:25:56","I","2026-03-04 00:20:37","종합몰","218737.593076975","459198.00118486","0","0","0","TV홈쇼핑",
"69","통신판매업","08_26_04_P","3990000","2026399033030200052","2026-02-26","","01","영업/정상","01","정상영업","","","","","","","","경기도 남양주시 금곡동 ***-** 금곡종합상가","경기도 남양주시 경춘로 ****, 금곡종합상가 ***호 C** (금곡동)","12237","젤블블리즈","2026-03-01 11:26:24","I","2026-03-04 00:20:37","종합몰","218737.593076975","459198.00118486","0","0","0","TV홈쇼핑",
"70","통신판매업","08_26_04_P","3990000","2026399036930200181","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경기도 남양주시 다산동 **** 다산신안인스빌퍼스트포레 ****동 ****호","경기도 남양주시 다산지금로***번길 **, ****동 ****호 (다산동, 다산신안인스빌퍼스트포레)","12284","다산렌탈","2026-03-01 20:19:36","I","2026-03-04 00:20:37","종합몰","215501.447153626","455632.021661022","0","0","0","인터넷",
"71","통신판매업","08_26_04_P","3520000","2026352023330200651","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 더블유에이***호 (송도동)","22007","365비숍","2026-03-01 16:08:18","I","2026-03-04 00:20:37","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"72","통신판매업","08_26_04_P","3520000","2026352023330200652","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 더블유에이***호 (송도동)","22007","다온제이","2026-03-01 16:34:29","I","2026-03-04 00:20:37","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"73","통신판매업","08_26_04_P","3520000","2026352023330200653","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 B동 **층 브이***호 (송도동)","22007","아보레움랩스","2026-03-01 16:57:04","I","2026-03-04 00:20:37","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"74","통신판매업","08_26_04_P","3520000","2026352023330200654","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-*","인천광역시 연수구 하모니로***번길 **, *층 ***-마**호 (송도동)","22011","라파웰4(RapaWell4)","2026-03-02 13:04:46","I","2026-03-04 00:20:37","종합몰","168123.374869713","431284.384909565","0","0","0","인터넷",
"75","통신판매업","08_26_04_P","3520000","2026352023330200655","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 더블유에이 ***호 (송도동)","22007","구퍼스 유통","2026-03-02 13:39:58","I","2026-03-04 00:20:37","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"76","통신판매업","08_26_04_P","3520000","2026352023330200656","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-** 인천송도힐스테이트","인천광역시 연수구 컨벤시아대로 **, *층 ***-c***호 (송도동, 인천송도힐스테이트)","22002","신유무역","2026-03-02 14:15:44","I","2026-03-04 00:20:37","종합몰","168861.377573506","432693.23688431","0","0","0","인터넷",
"77","통신판매업","08_26_04_P","3520000","2026352023330200657","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 비**호 (송도동)","22007","주식회사 위드디어","2026-03-02 14:33:35","I","2026-03-04 00:20:37","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"78","통신판매업","08_26_04_P","3520000","2026352023330200658","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 에이동 ***호, ***호 (송도동)","22007","돈버는악어","2026-03-02 14:36:45","I","2026-03-04 00:20:37","종합몰","167146.853558482","433106.400418521","0","0","0","인터넷",
"79","통신판매업","08_26_04_P","3520000","2026352023330200659","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 *-** 송도풍림아이원*단지아파트","인천광역시 연수구 해돋이로***번길 **, ***동 ****호 (송도동, 송도풍림아이원*단지아파트)","21995","라미엘","2026-03-02 14:56:41","I","2026-03-04 00:20:37","종합몰 교육/도서/완구/오락 컴퓨터/사무용품 의류/패션/잡화/뷰티","169107.945098799","432429.543095986","0","0","0","인터넷",
"80","통신판매업","08_26_04_P","3520000","2026352023330200660","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-** 인천송도힐스테이트","인천광역시 연수구 컨벤시아대로 **, ***동 *층 ***호 e***호 (송도동, 인천송도힐스테이트)","22002","연우식탁스토어","2026-03-02 15:05:36","I","2026-03-04 00:20:37","건강/식품","168861.377573506","432693.23688431","0","0","0","인터넷",
"81","통신판매업","08_26_04_P","3520000","2026352023330200661","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-*","인천광역시 연수구 하모니로***번길 **, ***동 *층 바**호 (송도동)","22011","주영상사2호점","2026-03-02 15:41:19","I","2026-03-04 00:20:37","종합몰","168123.374869713","431284.384909565","0","0","0","인터넷",
"82","통신판매업","08_26_04_P","3520000","2026352023330200662","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-* 송도 센트로드","인천광역시 연수구 인천타워대로 ***, 송도 센트로드 a동 **층 더블유에이***호 (송도동)","22007","초이스(조유성)","2026-03-02 16:03:47","I","2026-03-04 00:20:37","건강/식품","167146.853558482","433106.400418521","0","0","0","인터넷",
"83","통신판매업","08_26_04_P","3520000","2026352023330200663","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 **-** 송도SK뷰센트럴","인천광역시 연수구 하모니로***번길 **, ***동 ****호 (송도동, 송도SK뷰센트럴)","22011","언포드","2026-03-02 16:18:36","I","2026-03-04 00:20:37","의류/패션/잡화/뷰티","167996.676444233","431133.177996559","0","0","0","인터넷",
"84","통신판매업","08_26_04_P","3940000","2026396012830200394","2026-03-01","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 지영동 ***-**","경기도 고양시 일산동구 지영로***번길 ** (지영동)","10256","휴맥","2026-03-01 14:28:22","I","2026-03-04 00:20:37","의류/패션/잡화/뷰티","184828.4984892","467899.101691435","0","0","0","인터넷, 카다로그, 기타",
"85","통신판매업","08_26_04_P","3940000","2026396012830200395","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 장항동 ***","경기도 고양시 일산동구 중앙로****번길 **, *층 ***호,***호 (장항동)","10402","하우스텐커피 웨스턴돔점","2026-03-02 11:36:21","I","2026-03-04 00:20:37","건강/식품","179711.636871521","461713.267362608","0","0","0","인터넷",
"86","통신판매업","08_26_04_P","3940000","2026396012830200396","2026-03-02","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 중산동 ****-* 해태쇼핑타운","경기도 고양시 일산동구 중산로 ***, 해태쇼핑타운 제*층 ***호 (중산동)","10336","주식회사 바로픽(Baro Pic Inc.)","2026-03-02 11:40:55","I","2026-03-04 00:20:37","종합몰","180555.458077737","465725.147077495","0","0","0","인터넷",
"87","통신판매업","08_26_04_P","3150000","2020315020030202052","2020-06-10","","03","폐업","03","폐업처리","2026-02-27","","","","","","","서울특별시 강서구 화곡동 ****번지 **호 대성빌딩","서울특별시 강서구 화곡로 ***, 대성빌딩 *층 ***호 (화곡동)","07714","퍼핀(PERPIN)","2026-03-01 17:29:43","U","2026-03-04 02:40:00","종합몰 가전 의류/패션/잡화/뷰티","185712.852329857","448856.181147257","0","0","0","인터넷",
"88","통신판매업","08_26_04_P","3150000","2022315020030201300","2022-04-21","","03","폐업","03","폐업처리","2026-02-25","","","","","","","서울특별시 강서구 화곡동 ***-*","서울특별시 강서구 강서로*라길 **, ***호 (화곡동)","07782","썸띵죠죠","2026-03-01 16:10:46","U","2026-03-04 02:40:00","기타","186950.055846705","447527.398068835","0","0","0","인터넷",
"89","통신판매업","08_26_04_P","3140000","2023314016730200993","2023-06-20","","03","폐업","03","폐업처리","2026-03-02","","","","","","","서울특별시 양천구 신월동 ***-**","서울특별시 양천구 오목로**길 *-*, ***호 (신월동)","08028","주니웨이","2026-03-02 13:33:21","U","2026-03-04 02:40:00","종합몰","186197.110673708","446627.677753091","0","0","0","인터넷",
"90","통신판매업","08_26_04_P","3940000","2019410012530200547","2019-05-31","","01","영업/정상","01","정상영업","","","","","070-7707-2245","","","경기도 고양시 일산동구 설문동 ***-**","경기도 고양시 일산동구 고봉로***번길 **-**, *층 일부호 (설문동)","10245","주식회사 삼원에프앤씨","2026-03-01 15:58:53","U","2026-03-04 02:40:00","건강/식품 종합몰","182091.391933116","469785.975920812","0","0","0","인터넷",
"91","통신판매업","08_26_04_P","3940000","2016410012530200695","2016-10-20","","01","영업/정상","01","정상영업","","","","","","","","경기도 고양시 일산동구 장항동 *** 코오롱레이크폴리스III","경기도 고양시 일산동구 고봉로 **-**, 코오롱레이크폴리스III A동 ***호 (장항동)","10364","로얄그로서리(The Royal Grocery)","2026-03-01 15:00:23","U","2026-03-04 02:40:00","기타","179220.288754155","462358.232539043","0","0","0","인터넷",
"92","통신판매업","08_26_04_P","3150000","2026315020030200508","2026-02-12","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 강서구 마곡동 ***-** 힐스테이트에코마곡","서울특별시 강서구 공항대로 ***-**, 힐스테이트에코마곡 *층 ***-케이**호 (마곡동)","07803","에스와이글로벌타이탄","2026-03-01 17:43:15","U","2026-03-04 02:40:00","종합몰","185548.355240195","450828.796483554","0","0","0","인터넷",
"93","통신판매업","08_26_04_P","3420000","2022342015730200366","2022-03-31","","03","폐업","03","폐업처리","2026-02-27","","","","","","","대구광역시 동구 사복동 *** 대구혁신엘에이치이노힐즈","대구광역시 동구 메디밸리로 **, ***동 ***호 (사복동, 대구혁신엘에이치이노힐즈)","41071","에이치에이치나르(HHNaR)","2026-02-27 15:31:17","U","2026-03-04 02:40:00","건강/식품","357835.663302828","265396.443120911","0","0","0","인터넷",
"94","통신판매업","08_26_04_P","3420000","2024342020730200867","2020-10-20","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 동구 율암동 ***-*","대구광역시 동구 반야월북로 ** (율암동)","41125","연경종합유통","2026-02-27 13:31:16","U","2026-03-04 02:40:00","의류/패션/잡화/뷰티 건강/식품","354046.480933586","265474.256892834","0","0","0","인터넷",
"95","통신판매업","08_26_04_P","5530000","2022553041530200720","2022-04-06","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 동탄구 반송동 ***-* 동탄파라곤II","경기도 화성시 동탄구 메타폴리스로 **, *층 ***호 (반송동, 동탄파라곤II)","18455","이씨씨","2026-03-02 14:56:20","U","2026-03-04 02:40:00","종합몰 의류/패션/잡화/뷰티 기타","206425.845143288","411085.292886874","0","0","0","인터넷",
"96","통신판매업","08_26_04_P","4090000","2026409051630201907","2026-02-19","","03","폐업","03","폐업처리","2026-02-27","","","","","","","경기도 김포시 구래동 ****-**","경기도 김포시 김포한강*로**번길 **, ***-J***호 (구래동)","10071","액티브핏","2026-03-01 17:12:39","U","2026-03-04 02:40:00","종합몰","166542.983302429","460146.42097319","0","0","0","인터넷",
"97","통신판매업","08_26_04_P","3520000","2022352019230200138","2021-03-31","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 연수구 송도동 ***-* 송도 AIT센터","인천광역시 연수구 송도과학로 **, 송도 AIT센터 ***동 ***호 (송도동)","21984","주식회사 나성","2026-03-01 15:32:34","U","2026-03-04 02:40:00","종합몰","170182.350438531","431053.037468716","0","0","0","인터넷",
"98","통신판매업","08_26_04_P","3940000","2026396012830200187","2026-01-19","","03","폐업","03","폐업처리","2026-02-28","","","","","","","경기도 고양시 일산동구 장항동 *** 우인아크리움빌II","경기도 고양시 일산동구 무궁화로 *-**, 우인아크리움빌II *층 ***호 (장항동)","10364","비비 셀렉트(BB Select)","2026-03-02 13:14:39","U","2026-03-04 02:40:00","종합몰 의류/패션/잡화/뷰티 자동차/자동차용품 건강/식품 가구/수납용품 컴퓨터/사무용품 가전 교육/도서/완구/오락 레져/여행/공연","179170.437111957","462404.925277089","0","0","0","인터넷",
"99","통신판매업","08_26_04_P","5530000","2025553039830201772","2025-12-03","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 병점구 병점동 ***-* 리더스프라자 ***-J호","경기도 화성시 병점구 효행로 ****, 리더스프라자 *층 ***-J***호 (병점동)","18405","냉동먹이공방","2026-03-02 17:58:00","U","2026-03-04 02:40:00","기타","203811.08404256","412529.901991526","0","0","0","인터넷",
"100","통신판매업","08_26_04_P","4520000","2023452038330200482","2023-04-05","","03","폐업","03","폐업처리","2026-02-28","","","","","","","충청남도 아산시 남동 ***-**","충청남도 아산시 온천대로****번길 **, ***동 *호 (남동)","31478","인셀덤아산블루오션점","2026-03-01 07:56:19","U","2026-03-04 02:40:00","종합몰","203161.508770819","362904.691219122","0","0","0","인터넷",
"101","통신판매업","08_26_04_P","3420000","2024342020730200620","2022-02-17","","03","폐업","03","폐업처리","2026-02-27","","","","","","","대구광역시 동구 대림동 ***-*","대구광역시 동구 메디밸리로 *-*, *층 ***호 (대림동)","41072","히페리온","2026-02-27 10:05:49","U","2026-03-04 02:40:00","종합몰","357867.135304704","265047.227479775","0","0","0","인터넷, 기타",
"102","통신판매업","08_26_04_P","3990000","2024399033630200660","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경기도 남양주시 금곡동 ***-** 금곡종합상가","경기도 남양주시 경춘로 ****, 금곡종합상가 ***호 d** (금곡동)","12237","빅원컴퍼니","2026-03-01 11:02:44","U","2026-03-04 02:40:00","종합몰","211022.980991253","460402.799208436","0","0","0","인터넷",
"103","통신판매업","08_26_04_P","3150000","2025315020030202840","2025-11-05","","03","폐업","03","폐업처리","2026-02-27","","","","","","","서울특별시 강서구 마곡동 ***-** 힐스테이트에코마곡","서울특별시 강서구 공항대로 ***-**, 힐스테이트에코마곡 상가동 *층 ***-제이**호 (마곡동)","07803","세아라인","2026-03-01 17:27:38","U","2026-03-04 02:40:00","종합몰","185548.355240195","450828.796483554","0","0","0","인터넷",
"104","통신판매업","08_26_04_P","3940000","2025396012830201726","2025-11-20","","03","폐업","03","폐업처리","2026-03-01","","","","","","","경기도 고양시 일산동구 중산동 ****-* 성지프라자","경기도 고양시 일산동구 탄중로 ***, 성지프라자 *층 ***-**호 (중산동)","10338","에어컨의성지","2026-03-01 15:09:23","U","2026-03-04 02:40:00","기타","180406.015","464987.035","0","0","0","인터넷",
"105","통신판매업","08_26_04_P","4090000","2025409051630210203","2025-12-09","","03","폐업","03","폐업처리","2026-02-27","","","","","","","경기도 김포시 풍무동 * 김포길훈아파트","경기도 김포시 장릉로 **, ***동 ***호 (풍무동, 김포길훈아파트)","10110","아르베","2026-03-01 17:19:17","U","2026-03-04 02:40:00","종합몰 의류/패션/잡화/뷰티","175173.545100518","456797.569273416","0","0","0","인터넷",
"106","통신판매업","08_26_04_P","4470000","2024447012330200061","2020-01-02","","03","폐업","03","폐업처리","2026-02-26","","","","","","","충청북도 음성군 소이면 비산리 ***-*","충청북도 음성군 소이면 소이로 **, 다동 *층","27709","바름","2026-03-02 10:42:09","U","2026-03-04 02:40:00","종합몰","264672.036108928","382739.703295062","0","0","0","인터넷",
"107","통신판매업","08_26_04_P","5350000","2024535033030200295","2024-02-26","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 주촌면 천곡리 ***","경상남도 김해시 주촌면 서부로 ****, A동 *층","50968","새엄마유통","2026-03-02 15:48:44","U","2026-03-04 02:40:00","종합몰","366504.978019211","194654.237983559","0","0","0","인터넷",
"108","통신판매업","08_26_04_P","3820000","2024382023930200082","2024-01-29","","03","폐업","03","폐업처리","2026-03-02","","","","","","","경기도 의정부시 신곡동 ***-** 기호주택","경기도 의정부시 추동로**번길 **, ***동 ***호 (신곡동, 기호주택)","11779","클린페이퍼","2026-03-02 22:36:18","U","2026-03-04 02:40:00","의류/패션/잡화/뷰티","205880.026166814","471511.05563801","0","0","0","인터넷",
"109","통신판매업","08_26_04_P","4470000","2020447010230200154","2020-06-23","","01","영업/정상","01","정상영업","","","","","043-877-8502","","","충청북도 음성군 대소면 수태리 ***번지 **호","충청북도 음성군 대소면 수태로 **-**","27678","(주)선명농수산","2026-03-02 10:40:12","U","2026-03-04 02:40:00","건강/식품","244744.050532505","382064.477388364","0","0","0","인터넷",
"110","통신판매업","08_26_04_P","3940000","2026396012830200378","2026-02-24","","03","폐업","03","폐업처리","2026-02-27","","","","","","","경기도 고양시 일산동구 장항동 *** 웨스턴돔*","경기도 고양시 일산동구 정발산로 **, 웨스턴돔* *층 제에이-***호 (장항동)","10403","디스카운트 올데이 일산장항점","2026-03-02 13:13:01","U","2026-03-04 02:40:00","종합몰","179867.687196662","461402.023019802","0","0","0","기타",
"111","통신판매업","08_26_04_P","3820000","2025382031430200851","2021-11-30","","03","폐업","03","폐업처리","2026-03-02","","","","","","","경기도 의정부시 용현동 *** 탑석센트럴자이","경기도 의정부시 용민로 **, ****동 ***호 (용현동, 탑석센트럴자이)","11790","다다샵","2026-03-02 22:40:55","U","2026-03-04 02:40:00","종합몰","207210.356991137","470189.966703309","0","0","0","인터넷",
"112","통신판매업","08_26_04_P","3150000","2025315020030202040","2025-07-21","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 강서구 마곡동 *** 마곡엠밸리**단지","서울특별시 강서구 마곡중앙로 **, ****동 ***호 (마곡동, 마곡엠밸리**단지)","07630","짱제이","2026-03-01 16:25:59","U","2026-03-04 02:40:00","종합몰","183867.352232449","452162.192922096","0","0","0","기타",
"113","통신판매업","08_26_04_P","3930000","2025393048230202826","2025-08-13","","01","영업/정상","01","정상영업","","","","","","","","경기도 안산시 상록구 부곡동 **-**","경기도 안산시 상록구 청곡길 **-*, *층 (부곡동)","15301","주식회사 엠앤비포장","2026-03-01 19:37:14","U","2026-03-04 02:40:00","기타","188137.276084712","426632.014131566","0","0","0","인터넷",
"114","통신판매업","08_26_04_P","3140000","2025314027230200893","2025-08-13","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 양천구 신정동 *** 목동신시가지아파트**단지","서울특별시 양천구 목동동로 **, ****동 ***호 (신정동, 목동신시가지아파트**단지)","08098","펑크레이지","2026-03-02 14:40:05","U","2026-03-04 02:40:00","의류/패션/잡화/뷰티","187412.030051052","445546.556343923","0","0","0","인터넷",
"115","통신판매업","08_26_04_P","5350000","2022535030130201435","2022-11-25","","03","폐업","03","폐업처리","2026-02-27","","","","055-909-0077","","","경상남도 김해시 동상동 ***-**","경상남도 김해시 분성로 ***, *층 (동상동)","50923","스무치(SMOOCHIE)","2026-03-02 16:17:33","U","2026-03-04 02:40:00","건강/식품","371995.363820561","194437.006867993","0","0","0","인터넷",
"116","통신판매업","08_26_04_P","5350000","2020535030130201195","2020-11-03","","03","폐업","03","폐업처리","2026-02-25","","","","","","","경상남도 김해시 어방동 *** 대우유토피아아파트","경상남도 김해시 인제로 ***, **동 ***호 (어방동, 대우유토피아아파트)","50836","플렉스마켓","2026-03-02 09:30:34","U","2026-03-04 02:40:00","종합몰","372991.9686119","195432.347859223","0","0","0","인터넷",
"117","통신판매업","08_26_04_P","3930000","2025393048230202138","2025-05-26","","01","영업/정상","01","정상영업","","","","","","","","경기도 안산시 단원구 와동 **-*","경기도 안산시 단원구 선부로 ***, *층 ***(S*)호 (와동)","15255","페퍼민트데이79","2026-03-01 17:40:36","U","2026-03-04 02:40:00","종합몰","184588.275370735","426617.825036546","0","0","0","인터넷",
"118","통신판매업","08_26_04_P","3930000","2025393048230202108","2025-05-24","","01","영업/정상","01","정상영업","","","","","","","","경기도 안산시 상록구 본오동 *** 신안프라자","경기도 안산시 상록구 반석로 **, 신안프라자 ***동 *층 ***호 (본오동)","15541","백세든든","2026-03-01 20:19:49","U","2026-03-04 02:40:00","종합몰 기타","187960.429281747","421469.517837306","0","0","0","기타",
"119","통신판매업","08_26_04_P","3520000","2025352023330201795","2025-06-04","","03","폐업","03","폐업처리","2026-02-26","","","","","","","인천광역시 연수구 송도동 *-** 송도캐슬센트럴파크","인천광역시 연수구 하모니로***번길 **, 송도캐슬센트럴파크 ***동 **층 ****호 (송도동)","21998","드노윌","2026-03-01 15:41:52","U","2026-03-04 02:40:00","가구/수납용품","168279.441452296","431469.459361061","0","0","0","인터넷",
"120","통신판매업","08_26_04_P","3220000","2025322024930203929","2022-09-13","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 강남구 개포동 ****-*","서울특별시 강남구 개포로**길 *-*, ***-A***호 (개포동)","06303","아리","2026-03-02 09:04:50","U","2026-03-04 02:40:00","종합몰","203912.778626691","441843.261084323","0","0","0","인터넷",
"121","통신판매업","08_26_04_P","5350000","2025535037430200680","2025-07-02","","03","폐업","03","폐업처리","2026-02-27","","","","","","","경상남도 김해시 삼방동 ***-* 광진빌라","경상남도 김해시 삼안로***번길 *-*, *층 ***호 (삼방동, 광진빌라)","50814","다옴팩토리","2026-03-02 10:58:08","U","2026-03-04 02:40:00","종합몰 가전 건강/식품 기타","373647.027458521","196363.420376501","0","0","0","인터넷",
"122","통신판매업","08_26_04_P","3820000","2021382031430200183","2021-03-04","","01","영업/정상","01","정상영업","","","","","","","","경기도 의정부시 가능동 *","경기도 의정부시 서부로***번길 **, *층 ***호 (가능동)","11611","주식회사 헤븐리엔","2026-03-02 20:06:20","U","2026-03-04 02:40:00","기타","","","0","0","0","인터넷",
"123","통신판매업","08_26_04_P","3140000","2025314027230200337","2025-03-17","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 양천구 목동 *** 현대하이페리온*","서울특별시 양천구 오목로 ***, ***동 ***호 (목동, 현대하이페리온*)","08004","뱅크루트","2026-03-02 14:07:25","U","2026-03-04 02:40:00","교육/도서/완구/오락","188431.286329151","446909.365903882","0","0","0","인터넷",
"124","통신판매업","08_26_04_P","5380000","2025538032030200326","2025-03-31","","03","폐업","03","폐업처리","2026-02-26","","","","","","","경상남도 양산시 물금읍 범어리 ****-* 에이원메트로 *** F**호","경상남도 양산시 물금읍 부산대학로 ***, 에이원메트로 *** F**호","50652","콩이굿즈","2026-03-02 16:22:26","U","2026-03-04 02:40:00","종합몰","382914.25037014","203612.258386384","0","0","0","인터넷",
"125","통신판매업","08_26_04_P","5670000","2022567056830200431","2022-07-29","","03","폐업","03","폐업처리","2026-02-28","","","","","","","경상남도 창원시 성산구 중앙동 **-* 상지솔리움","경상남도 창원시 성산구 중앙대로 **, 상지솔리움 ****호 (중앙동)","51522","만물상비버","2026-03-02 20:32:17","U","2026-03-04 02:40:00","종합몰 기타","352654.933647729","192703.740213616","0","0","0","인터넷",
"126","통신판매업","08_26_04_P","3150000","2018315018630200942","2011-08-23","","03","폐업","03","폐업처리","2026-02-26","","","","02-444-5302","","","서울특별시 강서구 마곡동 ***-* 로뎀타워","서울특별시 강서구 공항대로 ***, 로뎀타워 **층 ****호 (마곡동)","07631","주식회사 우리투어베스트","2026-03-01 16:17:57","U","2026-03-04 02:40:00","레져/여행/공연","184736.337018716","450772.911093033","0","0","0","인터넷, 기타",
"127","통신판매업","08_26_04_P","3620000","2026362026130200211","2026-02-28","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 북구 우산동 ***-*","광주광역시 북구 동문대로 ***, *층 (우산동)","61192","갯마을김구이","2026-03-02 10:03:48","U","2026-03-04 02:40:00","건강/식품","193130.493762799","186060.789808332","0","0","0","인터넷",
"128","통신판매업","08_26_04_P","5350000","2026535037430200235","2024-12-04","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 내동 ****-**","경상남도 김해시 우암로**번길 * (내동)","50951","스텝업","2026-03-02 16:02:48","U","2026-03-04 02:40:00","의류/패션/잡화/뷰티","369381.304814","194853.117290506","0","0","0","인터넷",
"129","통신판매업","08_26_04_P","5350000","2026535037430200234","2020-02-25","","01","영업/정상","01","정상영업","","","","","","","","경상남도 김해시 주촌면 선지리 **** e편한세상 주촌 더프리미어","경상남도 김해시 주촌면 주선로 ***, ***동 ****호 (e편한세상 주촌 더프리미어)","50887","오브니유","2026-03-02 14:51:37","U","2026-03-04 02:40:00","의류/패션/잡화/뷰티","","","0","0","0","인터넷",
"130","통신판매업","08_26_04_P","5530000","2026576000730200127","2026-02-27","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 병점구 병점동 *** 안화동마을주공아파트 ***동 ***호","경기도 화성시 병점구 병점*로 ***, ***동 ***호 (병점동, 안화동마을주공아파트)","18405","오늘이랑 네일","2026-03-02 15:18:53","U","2026-03-04 02:40:00","의류/패션/잡화/뷰티","203878.190336905","412362.439256434","0","0","0","인터넷",
"131","통신판매업","08_26_04_P","3420000","2022342015730200494","2022-05-03","","01","영업/정상","01","정상영업","","","","","","","","대구광역시 동구 방촌동 ***-** 장원하이츠***동","대구광역시 동구 방촌로**길 **-*, ***동 ***호 (방촌동, 장원하이츠***동)","41136","피윰","2026-02-27 13:22:45","U","2026-03-04 02:40:00","기타","349628.984523927","266231.422171593","0","0","0","인터넷",
"132","통신판매업","08_26_04_P","3140000","2023314016730201394","2023-09-15","","03","폐업","03","폐업처리","2026-03-02","","","","","","","서울특별시 양천구 목동 ***-**","서울특별시 양천구 목동중앙본로*가길 **-**, ***호 (목동)","07955","이너뷰티코리아","2026-03-02 13:36:02","U","2026-03-04 02:40:00","건강/식품","188052.53760703","448906.794812883","0","0","0","인터넷",
"133","통신판매업","08_26_04_P","4520000","2023452038330201177","2023-10-06","","01","영업/정상","01","정상영업","","","","","","","","충청남도 아산시 둔포면 석곡리 **** 아산테크노밸리이지더원*단지아파트","충청남도 아산시 둔포면 아산밸리남로 **, ***동 ***호 (아산테크노밸리이지더원*단지아파트)","31406","나인엘플러스","2026-03-01 09:07:50","U","2026-03-04 02:40:00","의류/패션/잡화/뷰티","204667.410291429","379982.524322414","0","0","0","인터넷",
"134","통신판매업","08_26_04_P","3930000","2023393048230205115","2023-11-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 안산시 상록구 수암동 ***-*","경기도 안산시 상록구 원당골*길 **, ***호 (수암동)","15202","코코몰","2026-03-01 18:02:46","U","2026-03-04 02:40:00","의류/패션/잡화/뷰티","189310.055292144","428915.063028036","0","0","0","인터넷",
