"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","의자수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","여성종사자수","남성종사자수","침대수","다중이용업소여부",
"62","미용업","05_18_01_P","6510000","6510000-211-2001-00003","2001-02-19","","01","영업/정상","01","영업","","","","","064 7220802","24.00","690-832","제주특별자치도 제주시 일도이동 143-32","제주특별자치도 제주시 고마로3길 35, 1층 (일도이동)","63251","샤인루비헤어샵","2026-01-23 14:43:22","U","2026-01-25 02:40:00","일반미용업","157354.853550826","1850.96786145013","일반미용업","4","0","0","1","0","0","2","","","","임대","","","0","N",
"63","미용업","05_18_01_P","3820000","3820000-211-2014-00008","2014-01-20","","03","폐업","02","폐업","2026-01-23","","","","","34.72","480-836","경기도 의정부시 용현동 13 101호","경기도 의정부시 충의로57번길 15 (용현동, 101호)","11789","위고헤어","2026-01-23 13:41:34","U","2026-01-25 02:40:00","일반미용업","207547.55400118","470461.90348094","일반미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"64","미용업","05_18_01_P","3720000","3720000-211-2019-00031","2019-08-20","","01","영업/정상","01","영업","","","","","052 294 5448","0.00","683-420","울산광역시 북구 매곡동 905-5","울산광역시 북구 매산로 153, 지상1층 (매곡동)","44225","MOONHAIRSalon(문헤어살롱)","2026-01-23 10:32:34","U","2026-01-25 02:40:00","일반미용업","413631.934209291","239897.580823723","일반미용업","0","0","2","2","0","0","10","","","","임대","0","0","0","N",
"65","미용업","05_18_01_P","4870000","4870000-212-2022-00001","2022-04-13","","03","폐업","02","폐업","2026-01-23","","","","","99.17","542-804","전라남도 구례군 구례읍 봉동리 353-2","전라남도 구례군 구례읍 로터리길 24","57642","샵에스스킨앤바디(#S skin&body)","2026-01-23 17:34:31","U","2026-01-25 02:40:00","피부미용업","242459.619911266","190072.599332557","피부미용업","2","0","1","0","0","0","0","","","","임대","1","0","1","N",
"66","미용업","05_18_01_P","4191000","4191000-215-2019-00014","2019-05-09","","03","폐업","02","폐업","2026-01-23","","","","","19.52","","강원특별자치도 원주시 개운동 393-4 3층","강원특별자치도 원주시 행구로 55, 3층 (개운동)","26443","해윰네일","2026-01-23 09:05:56","U","2026-01-25 02:40:00","네일아트업","285163.765456433","427065.854134653","네일미용업","4","0","3","3","0","0","3","","","","임대","0","0","0","N",
"67","미용업","05_18_01_P","5530000","5530000-213-2024-00043","2024-09-19","","03","폐업","02","폐업","2026-01-23","","","","","66.08","","경기도 화성시 산척동 728-3 동탄에스비타운","경기도 화성시 동탄순환대로 127-19, 동탄에스비타운 3층 311호 (산척동)","18505","유뷰티 토탈케어","2026-01-23 14:12:38","U","2026-01-25 02:40:00","피부미용업","209456.590689976","407290.50724525","종합미용업","0","0","0","0","0","0","0","","","","","0","0","0","N",
"68","미용업","05_18_01_P","4070000","4070000-213-2014-00002","2014-11-17","","01","영업/정상","01","영업","","","","","031 631 7932","68.67","467-070","경기도 이천시 갈산동 716-1 주공프라자","경기도 이천시 영창로 314, 주공프라자 3층 303호 (갈산동)","17361","뷰티엘","2026-01-23 12:06:59","U","2026-01-25 02:40:00","피부미용업","240512.393013994","419973.713950454","종합미용업","14","0","8","8","0","0","2","","","","","2","0","3","N",
"69","미용업","05_18_01_P","4671000","4671000-215-2024-00014","2024-10-11","","01","영업/정상","01","영업","","","","","","54.50","","전북특별자치도 군산시 수송동 872-7","전북특별자치도 군산시 수송안3길 15, 1층 (수송동)","54100","라라네일","2026-01-23 14:28:39","U","2026-01-25 02:40:00","네일아트업","174583.476349057","273520.211312806","네일미용업","0","0","0","0","0","0","6","","","","","0","0","0","N",
"70","미용업","05_18_01_P","3520000","3520000-211-2012-00023","2012-07-04","","03","폐업","02","폐업","2026-01-23","","","","032 858 6678","95.00","406-081","인천광역시 연수구 송도동 9-25","인천광역시 연수구 인천타워대로 60, 201,202호 (송도동, 송도북일프라자1차)","22000","벨로씨(bellocci)","2026-01-23 17:38:29","U","2026-01-25 02:40:00","일반미용업","168524.857587421","430803.220509883","일반미용업","0","0","1","1","0","0","6","","","","","0","0","0","N",
"71","미용업","05_18_01_P","3740000","5610000-212-2009-00036","2009-12-04","","03","폐업","02","폐업","2026-01-23","","","","031 212 2282","95.20","443-822","경기도 수원시 영통구 원천동 177-1 홈플러스테스코주식회사 원천점 1층","경기도 수원시 영통구 중부대로 437 (원천동,홈플러스테스코주식회사 원천점 1층)","16513","미플 홈플러스 원천점","2026-01-23 14:55:42","U","2026-01-25 02:40:00","피부미용업","205572.586871555","418683.704929064","피부미용업","0","0","1","0","0","0","0","","","","임대","0","0","6","N",
"72","미용업","05_18_01_P","3740000","3770000-211-2018-00013","2018-06-12","","03","폐업","02","폐업","2026-01-23","","","","","35.77","442-120","경기도 수원시 팔달구 중동 14 1층 102호","경기도 수원시 팔달구 향교로 154, 1층 102호 (중동)","16263","메이크헤어","2026-01-23 11:24:17","U","2026-01-25 02:40:00","일반미용업","201331.227983387","419108.091112478","일반미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"73","미용업","05_18_01_P","3290000","3290000-213-2024-00034","2024-06-05","","01","영업/정상","01","영업","","","","","","59.40","614-090","부산광역시 부산진구 부암동 724-2 당감트리플타워C","부산광역시 부산진구 백양산로53번길 12, 당감트리플타워C 2층 201-2호 (부암동)","47148","예예뷰티네일","2026-01-23 16:44:02","U","2026-01-25 02:40:00","네일아트업","384910.466926104","187935.041819501","종합미용업","9","2","2","2","0","0","4","","","","","0","0","1","N",
"74","미용업","05_18_01_P","3420000","3420000-212-2024-00015","2024-06-25","","03","폐업","02","폐업","2026-01-23","","","","053 251 1171","39.00","701-869","대구광역시 동구 신서동 526-3","대구광역시 동구 안심로 370, 4층 (신서동)","41087","에스엔비아이(SNBI)","2026-01-23 16:16:39","U","2026-01-25 02:40:00","피부미용업","355715.957583223","264482.299194668","피부미용업","6","1","4","4","0","0","1","","","","","0","0","3","N",
"75","미용업","05_18_01_P","3160000","3160000-211-2015-00067","2015-01-08","","03","폐업","02","폐업","2026-01-23","","","","0226116866","40.00","152-815","서울특별시 구로구 개봉동 370-5 1층","서울특별시 구로구 개봉로3가길 67, 1층 (개봉동)","08355","장연서 헤어","2026-01-23 17:06:33","U","2026-01-25 02:40:00","일반미용업","186957.802040719","442361.774171563","일반미용업","0","0","0","0","0","0","2","","","","","0","0","0","N",
"76","미용업","05_18_01_P","5020000","5040000-211-2017-00027","2017-06-09","","01","영업/정상","01","영업","","","","","054 253 0233","43.02","791-270","경상북도 포항시 북구 양덕동 468-1 1층 101호","경상북도 포항시 북구 장량중앙로46번길 1, 1층 101호 (양덕동)","37572","헤어스크린","2026-01-23 10:50:29","U","2026-01-25 02:40:00","일반미용업","414920.823571351","290363.38041459","일반미용업","0","0","1","1","","","3","","","","","0","0","0","N",
"77","미용업","05_18_01_P","3980000","3980000-215-2022-00001","2022-01-07","","01","영업/정상","01","영업","","","","","","9.90","471-080","경기도 구리시 갈매동 640 구리갈매푸르지오","경기도 구리시 갈매중앙로 16, B101호 (갈매동, 구리갈매푸르지오)","11902","ISFJ NAIL","2026-01-23 17:09:34","U","2026-01-25 02:40:00","네일아트업","210090.706126665","458210.968472483","네일미용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"78","미용업","05_18_01_P","5080000","5080000-211-2026-00001","2026-01-02","","01","영업/정상","01","영업","","","","","","78.52","730-814","경상북도 구미시 고아읍 원호리 801 1층","경상북도 구미시 고아읍 평성로9길 7-19, 1층","39148","리브뉴헤어","2026-01-23 11:35:47","U","2026-01-25 02:40:00","일반미용업","","","일반미용업","1","0","1","1","0","0","4","","","","","0","0","0","N",
"79","미용업","05_18_01_P","5530000","5530000-221-2026-00001","2026-01-02","","01","영업/정상","01","영업","","","","","","54.89","445-150","경기도 화성시 오산동 978 동탄역 유림노르웨이숲","경기도 화성시 동탄감배산로 143, 203동 2층 216호 (오산동, 동탄역 유림노르웨이숲)","18479","뮬에스테틱&브로우","2026-01-23 14:53:08","U","2026-01-25 02:40:00","피부미용업","207822.739588256","410789.35102542","피부미용업, 화장ㆍ분장 미용업","0","0","2","2","0","0","0","","","","","0","0","0","N",
"80","미용업","05_18_01_P","5710000","5735000-212-2026-00001","2026-01-02","","01","영업/정상","01","영업","","","","","","24.00","363-805","충청북도 청주시 청원구 내덕동 429-1","충청북도 청주시 청원구 충청대로 70, 1층 (내덕동)","28495","뷰티루체","2026-01-23 15:33:41","U","2026-01-25 02:40:00","피부미용업","243973.863827032","351406.14595154","피부미용업","3","1","1","1","0","0","0","","","","","0","0","2","N",
"81","미용업","05_18_01_P","3430000","3430000-211-2026-00001","2026-01-02","","01","영업/정상","01","영업","","","","","","28.08","703-818","대구광역시 서구 비산동 782-36","대구광역시 서구 통학로46길 19, 1층 (비산동)","41747","이선헤어(Lee Seon hair)","2026-01-23 13:30:08","U","2026-01-25 02:40:00","일반미용업","341263.117228501","265618.207605531","일반미용업","2","0","1","1","0","0","2","","","","임대","0","0","0","N",
"82","미용업","05_18_01_P","3990000","3990000-225-2014-00002","2014-11-20","","01","영업/정상","01","영업","","","","","031 528 6612","70.18","472-501","경기도 남양주시 별내동 913 별사랑마을2-10단지상가동 105호106호","경기도 남양주시 별내3로 249 (별내동, 별사랑마을2-10단지상가동 105호106호)","12103","에이바헤어 별내별사랑마을점","2026-01-23 10:33:26","U","2026-01-25 02:40:00","일반미용업","210472.866917747","461927.672399857","일반미용업, 네일미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","6","","","","","0","0","0","N",
"83","미용업","05_18_01_P","5080000","5080000-211-2026-00004","2026-01-07","","01","영업/정상","01","영업","","","","","","16.20","730-832","경상북도 구미시 옥성면 주아리 157-3 1층","경상북도 구미시 옥성면 주아1길 14-1, 1층","39102","하랑미용실","2026-01-23 10:39:11","U","2026-01-25 02:40:00","일반미용업","314709.965198985","311324.371374149","일반미용업","1","0","1","1","0","0","1","","","","","0","0","0","N",
"84","미용업","05_18_01_P","3540000","3540000-211-2026-00002","2026-01-06","","01","영업/정상","01","영업","","","","","050714380529","49.44","403-846","인천광역시 부평구 십정동 299 1층 일부","인천광역시 부평구 배곶북로 10-21, 1층 일부호 (십정동)","21451","헤어블리나","2026-01-23 17:13:23","U","2026-01-25 02:40:00","일반미용업","173112.834608467","441388.105754359","일반미용업","0","0","0","0","0","0","6","","","","","0","0","0","N",
"85","미용업","05_18_01_P","3860000","3881000-220-2018-00001","2018-04-30","","01","영업/정상","01","영업","","","","","","36.15","","경기도 부천시 소사구 소사본동 128-16 상우빌딩 1층일부호","경기도 부천시 소사구 소사로 250, 상우빌딩 1층 일부호 (소사본동)","14694","살롱드보떼(SALON DE BEAUTE)","2026-01-23 14:49:08","U","2026-01-25 02:40:00","일반미용업","181866.228836351","442071.006041508","일반미용업, 화장ㆍ분장 미용업","0","0","1","1","0","0","3","","","","","0","0","1","N",
"86","미용업","05_18_01_P","3620000","3620000-224-2026-00001","2026-01-16","","01","영업/정상","01","영업","","","","","","63.00","500-879","광주광역시 북구 풍향동 580-22 2층","광주광역시 북구 군왕로8번길 6, 2층 (풍향동)","61164","라비에뷰티","2026-01-23 17:35:29","U","2026-01-25 02:40:00","피부미용업","193493.469798145","184826.538511204","일반미용업, 피부미용업, 화장ㆍ분장 미용업","0","0","2","0","0","0","3","","","","","0","0","3","N",
"87","미용업","05_18_01_P","3550000","3550000-212-2026-00002","2026-01-07","","01","영업/정상","01","영업","","","","","","47.44","407-826","인천광역시 계양구 효성동 25-11","인천광역시 계양구 안남로 578, A동 2층 202호 (효성동)","21094","더예스킨랩","2026-01-23 15:30:24","U","2026-01-25 02:40:00","피부미용업","174338.867144799","448053.2428338","피부미용업","2","1","2","2","0","0","2","","","","임대","0","0","2","N",
"88","미용업","05_18_01_P","3740000","5610000-216-2026-00001","2026-01-05","","01","영업/정상","01","영업","","","","","","41.38","443-814","경기도 수원시 영통구 영통동 998-1 평익칼라스위트","경기도 수원시 영통구 반달로7번길 40, 평익칼라스위트 2층 212호 (영통동)","16704","수원영통 가인눈썹헤어라운지","2026-01-23 13:28:47","U","2026-01-25 02:40:00","피부미용업","206601.388421815","416845.635479142","일반미용업, 피부미용업","0","0","0","0","0","0","0","","","","","0","0","2","N",
"89","미용업","05_18_01_P","4641000","4651000-219-2026-00001","2026-01-21","","01","영업/정상","01","영업","","","","","","25.75","","전북특별자치도 전주시 완산구 효자동2가 1255-13 지평선빌","전북특별자치도 전주시 완산구 구룡2길 23, 1층 (효자동2가)","55061","드솝","2026-01-23 18:59:42","U","2026-01-25 02:40:00","메이크업업","209364.825","257032.284999999","화장ㆍ분장 미용업","0","0","1","1","0","0","0","","","","","0","0","1","N",
"90","미용업","05_18_01_P","3620000","3620000-219-2026-00002","2026-01-20","","01","영업/정상","01","영업","","","","","","29.00","500-857","광주광역시 북구 운암동 928-25 1층","광주광역시 북구 서강로62번길 35, 1층 (운암동)","61257","DANA","2026-01-23 17:35:18","U","2026-01-25 02:40:00","메이크업업","188376.45450344","186452.997674806","화장ㆍ분장 미용업","0","0","11","0","0","0","1","","","","","0","0","1","N",
"91","미용업","05_18_01_P","3470000","3470000-213-2023-00008","2023-01-26","","01","영업/정상","01","영업","","","","","","0.00","704-809","대구광역시 달서구 상인동 276-1","대구광역시 달서구 월배로40길 69, 1층 (상인동)","42786","메르네일(MerNail)","2026-01-23 17:34:43","U","2026-01-25 02:40:00","네일아트업","338897.433735079","258388.371603031","종합미용업","4","0","1","1","0","0","2","","","","임대","1","0","0","N",
"92","미용업","05_18_01_P","3710000","3710000-211-2026-00001","2026-01-20","","01","영업/정상","01","영업","","","","","","23.52","682-800","울산광역시 동구 동부동 279-5","울산광역시 동구 옥류로 50-1, 1층 (동부동)","44006","시리헤어","2026-01-23 17:34:38","U","2026-01-25 02:40:00","일반미용업","419995.907199371","229768.855686766","일반미용업","2","0","1","0","0","0","2","","","","","0","0","0","N",
"93","미용업","05_18_01_P","3700000","3700000-221-2016-00002","2016-09-05","","01","영업/정상","01","영업","","","","","","87.54","680-808","울산광역시 남구 무거동 619-2","울산광역시 남구 대학로 92, 3층 (무거동)","44611","쏭뷰티_두피&속눈썹&피부&체형관리","2026-01-23 17:51:41","U","2026-01-25 02:40:00","피부미용업","404896.042100553","229383.61622601","피부미용업, 화장ㆍ분장 미용업","0","0","0","0","1","1","2","","","","","0","0","2","N",
"94","미용업","05_18_01_P","6510000","6510000-211-2026-00006","2026-01-21","","01","영업/정상","01","영업","","","","","","60.01","690-813","제주특별자치도 제주시 연동 265 e편한세상 연동 센트럴메종","제주특별자치도 제주시 연동4길 25, 101동 지하1층 2호 (연동, e편한세상 연동 센트럴메종)","63137","르아떼헤어스튜디오","2026-01-23 15:03:48","U","2026-01-25 02:40:00","일반미용업","152368.981347946","-1302.0484644615","일반미용업","0","0","0","0","1","1","4","","","","","0","0","0","N",
"95","미용업","05_18_01_P","4641000","4651000-211-2026-00003","2026-01-20","","01","영업/정상","01","영업","","","","","","34.80","","전북특별자치도 전주시 완산구 효자동1가 654-2 쌍용모악파크빌라","전북특별자치도 전주시 완산구 거마평로 93, 상가505동 1층 2호 (효자동1가, 쌍용모악파크빌라)","55085","신데렐라헤어","2026-01-23 19:01:24","U","2026-01-25 02:40:00","일반미용업","210390.786977076","255644.379053225","일반미용업","0","0","1","1","0","0","2","","","","","0","0","0","N",
"96","미용업","05_18_01_P","4000000","4000000-219-2026-00001","2026-01-05","","01","영업/정상","01","영업","","","","","","31.00","447-310","경기도 오산시 갈곶동 713 오산케이씨씨스위첸 상가동 201호 일부","경기도 오산시 오산로 47, 오산케이씨씨스위첸 상가동 2층 201호 일부호 (갈곶동)","18147","더예쁜눈썹","2026-01-23 14:52:17","U","2026-01-25 02:40:00","메이크업업","205904.474848525","403365.933309875","화장ㆍ분장 미용업","2","0","2","2","0","0","0","","","","임대","0","0","1","N",
"97","미용업","05_18_01_P","3740000","3760000-225-2025-00008","2025-12-23","","01","영업/정상","01","영업","","","","","","58.80","441-480","경기도 수원시 권선구 당수동 0","경기도 수원시 권선구 당수로 124, 6층 613호 (당수동)","16373","헤어그레이&라뷰티에 2호점","2026-01-23 10:06:00","U","2026-01-25 02:40:00","일반미용업","","","일반미용업, 네일미용업, 화장ㆍ분장 미용업","0","0","6","6","0","0","3","","","","임대","0","0","1","N",
"98","미용업","05_18_01_P","3910000","3910000-212-2026-00002","2026-01-23","","01","영업/정상","01","영업","","","","","","93.45","450-100","경기도 평택시 세교동 0","경기도 평택시 영신1길 25, 3층 일부호 (세교동)","18026","미온미결","2026-01-23 10:58:34","U","2026-01-25 02:40:00","피부미용업","","","피부미용업","0","0","3","3","0","0","0","","","","","0","0","4","N",
"99","미용업","05_18_01_P","4520000","4520000-213-2026-00002","2026-01-22","","01","영업/정상","01","영업","","","","","","154.75","336-843","충청남도 아산시 탕정면 매곡리 1206 주건축물제1동 3층 306,307호","충청남도 아산시 탕정면 한들물빛6로 46, 주건축물제1동 3층 306,307호","31465","레푸스 아산탕정점","2026-01-23 16:00:14","U","2026-01-25 02:40:00","네일아트업","207776.867432376","365245.18416428","종합미용업","0","0","0","0","0","0","12","","","","","0","0","0","N",
"100","미용업","05_18_01_P","3110000","3110000-213-2024-00006","2024-05-16","","01","영업/정상","01","영업","","","","","","22.52","122-933","서울특별시 은평구 응암동 738 해태드림타운","서울특별시 은평구 은평로 82, 217호 (응암동, 해태드림타운)","03453","오늘 뷰티","2026-01-23 15:13:23","U","2026-01-25 02:40:00","피부미용업","192600.451566859","455197.91922534","종합미용업","0","0","0","0","0","0","4","","","","","0","0","0","N",
"101","미용업","05_18_01_P","4331000","4331000-219-2024-00001","2024-04-22","","01","영업/정상","01","영업","","","","","","53.20","","강원특별자치도 인제군 북면 원통리 713-47","강원특별자치도 인제군 북면 원통로 153, 2층","24612","로즈문 뷰티","2026-01-23 14:26:12","U","2026-01-25 02:40:00","메이크업업","305363.488736166","513851.590071632","화장ㆍ분장 미용업","0","0","2","2","0","0","0","","","","","1","0","1","N",
"102","미용업","05_18_01_P","3220000","3220000-213-2016-00026","2016-08-26","","01","영업/정상","01","영업","","","","","02  34449997","150.70","135-897","서울특별시 강남구 신사동 661-16 Y&B찬화빌딩","서울특별시 강남구 선릉로161길 24, Y&B찬화빌딩 지상2층 (신사동)","06018","라뷰티코아 청담","2026-01-23 10:40:14","U","2026-01-25 02:40:00","일반미용업","203332.547177571","447264.001473259","종합미용업","0","0","2","2","0","0","4","","","","","0","0","0","N",
"103","미용업","05_18_01_P","3200000","3200000-220-2021-00001","2021-10-05","","03","폐업","02","폐업","2026-01-23","","","","","20.00","151-890","서울특별시 관악구 신림동 1417-34","서울특별시 관악구 신림로68길 25, 2층 203호 (신림동)","08753","다비드뷰티 속눈썹연장&발각질케어","2026-01-23 13:55:53","U","2026-01-25 02:40:00","일반미용업","193808.604262908","442740.000036806","일반미용업, 화장ㆍ분장 미용업","0","0","0","0","0","0","1","","","","","0","0","0","N",
"104","미용업","05_18_01_P","3620000","3620000-215-2025-00021","2025-11-18","","03","폐업","02","폐업","2026-01-23","","","","","38.16","500-896","광주광역시 북구 양산동 921 1층","광주광역시 북구 양산택지로34번길 23-1, 1층 (양산동)","61072","율리스네일양산점","2026-01-23 10:24:57","U","2026-01-25 02:40:00","네일아트업","189146.200923023","190023.50042286","네일미용업","0","0","0","0","0","0","5","","","","","0","0","0","N",
"105","미용업","05_18_01_P","3940000","3950000-213-2025-00005","2025-12-17","","01","영업/정상","01","영업","","","","","031 9701523","79.40","412-220","경기도 고양시 덕양구 행신동 757-1 남정씨티프라자, 204(일부)호","경기도 고양시 덕양구 충경로 52, 남정씨티프라자 204(일부)호 (행신동)","10526","하랑뷰","2026-01-23 16:40:36","U","2026-01-25 02:40:00","피부미용업","185394.256788058","456999.530003953","종합미용업","0","0","0","0","0","0","12","","","","","0","0","4","N",
"106","미용업","05_18_01_P","3740000","3760000-219-2025-00005","2025-12-23","","01","영업/정상","01","영업","","","","","","33.00","441-460","경기도 수원시 권선구 금곡동 1117-6","경기도 수원시 권선구 금곡로196번길 67, 6층 601호 일부호 (금곡동)","16393","르미엘컬러","2026-01-23 10:10:00","U","2026-01-25 02:40:00","메이크업업","195920.405229455","419100.447115048","화장ㆍ분장 미용업","0","0","6","6","0","0","1","","","","","0","0","0","N",
"107","미용업","05_18_01_P","3450000","3450000-211-2025-00049","2025-12-23","","01","영업/정상","01","영업","","","","","","26.64","702-851","대구광역시 북구 칠성동2가 2-12 침산태왕아너스로뎀","대구광역시 북구 침산로21길 39, 침산태왕아너스로뎀 1층 104호 (칠성동2가)","41593","초이헤어(CHOI HAIR)","2026-01-23 17:02:31","U","2026-01-25 02:40:00","일반미용업","343201.96593375","266225.18035124","일반미용업","20","3","1","1","0","0","2","","","","임대","0","0","0","N",
"108","미용업","05_18_01_P","3740000","3760000-211-2025-00039","2025-12-11","","01","영업/정상","01","영업","","","","","","118.80","441-480","경기도 수원시 권선구 당수동 0","경기도 수원시 권선구 당수로 124, 성산타워 3층 302호 (당수동)","16373","엘리룸헤어 수원당수점","2026-01-23 10:12:05","U","2026-01-25 02:40:00","일반미용업","","","일반미용업","0","0","3","3","0","0","8","","","","","0","0","0","N",
"109","미용업","05_18_01_P","3210000","3210000-211-2025-00015","2025-12-01","","01","영업/정상","01","영업","","","","","","36.00","137-834","서울특별시 서초구 방배동 830-1 101호","서울특별시 서초구 방배천로34길 3, 101호 (방배동)","06564","컬러드스파 서초방배점","2026-01-23 10:18:11","U","2026-01-25 02:40:00","일반미용업","198794.771183218","442996.509826653","일반미용업","0","0","1","1","0","0","4","","","","임대","0","0","0","N",
"110","미용업","05_18_01_P","4170000","4170000-212-2024-00002","2024-03-21","","03","폐업","02","폐업","2026-01-23","","","","","102.88","476-802","경기도 양평군 양평읍 양근리 176-9","경기도 양평군 양평읍 시민로 41, 2층","12557","파라에스테틱","2026-01-23 10:06:29","U","2026-01-25 02:40:00","피부미용업","243815.36800349","443271.494703226","피부미용업","0","0","0","0","0","0","0","","","","임대","0","0","5","N",
"111","미용업","05_18_01_P","3350000","3350000-215-2024-00003","2024-01-23","","01","영업/정상","01","영업","","","","","","31.60","609-814","부산광역시 금정구 남산동 225-40","부산광역시 금정구 중앙대로 2005-1, 1층 (남산동)","46227","나온비뷰티","2026-01-23 14:25:16","U","2026-01-25 02:40:00","네일아트업","390283.52224282","198014.603144999","네일미용업","1","0","0","0","0","0","5","","","","","0","0","0","N",
"112","미용업","05_18_01_P","4671000","4671000-212-2024-00002","2024-02-01","","03","폐업","02","폐업","2026-01-23","","","","","33.00","","전북특별자치도 군산시 명산동 14-3","전북특별자치도 군산시 대학로 69, 1층 (명산동)","54025","리턴뷰티","2026-01-23 14:21:55","U","2026-01-25 02:40:00","피부미용업","173734.538803436","276009.933105865","피부미용업","0","0","0","0","0","0","2","","","","","0","0","1","N",
"113","미용업","05_18_01_P","3060000","3060000-219-2024-00001","2024-01-29","","01","영업/정상","01","영업","","","","","","23.00","131-858","서울특별시 중랑구 상봉동 91-4 상봉역 유보라 퍼스트리브&포스퀘어","서울특별시 중랑구 망우로 322, 2층 208호 (상봉동, 상봉역 유보라 퍼스트리브&포스퀘어)","02149","이든","2026-01-23 16:34:38","U","2026-01-25 02:40:00","메이크업업","207734.217753337","454934.006784906","화장ㆍ분장 미용업","0","0","0","0","0","0","2","","","","","0","0","2","N",
"114","미용업","05_18_01_P","5350000","5350000-211-2010-00069","2010-09-17","","01","영업/정상","01","영업","","","","","055 314 6598","610.00","621-280","경상남도 김해시 대청동 301-7 부자빌딩, 301호일부,302호303호304호","경상남도 김해시 삼문로 15, 부자빌딩, 301호일부,302호303호304호 (대청동)","51004","박준뷰티랩 장유점","2026-01-23 16:50:37","U","2026-01-25 02:40:00","일반미용업","364071.503076392","189643.014544183","일반미용업","0","0","0","0","0","0","24","","","","임대","0","0","0","N",
"115","미용업","05_18_01_P","3220000","3220000-215-2018-00001","2018-01-05","","03","폐업","02","폐업","2026-01-23","","","","","30.00","135-814","서울특별시 강남구 논현동 48","서울특별시 강남구 강남대로136길 14, 1층 (논현동)","06044","네일송이","2026-01-23 15:01:10","U","2026-01-25 02:40:00","네일아트업","201875.624551857","445630.440999878","네일미용업","0","0","0","0","0","0","3","","","","","0","0","0","N",
"116","미용업","05_18_01_P","3230000","3230000-212-2020-00016","2020-06-22","","03","폐업","02","폐업","2026-01-23","","","","","101.86","138-840","서울특별시 송파구 삼전동 133-12 태클베리","서울특별시 송파구 삼학사로 63, 태클베리 4층 (삼전동)","05603","약손","2026-01-23 14:39:08","U","2026-01-25 02:40:00","피부미용업","208485.595840591","444529.216861236","피부미용업","0","0","3","3","0","0","0","","","","임대","0","0","6","N",
"117","미용업","05_18_01_P","3430000","3430000-211-2021-00015","2021-07-19","","03","폐업","02","폐업","2026-01-23","","","","","37.58","703-844","대구광역시 서구 평리동 1122-33","대구광역시 서구 국채보상로66길 7, 1층 (평리동)","41815","샴푸요정","2026-01-23 16:18:26","U","2026-01-25 02:40:00","일반미용업","341474.563551917","264606.185811837","일반미용업","3","1","1","0","0","0","3","","","","임대","0","0","0","N",
"118","미용업","05_18_01_P","3740000","5610000-213-2021-00007","2021-08-12","","01","영업/정상","01","영업","","","","","","202.11","443-280","경기도 수원시 영통구 하동 1016 광교 효성해링턴 타워","경기도 수원시 영통구 광교중앙로 170, 광교 효성해링턴 타워 근린상가동 2층 216호 217호 (하동)","16514","초이진헤어 광교센트럴점","2026-01-23 10:39:20","U","2026-01-25 02:40:00","일반미용업","205311.283256449","420682.801161761","종합미용업","0","0","2","2","0","0","12","","","","임대","0","0","0","N",
"119","미용업","05_18_01_P","3350000","3350000-215-2021-00009","2021-07-23","","01","영업/정상","01","영업","","","","","","25.00","609-836","부산광역시 금정구 장전동 108-6","부산광역시 금정구 금강로 374, 1층 (장전동)","46248","네일봐요","2026-01-23 10:28:42","U","2026-01-25 02:40:00","네일아트업","389862.396873793","195551.555618229","네일미용업","0","0","1","1","0","0","3","","","","","0","0","0","N",
"120","미용업","05_18_01_P","3370000","3370000-212-2025-00020","2025-09-17","","03","폐업","02","폐업","2026-01-23","","","","","23.10","611-839","부산광역시 연제구 연산동 701-5","부산광역시 연제구 중앙대로 1092, 3층 일부호 (연산동)","47596","브로우디브 눈썹&토탈뷰티","2026-01-23 11:04:12","U","2026-01-25 02:40:00","피부미용업","389503.464882873","189298.423601831","피부미용업","3","0","0","0","0","0","0","","","","","0","0","1","N",
"121","미용업","05_18_01_P","4490000","5660000-213-2025-00024","2025-09-18","","01","영업/정상","01","영업","","","","","","39.77","331-300","충청남도 천안시 서북구 성성동 734 천안 성성 비스타동원","충청남도 천안시 서북구 성성6로 129, 302동 1층 205호 (성성동, 천안 성성 비스타동원)","31079","라에타헤어","2026-01-23 17:29:30","U","2026-01-25 02:40:00","일반미용업","211915.469660908","371255.339499981","종합미용업","1","1","1","1","0","0","3","","","","","0","0","0","N",
