"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자",
"98","의원","01_01_02_P","4810000","PHMA120244810029041100007","2024-09-19","","01","영업/정상","13","영업중","","","","","061-681-7070","","","전라남도 여수시 화장동 793-7","전라남도 여수시 무선중앙로 23, 1,2층 (화장동)","59639","오케이연합의원","2026-01-23 11:43:20","U","2026-01-25 02:40:00","의원","259243.02","142023.515","의원","1","8","21","904","122 109 106 105 104 101","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 가정의학과","","","","0","0","","","0","",
"99","의원","01_01_02_P","3210000","PHMA120243210034041100115","2024-10-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 서초구 서초동 1303-38 서초빌딩","서울특별시 서초구 강남대로 453, 서초빌딩 4~5층 (서초동)","06611","네스트의원","2026-01-23 00:43:24","U","2026-01-25 02:40:00","의원","202132.00459774","444503.826297903","의원","1","0","0","239.2","114","피부과","","","","0","0","","","0","",
"100","의원","01_01_02_P","4060000","PHMA120244060482041100015","2024-08-29","","01","영업/정상","13","영업중","","","","","031-945-3937","","","경기도 파주시 야당동 1070","경기도 파주시 경의로 1080, 305호, 306호 (야당동)","10908","야당아주튼튼의원","2026-01-23 00:43:32","U","2026-01-25 02:40:00","의원","178768.413242705","467957.574283181","의원","1","0","0","798.06","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"101","의원","01_01_02_P","3930000","PHMA120243930154041100012","2024-08-19","","01","영업/정상","13","영업중","","","","","031-8042-6025","","","경기도 안산시 단원구 고잔동 537-7 힐스테이트 에코","경기도 안산시 단원구 중앙대로 885, 힐스테이트 에코 2층 202~204/206~218호 (고잔동)","15360","유앤아이의원 안산점","2026-01-23 00:43:48","U","2026-01-25 02:40:00","의원","185321.795090665","423926.38394496","의원","6","0","0","650.51","114","피부과","","","","0","0","","","0","",
"102","의원","01_01_02_P","3530000","PHMA120243530019041100019","2024-10-21","","01","영업/정상","13","영업중","","","","","032-467-3650","","","인천광역시 남동구 구월동 26 2층, 3층 301호","인천광역시 남동구 용천로 68, (주)발해인터내셔날 2층,3층 301호층 (구월동)","21562","새온정형외과의원","2026-01-23 01:13:29","U","2026-01-25 02:40:00","의원","174709.529329083","439312.622468391","의원","2","1","1","382.38","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"103","의원","01_01_02_P","3910000","PHMA120243910165041100020","2024-10-14","","01","영업/정상","13","영업중","","","","","031-665-7778","","","","경기도 평택시 고덕국제대로 94, 우성고덕타워 908,909호 (고덕동)","18014","자연방한의원","2026-01-23 16:49:30","U","2026-01-25 02:40:00","한의원","","","한의원","1","0","0","168","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"104","의원","01_01_02_P","3210000","PHMA120243210034041100109","2024-09-12","","01","영업/정상","13","영업중","","","","","02-536-1007","","","서울특별시 서초구 서초동 1692-3 316 TOWER","서울특별시 서초구 서초중앙로24길 10, 316 TOWER 2층 (서초동)","06606","반듯한정형외과의원","2026-01-23 00:43:24","U","2026-01-25 02:40:00","의원","201247.94934728","443571.371939772","의원","3","0","0","332.01","120 109 106 105 102","신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"105","의원","01_01_02_P","3220000","PHMA120243220033041100167","2024-09-12","","01","영업/정상","13","영업중","","","","","02-2138-2225","","","서울특별시 강남구 논현동 165-7","서울특별시 강남구 강남대로 494, 1,2,3층 (논현동)","06119","데이뷰의원","2026-01-23 02:13:44","U","2026-01-25 02:40:00","의원","202057.099522124","444907.568736162","의원","15","0","0","685.99","114 105","정형외과, 피부과","","","","0","0","","","0","",
"106","의원","01_01_02_P","3540000","PHMA120243540021041100022","2024-08-19","","01","영업/정상","13","영업중","","","","","032-872-0365","","","인천광역시 부평구 십정동 396-10","인천광역시 부평구 열우물로 64, 4층 401,402,407호 (십정동)","21445","다나은365의원","2026-01-23 03:13:23","U","2026-01-25 02:40:00","의원","173378.969122744","441312.876769469","의원","4","0","0","306.02","125 113 111 109 105 101","내과, 정형외과, 마취통증의학과, 소아청소년과, 이비인후과, 응급의학과","","","","0","0","","","0","",
"107","의원","01_01_02_P","3930000","PHMA120243930162041100007","2024-09-03","","01","영업/정상","13","영업중","","","","","031-8042-3655","","","","경기도 안산시 상록구 샘골로 151, 유창빌딩 202호 (본오동)","15539","365정석한의원","2026-01-23 00:43:49","U","2026-01-25 02:40:00","한의원","187769.578563117","421721.246819707","한의원","2","0","0","227.64","301 302 303 304 305 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"108","의원","01_01_02_P","3830000","PHMA120243830263041100016","2024-10-02","","01","영업/정상","13","영업중","","","","","031-8068-7122","","","경기도 안양시 동안구 호계동 1048-2 삼희월드프라자","경기도 안양시 동안구 평촌대로211번길 16, 삼희월드프라자 901호,902호 (호계동)","14072","데이뷰의원","2026-01-23 01:43:35","U","2026-01-25 02:40:00","의원","195947.84626811","432032.643605683","의원","5","0","0","773.85","114","피부과","","","","0","0","","","0","",
"109","의원","01_01_02_P","4050000","PHMA120244050147041100013","2024-10-02","","01","영업/정상","13","영업중","","","","","031-335-7505","","","경기도 용인시 처인구 포곡읍 둔전리 154-1 상일빌딩","경기도 용인시 처인구 포곡읍 포곡로 113, 상일빌딩 3층","17027","베러스킨의원","2026-01-23 03:13:36","U","2026-01-25 02:40:00","의원","219253.670374473","418683.284751005","의원","3","0","0","258.1","114","피부과","","","","0","0","","","0","",
"110","의원","01_01_02_P","3490000","PHMA120243490019041100005","2024-08-29","","01","영업/정상","13","영업중","","","","","032-716-5716","","","","인천광역시 중구 하늘중앙로195번길 21, 에스디메디컬 3층 301,304~308호 (중산동)","22397","르네의원","2026-01-23 10:56:45","U","2026-01-25 02:40:00","의원","161179.802048965","443119.019447206","의원","2","0","0","411.31","108 114","성형외과, 피부과","","","","0","0","","","0","",
"111","의원","01_01_02_P","3640000","PHMA120243640023041100012","2024-10-18","","01","영업/정상","13","영업중","","","","","042-719-4119","","","대전광역시 동구 효동 135-18","대전광역시 동구 계족로 33, 2층 201~204호 (효동)","34636","바로나음신경외과의원","2026-01-23 02:13:14","U","2026-01-25 02:40:00","의원","239616.190487848","313134.972559522","의원","1","0","0","348.59","120 109 106 105 102","신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"112","의원","01_01_02_P","5220000","PHMA119995220013041100001","1993-11-08","","01","영업/정상","13","영업중","","","","","054-973-1147","","","","경상북도 칠곡군 왜관읍 중앙로2길 36","39894","박외과이내과연합의원","2026-01-23 15:37:06","U","2026-01-25 02:40:00","의원","326024.022440657","277732.016842176","의원","3","0","0","792.37","101 104","내과, 외과","","","","0","0","","","0","",
"113","의원","01_01_02_P","5530000","PHMA120225530439041100011","2022-03-24","","01","영업/정상","13","영업중","","","","","031-357-8586","","","경기도 화성시 남양읍 남양리 2253-1","경기도 화성시 남양읍 시청로 6, 4층","18268","바로튼튼신경외과의원","2026-01-23 03:14:28","U","2026-01-25 02:40:00","의원","183817.492227992","411861.291378447","의원","3","0","0","445.5","122 120 115 113 109 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 이비인후과, 비뇨의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"114","의원","01_01_02_P","3510500","PHMA120193510513041100014","2019-10-17","","01","영업/정상","13","영업중","","","","","032-861-8275","","","인천광역시 미추홀구 용현동 665번지 1호","인천광역시 미추홀구 독배로317번길 29, 3,4층 (용현동)","22188","유플러스정형외과의원","2026-01-23 00:13:21","U","2026-01-25 02:40:00","의원","168682.923223982","438459.695634152","의원","1","0","0","420.54","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"115","의원","01_01_02_P","3900000","PHMA120193900028041100013","2019-10-21","","01","영업/정상","13","영업중","","","","","02-2683-7775","","","","경기도 광명시 오리로 856, 한복빌딩 501호 (철산동)","14240","철산바른본의원","2026-01-23 04:43:18","U","2026-01-25 02:40:00","의원","188186.991121606","441403.037738738","의원","1","0","0","461.5","105 106 109 120","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"116","의원","01_01_02_P","3610000","PHMA120193610019041100018","2019-11-19","","01","영업/정상","13","영업중","","","","","062-714-1575","","","광주광역시 남구 지석동 411번지 1호","광주광역시 남구 포충로 598, 2층 (지석동)","61751","대촌하나의원","2026-01-23 02:43:17","U","2026-01-25 02:40:00","의원","184862.147971653","175826.850236941","의원","1","0","0","300.39","122 115 114 113 112 111 109 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 가정의학과","","","","0","0","","","0","",
"117","의원","01_01_02_P","3090000","PHMA120193090033041100011","2019-10-30","","01","영업/정상","13","영업중","","","","","02-902-7589","","","","서울특별시 도봉구 노해로63길 84-3, 2, 3층 (창동)","01405","삼성척재활의학과의원","2026-01-23 02:13:14","U","2026-01-25 02:40:00","의원","204073.825581262","461157.609209193","의원","3","0","0","441.8","102 105 106 109 120","신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"118","의원","01_01_02_P","5670000","PHMA120225670066041100002","2022-04-06","","01","영업/정상","13","영업중","","","","","055-232-7500","","","경상남도 창원시 마산회원구 내서읍 삼계리 33-11","경상남도 창원시 마산회원구 내서읍 삼계로 9, 5,7층 501호,701호","51237","마디척의원","2026-01-23 00:43:47","U","2026-01-25 02:40:00","의원","336819.658012355","193537.006297565","의원","4","0","0","478.69","122 120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"119","의원","01_01_02_P","4050000","PHMA120224050147041100004","2022-02-15","","01","영업/정상","13","영업중","","","","","031-335-8800","","","경기도 용인시 처인구 김량장동 301-3 201-1호","경기도 용인시 처인구 금령로 86, 201-1호 (김량장동)","17051","용인튼튼신경외과마취통증의학과의원","2026-01-23 02:43:42","U","2026-01-25 02:40:00","의원","218209.54169655","414813.228004699","의원","2","0","0","302.27","120 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"120","의원","01_01_02_P","3910000","PHMA120223910168041100001","2022-01-27","","01","영업/정상","13","영업중","","","","","031-618-7588","","","경기도 평택시 세교동 618-6","경기도 평택시 세교7길 30, 3층,4층 (세교동)","17842","평택더세움신경외과의원","2026-01-23 00:43:42","U","2026-01-25 02:40:00","의원","207780.550290107","389191.560266592","의원","5","0","0","697.48","122 120 109 106 105 102","신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"121","의원","01_01_02_P","3520000","PHMA120223520019041100012","2022-03-10","","01","영업/정상","13","영업중","","","","","032-832-8875","","","인천광역시 연수구 송도동 8-2 라이크홈메디컬센터1동 3층 303호","인천광역시 연수구 인천타워대로132번길 34, 라이크홈메디컬센터 1동 3층 303호 (송도동)","21998","화인마취통증의학과의원","2026-01-23 00:13:35","U","2026-01-25 02:40:00","의원","168397.640758439","431643.621921669","의원","1","0","0","210.09","122 120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"122","의원","01_01_02_P","3650000","PHMA120223650023041100003","2022-03-17","","01","영업/정상","13","영업중","","","","","042-345-1010","","","대전광역시 중구 대사동 248-372","대전광역시 중구 계룡로 935, 1~4층 (대사동)","34946","일점영안과의원","2026-01-23 01:13:17","U","2026-01-25 02:40:00","의원","237326.340315092","313286.97942457","의원","4","1","4","799.8","112","안과","","","","0","0","","","0","",
"123","의원","01_01_02_P","3470000","PHMA120223470022041100004","2022-02-14","","01","영업/정상","13","영업중","","","","","053-633-7575","","","대구광역시 달서구 죽전동 273-6 골든뷰 메디타워","대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 205호 (죽전동)","42633","숨튼이비인후과의원","2026-01-23 03:43:36","U","2026-01-25 02:40:00","의원","338692.069199627","262218.018119362","의원","2","2","2","221.85","112 113 111 101","내과, 소아청소년과, 안과, 이비인후과","","","","0","0","","","0","",
"124","의원","01_01_02_P","3560000","PHMA120223560021041100005","2022-02-24","","01","영업/정상","13","영업중","","","","","032-716-9930","","","","인천광역시 서구 원당대로 1045, 금호헤리티지7 5~6층 501~513, 608~613호 (원당동)","22865","태헬스케어의원","2026-01-23 03:13:41","U","2026-01-25 02:40:00","의원","","","의원","4","4","4","1141","122 116 113 101","내과, 이비인후과, 영상의학과, 가정의학과","","","","0","0","","","0","",
"125","의원","01_01_02_P","3940000","PHMA120223940138041100003","2022-02-21","","01","영업/정상","13","영업중","","","","","02-371-1544","","","경기도 고양시 덕양구 삼송동 27-1","경기도 고양시 덕양구 삼송로 189-7, 202호, 203호, 301호 (삼송동)","10556","삼성공감정신건강의학과의원","2026-01-23 00:13:35","U","2026-01-25 02:40:00","의원","190638.184087381","461288.040863928","의원","4","0","0","328.53","103","정신건강의학과","","","","0","0","","","0","",
"126","의원","01_01_02_P","3940000","PHMA120223940140041100001","2022-02-03","","01","영업/정상","13","영업중","","","","","031-814-0707","","","경기도 고양시 일산서구 대화동 2307-12 일산 디엠시티 스카이뷰","경기도 고양시 일산서구 킨텍스로 255, 일산 디엠시티 스카이뷰 238,239,240호 (대화동)","10390","킨텍스드림내과의원","2026-01-23 03:13:45","U","2026-01-25 02:40:00","의원","177849.195871901","462962.312594668","의원","1","0","0","157.74","114 111 101","내과, 소아청소년과, 피부과","","","","0","0","","","0","",
"127","의원","01_01_02_P","3210000","PHMA120223210034041100018","2022-02-17","","01","영업/정상","13","영업중","","","","","02-535-8700","","","서울특별시 서초구 반포동 32-1 반포트라이엄프메딕스빌딩 201호","서울특별시 서초구 고무래로 32, 반포트라이엄프메딕스빌딩 2층 201호 (반포동)","06599","서울웰빙유외과의원","2026-01-23 01:43:22","U","2026-01-25 02:40:00","의원","200982.169900218","444468.719796887","의원","1","0","0","159.45","104","외과","","","","0","0","","","0","",
"128","의원","01_01_02_P","3360000","PHMA120223360024041100002","2022-03-16","","01","영업/정상","13","영업중","","","","","051-271-7533","","","","부산광역시 강서구 명지국제2로 29, 성광타워 201,301~304,401~404,1002~1003호 (명지동)","46726","명지내과의원","2026-01-23 03:13:22","U","2026-01-25 02:40:00","의원","373808.756413418","178891.030281072","의원","10","11","29","1856.29","101 110 111 116","내과, 산부인과, 소아청소년과, 영상의학과","","","","0","0","","","0","",
"129","의원","01_01_02_P","4201000","PHMA120024200028041100013","2002-12-28","","01","영업/정상","13","영업중","","","","","033-646-9114","","","강원특별자치도 강릉시 교동 1882-6","강원특별자치도 강릉시 솔올로5번길 49, 2층 (교동)","25515","한서한의원","2026-01-23 11:50:04","U","2026-01-25 02:40:00","한의원","365323.870268547","475152.219872609","한의원","2","0","0","197.85","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"130","의원","01_01_02_P","4261000","PHMA119964260015041100003","1996-10-19","","01","영업/정상","13","영업중","","","","","033-343-5337","","225-807","강원특별자치도 횡성군 횡성읍 읍상리 386-20","강원특별자치도 횡성군 횡성읍 태기로19번길 14","25220","횡성정형외과의원","2026-01-23 01:13:22","U","2026-01-25 02:40:00","의원","287171.072481245","443735.789841179","의원","3","8","26","468","105 104 106 101 115","내과, 외과, 정형외과, 신경외과, 비뇨의학과","","","","0","0","","","0","",
"131","의원","01_01_02_P","4221000","PHMA119964220024041100001","1996-08-19","","03","폐업","03","폐업","2025-12-31","","","","033-552-4452","","235-800","강원특별자치도 태백시 황지동 38번지 155호","강원특별자치도 태백시 시장북길 10 (황지동)","26012","태백당한의원","2026-01-23 15:07:05","U","2026-01-25 02:40:00","한의원","376880.568155119","409783.017328141","한의원","1","0","0","154","301 302 303 308","한방내과, 한방부인과, 한방소아과, 침구과","","","","0","0","","","0","",
"132","의원","01_01_02_P","3090000","PHMA120243090033041100004","2024-06-18","","01","영업/정상","13","영업중","","","","","02-991-7000","","","서울특별시 도봉구 창동 256-2 범도","서울특별시 도봉구 노해로63다길 21, 범도 3,4층 (창동)","01399","서울척튼튼의원","2026-01-23 00:43:13","U","2026-01-25 02:40:00","의원","203999.995387086","461267.707968169","의원","1","0","0","265.66","120 109 106 105","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"133","의원","01_01_02_P","5350000","PHMA120245350351041100009","2024-07-29","","01","영업/정상","13","영업중","","","","","055-902-8275","","","경상남도 김해시 삼방동 177-8","경상남도 김해시 활천로255번길 22, 2, 3층 (삼방동)","50818","김해탑재활의학과의원","2026-01-23 00:43:27","U","2026-01-25 02:40:00","의원","373530.024126137","195580.309069096","의원","1","0","0","636.39","120 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"134","의원","01_01_02_P","3930000","PHMA120243930162041100004","2024-06-20","","01","영업/정상","13","영업중","","","","","031-8032-9030","","","","경기도 안산시 상록구 용신로 390, 현대프라자 5층 501호~503호 (본오동)","15537","상록탑정형외과의원","2026-01-23 03:43:37","U","2026-01-25 02:40:00","의원","188005.323919848","422164.142573126","의원","5","0","0","523.84","102 105 106 109 120","신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"135","의원","01_01_02_P","4050000","PHMA120244050147041100009","2024-07-05","","01","영업/정상","13","영업중","","","","","031-526-6602","","","경기도 용인시 처인구 김량장동 254-126","경기도 용인시 처인구 금령로71번길 3, 8,9층 (김량장동)","17052","톤즈의원","2026-01-23 04:43:47","U","2026-01-25 02:40:00","의원","218015.128308156","414833.321518886","의원","5","0","0","626.7","114 108","성형외과, 피부과","","","","0","0","","","0","",
"136","의원","01_01_02_P","3380000","PHMA120243380023041100010","2024-07-26","","01","영업/정상","13","영업중","","","","","051-754-1190","","","부산광역시 수영구 수영동 445-19 BNK 수영타워","부산광역시 수영구 수영로 693, BNK 수영타워 7층 702호 (수영동)","48228","수영생명선의원","2026-01-23 01:13:14","U","2026-01-25 02:40:00","의원","392664.405639664","187463.261669632","의원","2","0","0","401.6","104 101","내과, 외과","","","","0","0","","","0","",
"137","의원","01_01_02_P","3830000","PHMA120243830263041100009","2024-06-13","","01","영업/정상","13","영업중","","","","","031-8068-6020","","","경기도 안양시 동안구 비산동 1107 안양무역센터","경기도 안양시 동안구 시민대로 161, 안양무역센터 301호 (비산동)","14048","유앤아이의원","2026-01-23 04:43:25","U","2026-01-25 02:40:00","의원","195428.639895001","432045.441116327","의원","8","0","0","686.3","114 108","성형외과, 피부과","","","","0","0","","","0","",
"138","의원","01_01_02_P","3220000","PHMA120243220033041100090","2022-03-16","","01","영업/정상","13","영업중","","","","","02-3210-3634","","","서울특별시 강남구 역삼동 720-4 마크로젠빌딩 지하1층 1호","서울특별시 강남구 테헤란로 238, 마크로젠빌딩 지하1층 1호 (역삼동)","06221","서울36의원","2026-01-23 00:43:43","U","2026-01-25 02:40:00","의원","203656.169215054","444424.516472108","의원","7","0","0","80","122 101","내과, 가정의학과","","","","0","0","","","0","",
"139","의원","01_01_02_P","5540000","PHMA120245540016041100009","2024-07-08","","01","영업/정상","13","영업중","","","","","031-798-6370","","","","경기도 광주시 중앙로 97, 3,4층 (역동)","12759","서울마디튼튼의원","2026-01-23 01:13:48","U","2026-01-25 02:40:00","의원","222831.657192544","434073.560322717","의원","2","0","0","451.06","105 109 120","정형외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"140","의원","01_01_02_P","3780000","PHMA120243780064041100030","2024-07-09","","01","영업/정상","13","영업중","","","","","031-781-7588","","","경기도 성남시 분당구 삼평동 651 럭스타워","경기도 성남시 분당구 대왕판교로606번길 39, 럭스타워 203, 207~210호 (삼평동)","13524","판교새로튼튼재활의학과의원","2026-01-23 04:44:13","U","2026-01-25 02:40:00","의원","209803.285457684","432715.116081085","의원","2","0","0","285.75","120 109 106 105 102","신경과, 정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"141","의원","01_01_02_P","3910000","PHMA120243910165041100017","2024-07-22","","01","영업/정상","13","영업중","","","","","031-616-2840","","","경기도 평택시 서정동 795","경기도 평택시 경기대로 1389, 1층,2층 201호 (서정동)","17773","반도체55플란트치과의원","2026-01-23 03:13:35","U","2026-01-25 02:40:00","치과의원","205617.536058241","396388.442494055","치과의원","6","0","0","788.67","412 411 410 409 408 407 406 405 404 402","구강악안면외과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"142","의원","01_01_02_P","3130000","PHMA120243130033041100018","2024-07-19","","01","영업/정상","13","영업중","","","","","02-711-1606","","","","서울특별시 마포구 도화길 43, 나눔빌딩 3층 303,304,309,310호 (도화동)","04168","공덕닥터에버스의원","2026-01-23 02:13:46","U","2026-01-25 02:40:00","의원","195534.148554389","448836.610576891","의원","3","0","0","311.32","109 114","마취통증의학과, 피부과","","","","0","0","","","0","",
"143","의원","01_01_02_P","3160000","PHMA120243160034041100014","2024-08-07","","01","영업/정상","13","영업중","","","","","02-830-7580","","","서울특별시 구로구 구로동 197-11 아티스포럼 207~2","서울특별시 구로구 디지털로31길 62, 아티스포럼 207~214호 (구로동)","08376","구로바른재활의학과의원","2026-01-23 02:13:18","U","2026-01-25 02:40:00","의원","190399.724477247","442702.053385749","의원","3","0","0","692.04","105 106 120 109","정형외과, 신경외과, 마취통증의학과, 재활의학과","","","","0","0","","","0","",
"144","의원","01_01_02_P","3610000","PHMA120103610019041100005","2010-05-07","","01","영업/정상","13","영업중","","","","","062-672-8875","","","","광주광역시 남구 백운로 73-1, 1~2층 (백운동)","61646","참조은한의원","2026-01-23 02:13:18","U","2026-01-25 02:40:00","한의원","191348.488446888","182305.299248676","한의원","1","0","0","192.94","301 302 303 304 306 307 308","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"145","의원","01_01_02_P","3320000","PHMA120053320045041200006","2005-08-23","","01","영업/정상","13","영업중","","","","","051-365-0280","","","","부산광역시 북구 만덕대로27번길 3 (덕천동)","46548","민트부부치과의원","2026-01-23 17:40:25","U","2026-01-25 02:40:00","치과의원","382769.274761744","192044.924107643","치과의원","3","0","0","356.6","402 403 404 405 406 407 411 412","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 예방치과, 통합치의학과","","","","0","0","","","0","",
"146","의원","01_01_02_P","3320000","PHMA120073320045041200015","2007-12-05","","01","영업/정상","13","영업중","","","","","051-336-7975","","616-807","부산광역시 북구 구포2동 1089번지","부산광역시 북구 백양대로 1013-1, 2층 (구포동)","46650","민한의원","2026-01-23 01:43:17","U","2026-01-25 02:40:00","한의원","381562.512221683","190401.793229468","한의원","1","0","0","158.44","308 307 306 305 304 303 302 301","한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0","",
"147","의원","01_01_02_P","3340000","PHMA120083340025041100005","2008-11-27","","01","영업/정상","13","영업중","","","","","051-207-8080","","","부산광역시 사하구 신평동 408-13","부산광역시 사하구 하신중앙로 184, 2층 204호 (신평동)","49419","한사랑내과의원","2026-01-23 00:13:26","U","2026-01-25 02:40:00","의원","378870.237074431","179111.733495283","의원","1","0","0","163.13","101 111 114 115 113","내과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과","","","","0","0","","","0","",
"148","의원","01_01_02_P","3730000","PHMA120063730017041100008","2006-11-10","","01","영업/정상","13","영업중","","","","","0522387582","","689-894","울산광역시 울주군 온산읍 덕신리 1303번지 8호","울산광역시 울주군 온산읍 덕신로 283","45001","온산한의원","2026-01-23 00:13:21","U","2026-01-25 02:40:00","한의원","409927.899288628","217422.37408615","한의원","1","0","0","128.62","301 302 303 305 306 308","한방내과, 한방부인과, 한방소아과, 한방신경정신과, 한방재활의학과, 침구과","","","","0","0","","","0","",
"149","의원","01_01_02_P","3720000","PHMA120053720017041100006","2005-07-07","","01","영업/정상","13","영업중","","","","","052-286-5523","","683-802","신천동","울산광역시 북구 호계로 332-1, 205호 (신천동, 현대하이플러스상가)","44224","강남피부과의원","2026-01-23 00:13:19","U","2026-01-25 02:40:00","의원","412798.148995001","239548.364400858","의원","1","0","0","188.9","114","피부과","","","","0","0","","","0","",
"150","의원","01_01_02_P","3710000","PHMA120123710033041100004","2012-06-22","","01","영업/정상","13","영업중","","","","","052-236-5004","","","울산광역시 동구 일산동 945","울산광역시 동구 방어진순환도로 652, 테라스파크 1동 3층 B301,B302호 (일산동)","44056","강남피부과의원","2026-01-23 02:13:17","U","2026-01-25 02:40:00","의원","420356.274370768","224949.099099625","의원","1","0","0","239.36","114","피부과","","","","0","0","","","0","",
"151","의원","01_01_02_P","3710000","PHMA119913710033041100004","1991-03-22","","01","영업/정상","13","영업중","","","","","052-252-7575","","","울산광역시 동구 전하동 639-9","울산광역시 동구 방어진순환도로 769(전하동)","44043","황기호정형외과의원","2026-01-23 00:13:16","U","2026-01-25 02:40:00","의원","420409.781398559","226128.710731124","의원","1","11","27","850","122 120 114 111 109 106 105 104 101","내과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 피부과, 재활의학과, 가정의학과","","","","0","0","","","0","",
"152","의원","01_01_02_P","3560000","PHMA120123560021041100024","2012-08-09","","01","영업/정상","13","영업중","","","","","566-5986","","404-844","인천광역시 서구 검암동 598번지 6호","인천광역시 서구 승학로 501 (검암동)","22695","정우정형외과의원","2026-01-23 02:13:43","U","2026-01-25 02:40:00","의원","171246.343414077","451520.097244999","의원","1","0","0","445.26","101 105 104 111 115 120","내과, 외과, 정형외과, 소아청소년과, 비뇨의학과, 재활의학과","","","","0","0","","","0","",
"153","의원","01_01_02_P","3580000","PHMA120093580013041100001","2009-05-01","","02","휴업","02","휴업","","2026-01-23","2026-08-01","","032)837-6873","","","인천광역시 옹진군 백령면 북포리 390-6","인천광역시 옹진군 백령면 백령로 831","23103","흑룡의원","2026-01-23 02:13:14","U","2026-01-25 02:40:00","의원","-4974.8046760578","497775.251105204","의원","8","2","20","869","101 104 105 112 113 109","내과, 외과, 정형외과, 마취통증의학과, 안과, 이비인후과","","","","0","0","","","0","",
