"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"568","통신판매업","08_26_04_P","5530000","2026553041530200497","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 능동 **** 동탄푸른마을두산위브아파트","경기도 화성시 동탄공원로 **-**, ***동 ****호 (능동, 동탄푸른마을두산위브아파트)","18429","행복마켓","2026-01-23 10:22:46","I","2026-01-25 00:20:02","종합몰","204756.583002308","411276.612255787","0","0","0","인터넷",
"569","통신판매업","08_26_04_P","5530000","2026553041530200498","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 영천동 ***-*","경기도 화성시 지산*길 **-*, 지하*층 Z***호 (영천동)","18466","휴릭스","2026-01-23 10:30:44","I","2026-01-25 00:20:02","종합몰","209913.508794638","411728.876798634","0","0","0","인터넷",
"570","통신판매업","08_26_04_P","5530000","2026553041530200499","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 영천동 ***-* 에이팩시티","경기도 화성시 동탄순환대로 ***, 에이팩시티 B***-K***호 (영천동)","18471","월드바잉704","2026-01-23 10:32:13","I","2026-01-25 00:20:02","종합몰","208603.217648405","411878.01945484","0","0","0","인터넷",
"571","통신판매업","08_26_04_P","5530000","2026553041530200500","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 화성시 능동 **** 동탄숲속마을 능동역 리체 더 포레스트","경기도 화성시 동탄숲속로 **, ***동 ***호 (능동, 동탄숲속마을 능동역 리체 더 포레스트)","18420","포레스트","2026-01-23 10:36:12","I","2026-01-25 00:20:02","종합몰 의류/패션/잡화/뷰티","204395.95710567","412018.656998909","0","0","0","인터넷",
"572","통신판매업","08_26_04_P","3560000","2026356028530200479","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 청라동 **-* 청라 큐브시그니처 *차 오피스텔","인천광역시 서구 청라한내로***번길 **, 청라 큐브시그니처 *차 오피스텔 ***,***호 Z***호 (청라동)","22758","키니코리아10","2026-01-23 17:52:56","I","2026-01-25 00:20:02","종합몰","167099.874794454","448018.76163157","0","0","0","인터넷",
"573","통신판매업","08_26_04_P","3560000","2026356028530200480","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 석남동 ***-** 시크빌","인천광역시 서구 옻우물로**번길 *, ***호 (석남동, 시크빌)","22790","데일리픽","2026-01-23 17:53:26","I","2026-01-25 00:20:02","종합몰","171042.065497261","445224.796498527","0","0","0","인터넷",
"574","통신판매업","08_26_04_P","3560000","2026356028530200481","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 청라동 ***-** 경연프라자","인천광역시 서구 청라루비로 **, 경연프라자 *층 ***-피엘**호 (청라동)","22760","종화트레이드 주식회사","2026-01-23 17:53:52","I","2026-01-25 00:20:02","종합몰","168120.111334268","448006.338096204","0","0","0","인터넷",
"575","통신판매업","08_26_04_P","3560000","2026356028530200482","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 가정동 * 루원지웰시티푸르지오","인천광역시 서구 가정로 ***, ***동 ****호 (가정동, 루원지웰시티푸르지오)","22775","꿀템창고","2026-01-23 17:54:19","I","2026-01-25 00:20:02","종합몰","","","0","0","0","인터넷",
"576","통신판매업","08_26_04_P","3560000","2026356028530200483","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","인천광역시 서구 청라동 ***-** 경연프라자","인천광역시 서구 청라루비로 **, 경연프라자 *층 ***-에스엘**호 (청라동)","22760","동하트레이드 주식회사","2026-01-23 17:54:45","I","2026-01-25 00:20:02","종합몰","168120.111334268","448006.338096204","0","0","0","인터넷",
"577","통신판매업","08_26_04_P","4050000","2026563001830200178","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 공세동 *** 공세 호수마을 공세성원상떼레이크뷰 ***동 ****호","경기도 용인시 기흥구 동탄기흥로 ***, ***동 ****호 (공세동, 공세 호수마을 공세성원상떼레이크뷰)","17100","위드산업","2026-01-23 14:40:16","I","2026-01-25 00:20:02","종합몰","209087.359577333","414712.032991541","0","0","0","인터넷",
"578","통신판매업","08_26_04_P","4050000","2026563001830200179","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 동백동 *** 동원마을 동원로얄듀크 ***동 ***호","경기도 용인시 기흥구 동백죽전대로 ***-**, ***동 ***호 (동백동, 동원마을 동원로얄듀크)","16993","동구자봉","2026-01-23 15:28:27","I","2026-01-25 00:20:02","종합몰","213143.747773266","419771.644104505","0","0","0","인터넷",
"579","통신판매업","08_26_04_P","4050000","2026563001830200180","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 중동 *** 백현마을동일하이빌아파트 ****동 ****호","경기도 용인시 기흥구 동백중앙로 ***, ****동 ****호 (중동, 백현마을동일하이빌아파트)","17004","글로벌포피닉스","2026-01-23 19:21:01","I","2026-01-25 00:20:02","종합몰","213863.55658819","419638.187332292","0","0","0","인터넷",
"580","통신판매업","08_26_04_P","4050000","2026563001830200181","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 용인시 기흥구 중동 **** 초당마을삼부르네상스아파트 ****동 ***호","경기도 용인시 기흥구 동백*로 **, ****동 ***호 (중동, 초당마을삼부르네상스아파트)","17013","딩딩마켓","2026-01-23 19:21:29","I","2026-01-25 00:20:02","종합몰","213984.263269493","417950.74741639","0","0","0","인터넷",
"581","통신판매업","08_26_04_P","6520000","2026652003830200005","2017-06-19","","01","영업/정상","01","정상영업","","","","","","","","제주특별자치도 서귀포시 토평동 **** 데이즈힐 블루스톤","제주특별자치도 서귀포시 동홍로***번길 *, ***동 ***호 (토평동, 데이즈힐 블루스톤)","63580","비컬쳐(BeCulture)","2026-01-23 10:05:12","I","2026-01-25 00:20:02","종합몰","159710.146499456","-24458.5072636792","0","0","0","인터넷",
"582","통신판매업","08_26_04_P","4860000","2026486012030200006","2019-09-27","","01","영업/정상","01","정상영업","","","","","","","","광주광역시 북구 용봉동 ****번지 *호 모아미래도아파트","광주광역시 북구 저불로 **, ***동 ****호 (용봉동, 모아미래도아파트)","61111","늘함께공방","2026-01-23 15:02:01","I","2026-01-25 00:20:02","기타","190276.44648865","186348.785384668","0","0","0","인터넷",
"583","통신판매업","08_26_04_P","3100000","2026310030030200168","2026-01-22","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 노원구 중계동 ***-* 중계그린아파트","서울특별시 노원구 섬밭로 ***, ***동 ***호 (중계동, 중계그린아파트)","01773","푸른농수산푸드","2026-01-23 09:28:48","I","2026-01-25 00:20:02","건강/식품","205405.07812561","459828.599563431","0","0","0","인터넷",
"584","통신판매업","08_26_04_P","3100000","2026310030030200169","2026-01-22","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 노원구 상계동 *** 상계주공*단지아파트","서울특별시 노원구 동일로 ****, ***동 ***호 (상계동, 상계주공*단지아파트)","01690","리브마켓","2026-01-23 09:31:55","I","2026-01-25 00:20:02","종합몰","205264.637477558","461827.579520796","0","0","0","인터넷",
"585","통신판매업","08_26_04_P","3100000","2026310030030200170","2026-01-22","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 노원구 중계동 ***-* 중계*단지주공아파트","서울특별시 노원구 한글비석로*길 **, ***동 ***호 (중계동, 중계*단지주공아파트)","01745","엘지화장품","2026-01-23 17:03:21","I","2026-01-25 00:20:02","종합몰 기타","206578.473028246","460440.769777988","0","0","0","인터넷",
"586","통신판매업","08_26_04_P","3100000","2026310030030200171","2026-01-22","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 노원구 상계동 *** 상계주공**단지아파트","서울특별시 노원구 동일로***길 **, ****동 ***호 (상계동, 상계주공**단지아파트)","01618","노브노브(NOVNOVE)","2026-01-23 09:38:36","I","2026-01-25 00:20:02","종합몰","204670.573678123","462933.316362013","0","0","0","인터넷",
"587","통신판매업","08_26_04_P","4641000","2026465100630200080","2024-09-10","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 전주시 완산구 중화산동*가 ***-** ***-S호","전북특별자치도 전주시 완산구 중산중앙로 **, *층 ***-S**호 (중화산동*가)","54976","에이스몰","2026-01-23 10:14:01","I","2026-01-25 00:20:02","교육/도서/완구/오락","210824.920100726","257399.726513659","0","0","0","인터넷",
"588","통신판매업","08_26_04_P","4641000","2026466100630200172","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 전주시 덕진구 우아동*가 *** 우아한시티","전북특별자치도 전주시 덕진구 우아로 **, ***동 ****호 (우아동*가, 우아한시티)","54909","이지전자","2026-01-23 10:58:34","I","2026-01-25 00:20:02","종합몰","213874.219848427","261193.237202878","0","0","0","인터넷",
"589","통신판매업","08_26_04_P","4641000","2026466100630200173","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 전주시 덕진구 인후동*가 ***-*","전북특별자치도 전주시 덕진구 무삼지*길 **-*, *층 우측호 A**호 (인후동*가)","55024","올리브포레","2026-01-23 11:12:53","I","2026-01-25 00:20:02","종합몰","214567.325891911","258513.331786774","0","0","0","인터넷",
"590","통신판매업","08_26_04_P","4641000","2026466100630200174","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 전주시 덕진구 인후동*가 ***-*","전북특별자치도 전주시 덕진구 무삼지*길 **-*, 우측호실 A***호 (인후동*가)","55024","메바포","2026-01-23 11:34:54","I","2026-01-25 00:20:02","종합몰","214567.325891911","258513.331786774","0","0","0","인터넷",
"591","통신판매업","08_26_04_P","4641000","2026466100630200175","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 전주시 덕진구 장동 ***-*","전북특별자치도 전주시 덕진구 장동길 ** (장동)","54857","제이피에스(JPS)","2026-01-23 13:47:03","I","2026-01-25 00:20:02","기타","205836.414154439","261362.233146067","0","0","0","인터넷",
"592","통신판매업","08_26_04_P","4641000","2026466100630200176","2024-01-23","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 전주시 덕진구 인후동*가 ***-*","전북특별자치도 전주시 덕진구 아중로 ***, ***호-A***호 (인후동*가)","55024","우브리앙","2026-01-23 15:22:35","I","2026-01-25 00:20:02","가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티","214583.727865854","258333.292658137","0","0","0","인터넷",
"593","통신판매업","08_26_04_P","4641000","2026466100630200177","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 전주시 덕진구 장동 **** 대방 디엠시티","전북특별자치도 전주시 덕진구 기지로 **, ***동 *층 B***호 (장동, 대방 디엠시티)","54865","더선식","2026-01-23 16:00:44","I","2026-01-25 00:20:02","건강/식품","205360.64276712","259875.953149564","0","0","0","인터넷",
"594","통신판매업","08_26_04_P","4641000","2026466100630200178","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 전주시 덕진구 인후동*가 ***-*","전북특별자치도 전주시 덕진구 아중로 ***, ***호-C***호 (인후동*가)","55024","일레븐포커스","2026-01-23 16:16:59","I","2026-01-25 00:20:02","종합몰","214583.727865854","258333.292658137","0","0","0","인터넷",
"595","통신판매업","08_26_04_P","4641000","2026466100630200179","2026-01-23","","01","영업/정상","01","정상영업","","","","","063-210-4545","","","전북특별자치도 전주시 덕진구 여의동 *** 농협하나로마트","전북특별자치도 전주시 덕진구 비석날로 **, 농협하나로마트 (여의동)","54854","(주)농협유통 전주농산물종합유통센터","2026-01-23 17:14:51","I","2026-01-25 00:20:02","종합몰","206968.150371859","261439.617988977","0","0","0","인터넷",
"596","통신판매업","08_26_04_P","5010000","2026501037530200004","2026-01-22","","01","영업/정상","01","정상영업","","","","","","","","전라남도 신안군 안좌면 반월리 ***","전라남도 신안군 안좌면 토촌길 **","58840","퍼플아일랜드","2026-01-23 13:35:59","I","2026-01-25 00:20:02","기타","118368.113006783","135173.053287404","0","0","0","인터넷",
"597","통신판매업","08_26_04_P","4570000","2026457018030200009","2026-01-22","","01","영업/정상","01","정상영업","","","","","","","","충청남도 부여군 부여읍 동남리 *-*","충청남도 부여군 부여읍 의열로**번길 **, *층","33149","하늘채동남가","2026-01-23 10:20:10","I","2026-01-25 00:20:02","기타","192475.411224671","308772.319845083","0","0","0","인터넷",
"598","통신판매업","08_26_04_P","3370000","2026337015030200062","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 연제구 연산동 ****-** 연산리치빌","부산광역시 연제구 거제천로***번길 **, ***호 (연산동, 연산리치빌)","47541","노베르티아","2026-01-23 15:15:37","I","2026-01-25 00:20:02","종합몰","389122.023051174","189302.66055907","0","0","0","인터넷",
"599","통신판매업","08_26_04_P","4070000","2026407026530200076","2026-01-20","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 관고동 **-** *층 에이-**호실","경기도 이천시 중리천로*번길 *, *층 에이-**호실 (관고동)","17368","롱롱골든 유한회사","2026-01-23 10:00:01","I","2026-01-25 00:20:02","종합몰","238819.012076395","419928.308324907","0","0","0","인터넷",
"600","통신판매업","08_26_04_P","4070000","2026407026530200077","2026-01-20","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 관고동 **-** *층 에이-**호실","경기도 이천시 중리천로*번길 *, *층 에이-**호실 (관고동)","17368","위안펑 유한회사","2026-01-23 10:14:48","I","2026-01-25 00:20:02","종합몰","238819.012076395","419928.308324907","0","0","0","인터넷",
"601","통신판매업","08_26_04_P","4070000","2026407026530200078","2026-01-20","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 신둔면 수광리 ***-* 한국세라믹기술원 C*동 ***호","경기도 이천시 신둔면 경충대로 ****, 한국세라믹기술원 C*동 ***호","17303","쿠니쿠니 (KUNYKUNY)","2026-01-23 11:13:04","I","2026-01-25 00:20:02","기타","235072.449705067","424431.715251638","0","0","0","인터넷",
"602","통신판매업","08_26_04_P","4070000","2026407026530200079","2020-11-17","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 마장면 표교리 ***-** *층","경기도 이천시 마장면 서이천로***번길 **, *층","17384","(주)이에프씨엘(EFCL)","2026-01-23 14:16:25","I","2026-01-25 00:20:02","건강/식품","234547.546794617","417260.608122355","0","0","0","인터넷",
"603","통신판매업","08_26_04_P","4070000","2026407026530200080","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 부발읍 아미리 ***-* *관동 ***호","경기도 이천시 부발읍 경충대로 ****, *관동 ***호","17336","방울포도","2026-01-23 14:24:14","I","2026-01-25 00:20:02","종합몰","243104.079290009","416797.645145138","0","0","0","인터넷",
"604","통신판매업","08_26_04_P","4070000","2026407026530200081","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 사음동 **-* *동 ***호","경기도 이천시 황무로 ***, *동 ***호 (사음동)","17308","칭다오팩토리","2026-01-23 14:28:19","I","2026-01-25 00:20:02","종합몰","237917.641549815","422522.870490793","0","0","0","인터넷",
"605","통신판매업","08_26_04_P","4070000","2026407026530200082","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 장호원읍 장호원리 ***-* *층","경기도 이천시 장호원읍 장감로**번길 **, *층","17418","제이엘건설 주식회사","2026-01-23 14:55:37","I","2026-01-25 00:20:02","기타","255886.164466012","402170.242216112","0","0","0","인터넷",
"606","통신판매업","08_26_04_P","4070000","2026407026530200083","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 이천시 백사면 모전리 ***-** 캐스퍼하우스 ***동 ***호","경기도 이천시 백사면 청백리로**번길 **-**, ***동 ***호 (캐스퍼하우스)","17316","프라임테크PT","2026-01-23 15:15:10","I","2026-01-25 00:20:02","종합몰 컴퓨터/사무용품","241906.761141357","422626.89220987","0","0","0","인터넷",
"607","통신판매업","08_26_04_P","3200000","2026320022530200224","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 관악구 봉천동 ****-**","서울특별시 관악구 남부순환로***길 ** (봉천동)","08788","소담 파티룸 샤로수길","2026-01-23 09:21:15","I","2026-01-25 00:20:02","기타","195972.017128791","441767.224692253","0","0","0","인터넷",
"608","통신판매업","08_26_04_P","3200000","2026320022530200225","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 관악구 봉천동 **-**","서울특별시 관악구 양녕로*길 ***, 지층 (봉천동)","08745","힌 (HIN)","2026-01-23 09:49:02","I","2026-01-25 00:20:02","종합몰","195760.631814697","442403.79657001","0","0","0","인터넷",
"609","통신판매업","08_26_04_P","3200000","2026320022530200226","2022-08-11","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 관악구 신림동 ***-**","서울특별시 관악구 약수암길 *-*, ***동 ***호 (신림동)","08823","엑설런수","2026-01-23 09:58:28","I","2026-01-25 00:20:02","종합몰","194031.484343112","439863.194153487","0","0","0","인터넷",
"610","통신판매업","08_26_04_P","3200000","2026320022530200227","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 관악구 봉천동 *** 낙성대R&D센타","서울특별시 관악구 낙성대로 **, 낙성대R&D센타 ***호 (봉천동)","08790","스포츠인텔리전스","2026-01-23 10:17:49","I","2026-01-25 00:20:02","교육/도서/완구/오락 의류/패션/잡화/뷰티 레져/여행/공연","196273.270262021","441443.655689712","0","0","0","TV홈쇼핑, 인터넷, 카다로그",
"611","통신판매업","08_26_04_P","3200000","2026320022530200228","2025-06-07","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 관악구 봉천동 ***-**","서울특별시 관악구 봉천로 ***-*, *층 ***A호 (봉천동)","08757","스마트홈 커뮤니케이션","2026-01-23 11:02:22","I","2026-01-25 00:20:02","가전 기타","195090.503650762","442274.625918035","0","0","0","인터넷",
"612","통신판매업","08_26_04_P","4520000","2026452038330200098","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","충청남도 아산시 배방읍 장재리 **** 요진 와이시티","충청남도 아산시 배방읍 광장로 ***, ***동 ***호 (요진 와이시티)","31471","밀란씨마켓","2026-01-23 11:01:29","I","2026-01-25 00:20:02","건강/식품 의류/패션/잡화/뷰티","209607.678241892","366057.870585316","0","0","0","인터넷",
"613","통신판매업","08_26_04_P","4671000","2026467111130200086","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","전북특별자치도 군산시 수송동 **-* 수송동제일아파트","전북특별자치도 군산시 축동안길 **, ***동 ****호 (수송동, 수송동제일아파트)","54089","콰니무역","2026-01-23 17:41:31","I","2026-01-25 00:20:02","의류/패션/잡화/뷰티","174057.131809651","274097.50313747","0","0","0","인터넷",
"614","통신판매업","08_26_04_P","3330000","2026333023630200143","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 해운대구 우동 ***-* 오션타워","부산광역시 해운대구 해운대해변로 ***, 오션타워 ***호 (우동)","48093","김보영발건강센터","2026-01-23 14:00:19","I","2026-01-25 00:20:02","종합몰","396180.621245267","186522.350475257","0","0","0","인터넷",
"615","통신판매업","08_26_04_P","3830000","2026384003330200094","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 안양시 만안구 안양동 ****-** 해피펠리스 ***호","경기도 안양시 만안구 창박로**번길 **, ***호 (안양동, 해피펠리스)","14025","가온길","2026-01-23 09:12:48","I","2026-01-25 00:20:02","종합몰 기타","191165.829468302","431178.868375683","0","0","0","인터넷, 기타",
"616","통신판매업","08_26_04_P","3830000","2026384003330200095","2025-04-20","","01","영업/정상","01","정상영업","","","","","","","","경기도 안양시 만안구 안양동 ***-** 호정타워 ****호","경기도 안양시 만안구 만안로 **, 호정타워 ****호 (안양동)","14034","(주)가이아르","2026-01-23 10:07:19","I","2026-01-25 00:20:02","종합몰","","","0","0","0","인터넷",
"617","통신판매업","08_26_04_P","3830000","2026384003330200096","2022-11-15","","01","영업/정상","01","정상영업","","","","","","","","경기도 안양시 만안구 안양동 ***-** PROJECT *** TOWER A**호","경기도 안양시 만안구 병목안로 *, PROJECT *** TOWER ****-A**호 (안양동)","14001","헬로데일리","2026-01-23 14:19:36","I","2026-01-25 00:20:02","의류/패션/잡화/뷰티","192836.175503657","433096.961985795","0","0","0","인터넷",
"618","통신판매업","08_26_04_P","3830000","2026385003730200164","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 안양시 동안구 비산동 *** 비산 삼성 래미안 ***동 ***호","경기도 안양시 동안구 관악대로 ***, ***동 ***호 (비산동, 비산 삼성 래미안)","13922","인자한픽","2026-01-23 10:34:03","I","2026-01-25 00:20:02","종합몰","","","0","0","0","인터넷",
"619","통신판매업","08_26_04_P","3830000","2026385003730200165","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 안양시 동안구 호계동 ***-* 국제유통단지 가동 ***-A호","경기도 안양시 동안구 엘에스로 **, 국제유통단지 가동 ***-A호 (호계동)","14117","케이알(KR)","2026-01-23 11:20:48","I","2026-01-25 00:20:02","기타","195688.283843608","429949.927810159","0","0","0","인터넷",
"620","통신판매업","08_26_04_P","3070000","2026307029930200134","2024-12-11","","01","영업/정상","01","정상영업","","","","","","","","서울특별시 성북구 성북동 ***-***","서울특별시 성북구 성북로 **-* (성북동)","02880","리담","2026-01-23 17:38:03","I","2026-01-25 00:20:02","의류/패션/잡화/뷰티","200169.197141479","454389.212769708","0","0","0","인터넷",
"621","통신판매업","08_26_04_P","4880000","2026488017330200007","2026-01-23","","01","영업/정상","01","정상영업","","","","","061-833-8282","","","전라남도 고흥군 대서면 화산리 ****","전라남도 고흥군 대서면 동서로 ***","59507","주식회사 와이엠정보통신","2026-01-23 11:20:22","I","2026-01-25 00:20:02","종합몰 컴퓨터/사무용품","226038.753213976","141522.608491457","0","0","0","인터넷",
"622","통신판매업","08_26_04_P","4950000","2026495014330200028","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","전라남도 무안군 청계면 복길리 ***-*","전라남도 무안군 청계면 복길*길 *","58557","한진식품","2026-01-23 09:20:44","I","2026-01-25 00:20:02","건강/식품","","","0","0","0","기타",
"623","통신판매업","08_26_04_P","4950000","2026495014330200029","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","전라남도 무안군 삼향읍 남악리 **-*","전라남도 무안군 삼향읍 오룡동길 **-*","58563","오공상사","2026-01-23 09:59:14","I","2026-01-25 00:20:02","종합몰 가구/수납용품 의류/패션/잡화/뷰티 기타","152625.075929811","146823.250337246","0","0","0","인터넷",
"624","통신판매업","08_26_04_P","3820000","2026382023930200066","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 의정부시 호원동 ***-* 신원아파트","경기도 의정부시 회룡로***번길 **, ***동 ***호 (호원동, 신원아파트)","11633","이앤와이시스템","2026-01-23 10:36:28","I","2026-01-25 00:20:02","가전","203881.961453984","469416.571705801","0","0","0","인터넷",
"625","통신판매업","08_26_04_P","3820000","2026382023930200067","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 의정부시 호원동 ***-**","경기도 의정부시 범골로**번길 *, ***호 (호원동)","11630","바시스","2026-01-23 10:50:02","I","2026-01-25 00:20:02","종합몰","203355.351674207","469526.100316388","0","0","0","인터넷",
"626","통신판매업","08_26_04_P","3350000","2026335015730200060","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 금정구 부곡동 ***-** *층","부산광역시 금정구 동부곡로**번길 **, *층 (부곡동)","46270","태경CNC","2026-01-23 10:43:00","I","2026-01-25 00:20:02","종합몰 건강/식품","390665.732966046","193989.173863609","0","0","0","인터넷",
"627","통신판매업","08_26_04_P","3350000","2026335015730200061","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 금정구 구서동 ***-* 마루빌딩 지하*층","부산광역시 금정구 중앙대로****번길 **, 마루빌딩 지하*층 (구서동)","46242","네츄럴코리아 주식회사","2026-01-23 13:13:30","I","2026-01-25 00:20:02","종합몰 건강/식품","389901.240586379","196436.913414926","0","0","0","인터넷, 신문잡지, 기타",
"628","통신판매업","08_26_04_P","4040000","2026404032130200200","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 하남시 감이동 *** 감일스윗시티**단지","경기도 하남시 감일순환로 **, ****동 ****호 (감이동, 감일스윗시티**단지)","12997","곰쿡","2026-01-23 13:05:55","I","2026-01-25 00:20:02","종합몰 의류/패션/잡화/뷰티 기타","214227.9520177","445149.374291486","0","0","0","인터넷",
"629","통신판매업","08_26_04_P","4040000","2026404032130200201","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 하남시 학암동 ***-* 디에이치타워 위례","경기도 하남시 위례학암로**번길 **, 디에이치타워 위례 ***호 **** (학암동)","13010","현우프레시팜","2026-01-23 17:05:52","I","2026-01-25 00:20:02","건강/식품","213842.911220009","442798.493856424","0","0","0","인터넷",
"630","통신판매업","08_26_04_P","4040000","2026404032130200202","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 하남시 풍산동 ***-* 두산 더프론트 미사","경기도 하남시 미사강변중앙로 **, 두산 더프론트 미사 *층 W***호 (풍산동)","12939","비케이 (B.K Labs)","2026-01-23 13:28:44","I","2026-01-25 00:20:02","종합몰 의류/패션/잡화/뷰티 기타","216899.922713104","449558.464802161","0","0","0","인터넷",
"631","통신판매업","08_26_04_P","4040000","2026404032130200203","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 하남시 덕풍동 ***-* 현대지식산업센터 한강미사","경기도 하남시 미사대로 ***, 현대지식산업센터 한강미사 *층 에이 ***호 (덕풍동)","12925","주식회사 펀치모빌리티","2026-01-23 13:40:54","I","2026-01-25 00:20:02","기타","218170.620888902","450511.953281232","0","0","0","인터넷",
"632","통신판매업","08_26_04_P","4040000","2026404032130200204","2026-01-21","","01","영업/정상","01","정상영업","","","","","","","","경기도 하남시 창우동 **-*","경기도 하남시 검단산로 ***-* (창우동)","13023","주식회사 정다운","2026-01-23 14:22:52","I","2026-01-25 00:20:02","의류/패션/잡화/뷰티","220875.129221409","448842.628731504","0","0","0","인터넷",
"633","통신판매업","08_26_04_P","3390000","2026339010930200041","2026-01-20","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 사상구 주례동 **-** ***호","부산광역시 사상구 진사로**번길 **-*, *층 ***호 (주례동)","47010","쿠지요시(KUJIYOSHI)","2026-01-23 13:09:55","I","2026-01-25 00:20:02","교육/도서/완구/오락","383615.392443442","185018.533773827","0","0","0","인터넷",
"634","통신판매업","08_26_04_P","3390000","2026339010930200042","2024-02-15","","01","영업/정상","01","정상영업","","","","","","","","부산광역시 사상구 모라동 **** 부산벤처타워 ***호","부산광역시 사상구 모라로 **, 부산벤처타워 ***호 (모라동)","46918","주식회사 씨텍이엔지","2026-01-23 14:53:08","I","2026-01-25 00:20:02","컴퓨터/사무용품 의류/패션/잡화/뷰티","380700.827195332","189776.290986029","0","0","0","인터넷",
"635","통신판매업","08_26_04_P","3900000","2026390037330200092","2026-01-23","","01","영업/정상","01","정상영업","","","","","","","","경기도 광명시 일직동 *** 광명역센트럴자이","경기도 광명시 광명역로 **, ***동 ****호 (일직동, 광명역센트럴자이)","14349","파포(FAFO)","2026-01-23 10:45:33","I","2026-01-25 00:20:02","의류/패션/잡화/뷰티","189968.812543112","435006.162871426","0","0","0","인터넷",
