사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
에이제이파스 주식회사,건강/식품,2026-03-31,211611.3536395,444006.154467815,2026-04-24 22:18:51,I,03,폐업처리,2026-04-21 09:35:45,,2025-02-21,,서울특별시 송파구 가락동 *** 래미안파크팰리스 ***동 **층 **호,2025323029130200718,인터넷,3230000,"서울특별시 송파구 동남로 ***, ***동 **층 **호 (가락동, 래미안파크팰리스)",05820,,03,폐업,,,
(주)그라비티,기타,,190250.875091908,453017.867202928,2026-04-24 22:19:45,I,01,정상영업,2026-04-21 14:38:31,,2008-02-14,,,2008313011830200207,인터넷,3130000,"서울특별시 마포구 월드컵북로 ***, **층 (상암동, 누리꿈스퀘어 연구개발타워)",,,01,영업/정상,,,21327000
지엘상사,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연 성인/성인용품 자동차/자동차용품 상품권,2026-04-23,,,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 18:32:04,,2024-03-13,,경기도 광주시 신현동 **-* ***동 *층,2024554035830200600,인터넷,5540000,"경기도 광주시 문형산길 ***-*, ***동 *층 (신현동)",12820,,03,폐업,,,
벨라쥬,종합몰 의류/패션/잡화/뷰티,2026-04-22,203911.513091074,448508.756036449,2026-04-24 22:18:51,I,05,타시군구이관,2026-04-22 13:55:01,,2025-08-12,,서울특별시 성동구 성수동*가 *** 트리마제,2025303010330201297,인터넷,3030000,"서울특별시 성동구 왕십리로 **, ***동 ***호 (성수동*가, 트리마제)",04773,,05,제외/삭제/전출,,,
더동글,종합몰,,209085.926142332,457283.215342184,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 15:37:12,,2024-09-02,,서울특별시 중랑구 신내동 ***-* 신내 데시앙플렉스 지식산업센터 A동 **층 A****호,2024306020230201482,인터넷,3060000,"서울특별시 중랑구 신내역로*길 **-**, 신내 데시앙플렉스 지식산업센터 A동 **층 A****호 (신내동)",02055,,01,영업/정상,,,
종로 투엠가운 (JongNo TwoM Gown),기타,2026-04-21,200199.528812856,451980.604036907,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 09:18:44,,2013-12-03,,서울특별시 종로구 종로*가 ***-* 청오가방도매상가,2013300016930200446,인터넷,3000000,"서울특별시 종로구 청계천로 ***, *층 **,**,**,**호 (종로*가)",03196,,03,폐업,,,1899-0174
주식회사 애드아이티,종합몰,,204103.04193011,444558.775468448,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 13:54:50,,2015-10-21,,서울특별시 강남구 역삼동 ***-** 테헤란로오피스빌딩,2015322016230203267,"인터넷, 기타",3220000,"서울특별시 강남구 테헤란로**길 *, *층 ***,***호 테헤란로오피스빌딩 (역삼동)",06211,,01,영업/정상,,,69256776
케이컴퍼니,의류/패션/잡화/뷰티,2026-04-22,216230.173359713,449965.495275694,2026-04-24 21:51:09,I,05,타시군구이관,2026-04-22 15:32:09,,2020-02-28,,경기도 하남시 풍산동 ***-* 하우스디스마트밸리,2020404022830200738,인터넷,4040000,"경기도 하남시 미사강변서로 **, 하우스디스마트밸리 (풍산동)",12918,,05,제외/삭제/전출,,,
쏠마레,종합몰,2026-04-23,185477.882280758,461408.207035125,2026-04-24 21:18:45,I,03,폐업처리,2026-04-22 15:14:17,,2022-10-18,,경기도 고양시 덕양구 성사동 ***-*,2022395005230202276,인터넷,3940000,"경기도 고양시 덕양구 고양대로 ****, (성사동, 어울림오피스텔) ****호 (성사동)",10464,,03,폐업,,,
쵸리마마,건강/식품,,186228.02020755,387543.451502194,2026-04-24 21:56:18,I,01,정상영업,2026-04-22 09:47:46,,2025-05-27,,경기도 평택시 포승읍 도곡리 ****-*,2025391025130200156,인터넷,3910000,경기도 평택시 포승읍 여술*길 **,17955,,01,영업/정상,,,
주식회사 북잼,기타,2026-04-22,206778.694470065,450207.690588222,2026-04-24 22:18:49,I,05,타시군구이관,2026-04-22 10:09:59,,2012-12-14,,서울특별시 광진구 군자동 *번지 *호 영인빌딩 *층,2017304019030200550,기타,3040000,"서울특별시 광진구 능동로 *** (군자동, 영인빌딩 *층)",04997,,05,제외/삭제/전출,,,02-508-4986
선화선(宣和腺),종합몰,2026-04-23,197478.53747014,452259.334813912,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 10:07:10,,2015-10-08,,서울특별시 종로구 내수동 ** 경희궁의 아침 *단지,2024300024530201742,인터넷,3000000,"서울특별시 종로구 새문안로*길 **, 경희궁의 아침 *단지 ****호 (내수동)",03174,,05,제외/삭제/전출,,,
주식회사 백학음료,건강/식품,2026-04-20,189842.814612613,500387.82323695,2026-04-24 21:48:50,I,03,폐업처리,2026-04-21 10:12:33,,2013-02-18,,,2013414004830200005,인터넷,4140000,경기도 연천군 백학면 장백로 ***-*,,,03,폐업,,,031-835-3568
뽐네일,건강/식품 의류/패션/잡화/뷰티,2026-04-23,212365.265473669,437850.610623801,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 09:20:27,,2024-02-01,,경기도 성남시 수정구 신흥동 ****,2024378021930200613,인터넷,3780000,"경기도 성남시 수정구 수정남로 ***, *층 일부 (신흥동)",13338,,03,폐업,,,
제스트 커스텀,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 자동차/자동차용품,,179849.580666893,461692.59774274,2026-04-24 21:18:45,I,01,정상영업,2026-04-22 13:20:31,,2022-04-21,,경기도 고양시 일산동구 장항동 ***-* 파크프라자,2022410012530200541,"인터넷, 기타",3940000,"경기도 고양시 일산동구 정발산로 **-**, 파크프라자 *층 ***호 (장항동)",10402,,01,영업/정상,,,
하니옷,의류/패션/잡화/뷰티,2026-04-23,212027.481158905,446598.591776331,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 14:58:20,,2025-10-10,,서울특별시 강동구 둔촌동 ***-* 올림픽파크포레온,2025324028930201597,인터넷,3240000,"서울특별시 강동구 양재대로 ****, ***동 ****호 (둔촌동, 올림픽파크포레온)",05410,,03,폐업,,,
소잡는 녀석들,건강/식품,2026-04-22,203280.718210054,451843.790703425,2026-04-24 22:18:51,I,05,타시군구이관,2026-04-22 16:09:28,,2021-04-06,,서울특별시 성동구 마장동 ***-*,2021303010330201008,인터넷,3030000,"서울특별시 성동구 마장로**길 **-*, *층 (마장동)",04749,,05,제외/삭제/전출,,,
(주) 에잇엑스코퍼레이션,기타,,202325.27832736,452339.285633214,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 10:49:34,,2003-11-17,,서울특별시 동대문구 신설동 **-**,2022305014030200532,인터넷,3050000,"서울특별시 동대문구 하정로 **, *층 일부 (신설동)",02586,,01,영업/정상,,,
캠박스(CAMBOX),컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 레져/여행/공연 자동차/자동차용품 기타,2026-04-22,210868.397496689,442053.227933005,2026-04-24 22:18:51,I,05,타시군구이관,2026-04-22 10:35:06,,2022-02-08,,서울특별시 송파구 문정동 *** 파크하비오 ***동 *층 A***호,2025323029130203276,인터넷,3230000,"서울특별시 송파구 송파대로 ***, ***동 *층 A***호 (문정동, 파크하비오)",05837,,05,제외/삭제/전출,,,
주식회사 벤치컴퍼니(Bench company),의류/패션/잡화/뷰티,,,,2026-04-24 21:48:58,I,01,정상영업,2026-04-22 11:17:54,,2024-09-25,,경기도 성남시 수정구 금토동 ***,2024378021930203562,"TV홈쇼핑, 인터넷",3780000,"경기도 성남시 수정구 금토로**번길 **, HK이노엔스퀘어 *층 ***-*호 (금토동)",13453,,01,영업/정상,,,
멜리사 마켓(melissa market),교육/도서/완구/오락 기타,2026-04-23,191087.758954321,446157.437289242,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 09:38:50,,2015-06-29,,,2015318016330200803,인터넷,3180000,"서울특별시 영등포구 문래로 ***, *동 ****호 (문래동*가, 영등포 SK리더스뷰)",,,05,제외/삭제/전출,,,
하이안녕(HIANNYOUNG),기타,2026-04-21,213668.177504884,419357.768545708,2026-04-24 21:53:38,I,05,타시군구이관,2026-04-21 14:20:57,,2023-03-12,,경기도 용인시 기흥구 중동 *** 성산마을신영지웰아파트,2023563001830201464,"인터넷, 기타",4050000,"경기도 용인시 기흥구 동백*로 **, 성산마을신영지웰아파트 상가동 *층 ***호 (중동)",17005,,05,제외/삭제/전출,,,
리프노즈드아쉬지,건강/식품,2026-04-21,206539.812822548,457721.245351089,2026-04-24 22:18:48,I,03,폐업처리,2026-04-21 15:17:48,,2021-07-22,,서울특별시 노원구 공릉동 ***-**,2021310018430201446,인터넷,3100000,"서울특별시 노원구 동일로***길 **-**, *층 ***호 (공릉동)",01848,,03,폐업,,,
몬틸로우,의류/패션/잡화/뷰티,,203304.716566268,441523.836757107,2026-04-24 22:18:50,I,01,정상영업,2026-04-21 09:09:05,,2025-07-16,,서울특별시 서초구 양재동 ***-*,2025321015330202293,인터넷,3210000,"서울특별시 서초구 양재천로**길 **, *층 **호 (양재동)",06753,,01,영업/정상,,,
라피보떼 (RAFFIBEUATE),종합몰 가구/수납용품,2026-04-23,,,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 18:15:43,,2022-08-08,,,2022554025030201460,인터넷,5540000,"경기도 광주시 능평로**번길 *, 지하*층 (능평동)",12773,,03,폐업,,,
"반티아 유한회사(Vantia Co.,Ltd)",의류/패션/잡화/뷰티,,176974.2639951,469043.720208387,2026-04-24 21:51:20,I,01,정상영업,2026-04-21 15:20:26,,2025-04-25,,경기도 파주시 목동동 **** 목동프라자,2025406050730201779,인터넷,4060000,"경기도 파주시 교하로***번길 **, ***호 에이***(목동프라자) (목동동)",10900,,01,영업/정상,,,
주식회사 팀매버릭스,기타,2026-04-22,203438.289630168,444452.223624735,2026-04-24 22:19:06,I,05,타시군구이관,2026-04-22 10:58:22,,2025-09-08,,서울특별시 강남구 역삼동 ***-** 오렌지플래닛,2025322024930205077,인터넷,3220000,"서울특별시 강남구 테헤란로 ***, *층 오렌지플래닛 (역삼동)",06142,,05,제외/삭제/전출,,,
주식회사 사소한것들,기타,2026-04-22,203204.755637424,440136.781183797,2026-04-24 22:18:50,I,05,타시군구이관,2026-04-22 09:16:04,,2024-06-11,,서울특별시 서초구 양재동 *** 하이브랜드,2024321015330202316,인터넷,3210000,"서울특별시 서초구 매헌로 **, 하이브랜드 *층 ***호 (양재동)",06771,,05,제외/삭제/전출,,,070-4522-4955
"주식회사 디시위시(DISHWISH Co.,Ltd.)",종합몰 건강/식품 기타,,204764.658079784,449437.628334972,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 18:39:22,,2023-05-22,,서울특별시 성동구 성수동*가 ***-** 신한은행,2023303010330201093,"인터넷, 기타",3030000,"서울특별시 성동구 아차산로*길 **, 신한은행 *층 ***호 (성수동*가)",04793,,01,영업/정상,,,
진진산업,의류/패션/잡화/뷰티,2026-04-24,206078.194049016,460122.918358505,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 14:51:46,,2016-06-27,,,2016310018430200520,인터넷,3100000,"서울특별시 노원구 노원로**길 ** (중계동, 중계*공단***호)",01787,,03,폐업,,,070-4130-3982
진에이블(JinAble),의류/패션/잡화/뷰티 기타,,178881.48489955,469603.977094621,2026-04-24 21:51:20,I,01,정상영업,2026-04-21 15:06:08,,2025-06-02,,경기도 파주시 와동동 ****-*,2025406050730202189,인터넷,4060000,"경기도 파주시 경의로 ****, **층 ****호 (**호실)(유은타워*차) (와동동)",10896,,01,영업/정상,,,
크루이슬러 주식회사,종합몰,,217044.982167915,449307.942535913,2026-04-24 21:51:09,I,01,정상영업,2026-04-21 15:14:38,,2018-02-12,,경기도 하남시 풍산동 *** 하남테크노밸리 U* CENTER,2024404022830200524,"TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",4040000,"경기도 하남시 하남대로 ***, 하남테크노밸리 U* CENTER 에이동 ****호 (풍산동)",12982,,01,영업/정상,,,
에알라에,종합몰,,185240.297616606,449962.330070652,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 13:34:56,,2022-08-11,,서울특별시 강서구 내발산동 ***-** 태경하이츠,2022315020030202432,인터넷,3150000,"서울특별시 강서구 강서로**가길 **-**, ***호 (내발산동, 태경하이츠)",07638,,01,영업/정상,,,070-8095-9290
이찌 원 플레이스,종합몰,2026-04-22,206791.534296123,476907.445167702,2026-04-24 21:48:50,I,03,폐업처리,2026-04-22 11:05:55,,2025-03-10,,경기도 양주시 광사동 ***-* 다온프라자,2025559029130200714,인터넷,5590000,"경기도 양주시 부흥로 ****, 다온프라자 *층 ***호 (광사동)",11492,,03,폐업,,,
철수와영희,종합몰,,200871.105750917,416800.390716116,2026-04-24 21:51:14,I,01,정상영업,2026-04-21 14:27:45,,2021-01-21,,경기도 수원시 권선구 세류동 ***-**,2025376003430201665,인터넷,3740000,"경기도 수원시 권선구 정조로***번길 *-*, *층 A**호 ***호 (세류동)",16655,,01,영업/정상,,,
아임닥터 유한책임회사,기타,2026-04-23,196113.491817379,450672.543636,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 10:17:59,,2018-02-20,,서울특별시 서대문구 북아현동 ***-**,2025312021930200119,"인터넷, 기타",3120000,"서울특별시 서대문구 북아현로*길 *-*, 지층 (북아현동)",03757,,05,제외/삭제/전출,,,070-5213-0434
주식회사 마이나믹,종합몰,,179920.4500577,444390.925630768,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 14:37:53,,2023-02-28,,경기도 부천시 원미구 중동 ****-* 부천시 공영노외 주차장(*호),2023386055530201056,인터넷,3860000,"경기도 부천시 원미구 중동로***번길 **, 부천시 공영노외 주차장(*호) *층 ****호 (중동)",14548,,01,영업/정상,,,
윤컴퍼니닷컴,종합몰 컴퓨터/사무용품 의류/패션/잡화/뷰티,,,,2026-04-24 21:56:18,I,01,정상영업,2026-04-22 09:55:57,,2024-02-15,,경기도 평택시 현덕면 화양리 * 평택 화양 휴먼빌 퍼스트시티 ***동 ****호,2024391003530200174,인터넷,3910000,"경기도 평택시 현덕면 화양용비로 **, ***동 ****호 (평택 화양 휴먼빌 퍼스트시티)",17930,,01,영업/정상,,,
세솔,종합몰,2026-04-23,205969.435,472135.31,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 14:08:49,,2025-04-15,,"경기도 의정부시 금오동 ***-* 해피타워, 해피플러스III",2025382031430200412,인터넷,3820000,"경기도 의정부시 부용로**번길 **, 해피타워, 해피플러스III *층 ***호 (금오동)",11757,,03,폐업,,,
유쉬,의류/패션/잡화/뷰티,2026-04-23,190325.54614375,455322.613474246,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 09:29:05,,2025-05-24,,경기도 고양시 덕양구 향동동 ***,2025395005230201285,인터넷,3940000,"경기도 고양시 덕양구 꽃마을로 **, DMC스타팰리스 *층 **호 (향동동)",10545,,05,제외/삭제/전출,,,
㈜에이치컴퍼니,종합몰 의류/패션/잡화/뷰티 건강/식품,,217463.756401462,449731.888515057,2026-04-24 21:51:09,I,01,정상영업,2026-04-22 16:35:08,,2014-02-27,,경기도 하남시 덕풍동 ***-* 지오빌딩,2021404022830202661,인터넷,4040000,"경기도 하남시 덕풍북로 **, 지오빌딩 ***호 (덕풍동)",12937,,01,영업/정상,,,
로테오(LOTEO),기타,2026-04-22,327877.495383457,450704.668561453,2026-04-24 21:18:42,I,05,타시군구이관,2026-04-22 15:34:21,,2025-02-03,,강원특별자치도 평창군 대화면 신리 ***-** 선라이즈빌,2025428109630200011,인터넷,4281000,강원특별자치도 평창군 대화면 양지동길 *-** (선라이즈빌),25354,,05,제외/삭제/전출,,,
봉산칠기,종합몰 기타,,213063.933444683,454766.567687276,2026-04-24 21:18:41,I,01,정상영업,2026-04-22 13:18:51,,2020-10-23,,경기도 구리시 수택동 ***,2020398012930201028,"TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",3980000,"경기도 구리시 검배로**번길 *, 봉산칠기 *층 (수택동)",11943,,01,영업/정상,,,
주식회사 도르트문트아카데미코리아,교육/도서/완구/오락 의류/패션/잡화/뷰티,,205026.079641798,420062.878231009,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 10:40:33,,2024-07-15,,경기도 수원시 영통구 원천동 *** 광교중흥에스클래스,2024377004130200685,인터넷,3740000,"경기도 수원시 영통구 광교호수공원로 ***, 지하*층 ***호 (원천동, 광교중흥에스클래스)",16517,,01,영업/정상,,,
(주) 리마켓,가전 컴퓨터/사무용품 가구/수납용품 기타,,210392.223737709,475468.276338058,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 13:16:12,,2014-02-18,,경기도 포천시 소흘읍 이동교리 ***-*,2024560022930200081,"인터넷, 기타",5600000,"경기도 포천시 소흘읍 호국로 **, 외 *필지 A동",11184,,01,영업/정상,,,02-1566-0858
㈜명인씨엔씨,종합몰,,189202.600232089,441848.24299943,2026-04-24 22:20:21,I,01,정상영업,2026-04-22 10:14:50,,2017-01-03,,,2017317017430200030,인터넷,3170000,"서울특별시 금천구 가산디지털*로 ***, ****호 (가산동, 월드메르디앙*차)",08505,,01,영업/정상,,,02-711-4193
그릿(GRIT),건강/식품,,201711.438277496,443758.65671969,2026-04-24 22:18:50,I,01,정상영업,2026-04-21 10:13:32,,2024-06-07,,서울특별시 서초구 서초동 ****-* 서초메이플라워맴버스빌,2024321015330202279,인터넷,3210000,"서울특별시 서초구 서초대로 ***, 서초메이플라워맴버스빌 **층 ****호 (서초동)",06607,,01,영업/정상,,,
롯데멤버스 주식회사,종합몰,,197408.038213908,450940.510965994,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 14:16:02,,2015-09-25,,서울특별시 중구 순화동 ***번지,2015301013030201232,인터넷,3010000,"서울특별시 중구 통일로*길 **, **층 (순화동, AIA Tower)",04511,,01,영업/정상,,,1899-8900
주식회사 지에이치티,가구/수납용품 기타,,184702.325981498,420438.075575488,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 23:41:48,,2025-07-15,,경기도 안산시 상록구 사동 ****-** ***호,2025393048230202577,인터넷,3930000,"경기도 안산시 상록구 해양*로 **, ***호 (사동)",15596,,01,영업/정상,,,
아이디가드,기타,,189047.773084017,444715.218537294,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 10:49:40,,2012-03-07,,서울특별시 구로구 구로동 ***-** 구로동복합건물오퍼스*,2014316015930200466,인터넷,3160000,"서울특별시 구로구 구로중앙로 ***, 구로동복합건물오퍼스* ***호 (구로동)",08216,,01,영업/정상,,,070-7730-5995
㈜ 비올메디컬,기타,,213649.800797297,433626.504108329,2026-04-24 21:48:58,I,01,정상영업,2026-04-21 16:07:49,,2020-11-20,,경기도 성남시 분당구 야탑동 *** 분당테크노파크,2020378021930205115,인터넷,3780000,"경기도 성남시 분당구 판교로 ***, 분당테크노파크 C동 *층 ***호,***호 (야탑동)",13510,,01,영업/정상,,,031-8017-7893
주식회사 홀리스틱바이오,건강/식품,,,,2026-04-24 21:48:58,I,01,정상영업,2026-04-21 09:38:16,,2017-12-08,,경기도 성남시 수정구 시흥동 ***,2017378021930202525,"TV홈쇼핑, 인터넷",3780000,"경기도 성남시 수정구 창업로 **, 판교글로벌비즈센터 A동 *층 ***,***호 (시흥동)",13449,,01,영업/정상,,,031-698-2121
주식회사 싸이벡스코리아,기타,,196800.459307372,446881.910540481,2026-04-24 23:06:15,I,01,정상영업,2026-04-22 16:15:07,,2017-11-27,,서울특별시 용산구 한강로*가 **-***,2024302020330200204,인터넷,3020000,"서울특별시 용산구 한강대로**길 **-**, *층 (한강로*가)",04389,,01,영업/정상,,,1899-4238
(주)이즈피엠피,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연 성인/성인용품 자동차/자동차용품 상품권,,201710.188758213,442303.352501412,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 11:47:34,,2022-06-22,,서울특별시 서초구 서초동 ****-** 혜준빌딩,2022321015330201743,"TV홈쇼핑, 카다로그, 신문잡지, 기타",3210000,"서울특별시 서초구 남부순환로 ****, 혜준빌딩 (서초동)",06725,,01,영업/정상,,,02-3475-2600
보라보라,종합몰,,192907.612619295,455890.969918232,2026-04-24 22:48:48,I,02,휴업처리,2026-04-21 16:53:04,,2023-05-22,,서울특별시 은평구 역촌동 **-* 거성리젠시,2023311021730200988,인터넷,3110000,"서울특별시 은평구 진흥로*가길 *, ***호 (역촌동, 거성리젠시)",03403,,02,휴업,2026-04-22,2027-04-21,
주식회사 픽셀네트워크,종합몰,2026-04-21,190648.446122433,442554.636221572,2026-04-24 22:18:16,I,05,타시군구이관,2026-04-21 10:50:57,,2019-11-22,,서울특별시 구로구 구로동 ***번지 **호 태평양물산,2024316015930200745,인터넷,3160000,"서울특별시 구로구 디지털로**길 **, 태평양물산 *층 별관**호 (구로동)",08380,,05,제외/삭제/전출,,,063-272-0124
서후몰(Seohu Mall),의류/패션/잡화/뷰티,,207151.23437105,482148.774464229,2026-04-24 21:48:50,I,01,정상영업,2026-04-22 14:47:45,,2024-11-29,,경기도 양주시 회암동 ***,2024559029130202324,인터넷,5590000,경기도 양주시 화합로****번길 ** (회암동),11463,,01,영업/정상,,,
이즐리홈,의류/패션/잡화/뷰티,2026-04-23,208324.91959838,425959.752156239,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 17:23:18,,2024-10-31,,경기도 용인시 수지구 동천동 *** 수진마을 우미 이노스빌,2024564001830202111,인터넷,4050000,"경기도 용인시 수지구 손곡로 **, ***동 ***호 (동천동, 수진마을 우미 이노스빌)",16828,,05,제외/삭제/전출,,,
모아르,종합몰,2026-04-23,164657.31370963,465551.919828301,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 18:13:37,,2025-05-13,,경기도 김포시 통진읍 서암리 ***-*,2025409051630203708,인터넷,4090000,"경기도 김포시 통진읍 서암로**번길 **-**, ***-G**호",10018,,03,폐업,,,
주식회사 라노르,종합몰,,188817.716400785,439617.735693843,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 11:03:50,,2025-04-25,,경기도 광명시 하안동 ***,2025390030930200374,인터넷,3900000,"경기도 광명시 범안로***번길 *, ***호 (하안동)",14303,,01,영업/정상,,,
주식회사 세이베베,종합몰,,204647.809445104,444930.651938806,2026-04-24 22:19:06,I,01,정상영업,2026-04-22 12:03:36,,2015-04-01,,서울특별시 강남구 삼성동 ***-**,2015322016230200957,인터넷,3220000,"서울특별시 강남구 삼성로**길 **, *층 (삼성동)",06159,,01,영업/정상,,,69592420
카이젠커머스(KAIZEN COMMERCE),종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연 성인/성인용품 자동차/자동차용품 상품권,2026-04-22,179616.669497006,473148.430754534,2026-04-24 21:51:20,I,05,타시군구이관,2026-04-22 16:58:38,,2023-02-16,,경기도 파주시 금촌동 ***-**,2023406045930200867,인터넷,4060000,"경기도 파주시 동산*길 **, B**호 (금촌동)",10927,,05,제외/삭제/전출,,,
디엔씨디자인,가전,2026-04-22,184865.68815993,450758.165943878,2026-04-24 22:20:41,I,05,타시군구이관,2026-04-22 10:59:48,,2013-04-24,,서울특별시 강서구 마곡동 ***-* 마곡지웰타워,2021315020030201308,인터넷,3150000,"서울특별시 강서구 공항대로 ***, 마곡지웰타워 ***(일부)호 (마곡동)",07631,,05,제외/삭제/전출,,,1577-9103
주식회사 리테일앤인사이트,기타,2026-04-23,203789.673254686,444565.722314842,2026-04-24 03:03:03,U,05,타시군구이관,2026-04-23 15:33:19,,2019-05-10,,서울특별시 강남구 역삼동 ***-* 한국기술센터,2019322023630202136,기타,3220000,"서울특별시 강남구 테헤란로 ***, 한국기술센터 **층 (역삼동)",06152,,05,제외/삭제/전출,,,02-539-9339
악어빵집,건강/식품,2026-04-20,204468.657003222,460879.97297526,2026-04-24 22:20:29,I,03,폐업처리,2026-04-21 09:55:36,,2023-12-04,,서울특별시 도봉구 창동 **-* 주공아파트,2023309018530201196,기타,3090000,"서울특별시 도봉구 노해로**길 **, 주공아파트 종합상가동 ***호 (창동)",01417,,03,폐업,,,
하몬와이,의류/패션/잡화/뷰티,2026-04-21,207923.084850363,407817.980750236,2026-04-24 21:48:53,I,05,타시군구이관,2026-04-21 10:57:30,,2020-06-30,,경기도 화성시 동탄구 방교동 ***-*,2020553041530201017,인터넷,5530000,"경기도 화성시 동탄구 동탄산단*길 **, ***호 (방교동)",18487,,05,제외/삭제/전출,,,
(주) 로프탑코리아,레져/여행/공연,,,,2026-04-24 23:06:28,I,01,정상영업,2026-04-22 11:43:12,,2013-06-24,,서울특별시 중구 인현동*가 *** 세운 푸르지오 헤리시티,2013301013030200441,인터넷,3010000,"서울특별시 중구 마른내로 **, *층 ***B호 (인현동*가, 세운 푸르지오 헤리시티)",04548,,01,영업/정상,,,02-6272-7797
모띠크,종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연,2026-04-21,214405.656036443,437902.986062692,2026-04-24 21:48:58,I,03,폐업처리,2026-04-22 16:51:30,,2023-11-08,,경기도 성남시 중원구 금광동 **** e편한세상금빛그랑메종*단지,2023378021930204692,"TV홈쇼핑, 인터넷",3780000,"경기도 성남시 중원구 금광로 **, ***동 ***호 (금광동, e편한세상금빛그랑메종*단지)",13194,,03,폐업,,,
주씨네마켓,종합몰,2026-04-22,170754.229817616,459607.097925173,2026-04-24 21:18:46,I,05,타시군구이관,2026-04-22 10:20:35,,2023-10-27,,경기도 김포시 장기동 ****-* 한강신도시 초당마을중흥에스-클래스리버티,2023409039930204610,인터넷,4090000,"경기도 김포시 김포한강*로 ***, ***동 ***호 (장기동, 한강신도시 초당마을중흥에스-클래스리버티)",10087,,05,제외/삭제/전출,,,
비비독,기타,2026-04-22,183928.539487429,466607.005074666,2026-04-24 03:03:03,U,03,폐업처리,2026-04-23 10:06:58,,2025-11-25,,경기도 고양시 일산동구 문봉동 ***-*,2025396012830201756,인터넷,3940000,"경기도 고양시 일산동구 성현로***번길 ***, ***-*호 (문봉동)",10313,,03,폐업,,,
랄라꼬뺑,기타,,350298.215252255,464866.371497133,2026-04-24 03:03:03,U,01,정상영업,2026-04-23 17:38:02,,2019-12-18,,강원특별자치도 평창군 대관령면 횡계리 ***-** 현대 힐스*** *동 ***호,2019428012330200041,인터넷,4281000,"강원특별자치도 평창군 대관령면 대관령로 **, *동 *층 ***호 (현대 힐스***)",25344,,01,영업/정상,,,
