사업장명,사업장부지용도구분명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지면적,지번주소,제조구분명,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자
서울특별시 서소문청사 수소충전소,,제조,,197672.213473779,451336.718396022,2026-05-03 22:50:01,I,01,영업중,2025-01-15 09:58:43,2021-06-28,,서울특별시 중구 서소문동 37 서울시청 서소문별관,충전,2021301017702100003,3010000,"서울특별시 중구 덕수궁길 15, 서울시청 서소문별관 (서소문동)",04515,,01,영업/정상,,
한국은행,,제조,,198162.595385815,451097.082869101,2026-05-03 22:50:01,I,01,영업중,2026-03-12 10:15:56,2021-08-25,,서울특별시 중구 남대문로3가 110 한국은행건물,냉동,2021301017702100004,3010000,,,,01,영업/정상,,
(주)시그너스개발,,제조,,198127.72801526,451800.726494393,2026-05-03 22:50:01,I,01,영업중,2022-05-24 17:41:18,2021-11-23,,서울특별시 중구 무교동 7 시그너스빌딩,냉동,2021301017702100005,3010000,,,,01,영업/정상,,
마스턴제28호센터포인트명동피에프브이주식회사,,제조,,,,2026-05-03 22:50:01,I,01,영업중,2022-05-13 13:48:46,2021-05-14,,서울특별시 중구 남대문로2가 9-1번지 외 3필지,냉동,2021301017702200001,3010000,,,,01,영업/정상,,
주식회사 디오트,,제조,,201236.031514508,451872.409388295,2026-05-03 22:50:01,I,01,영업중,2022-06-03 16:17:26,2022-02-16,,서울특별시 중구 신당동 193-2 디오트,냉동,2022301017702100001,3010000,"서울특별시 중구 다산로 293, 디오트 (신당동)",04568,,01,영업/정상,,
(주)호텔신라(면세점),,제조,,200463.625303538,450497.460903907,2026-05-03 22:50:01,I,01,영업중,2022-05-25 10:54:30,2022-02-16,,서울특별시 중구 장충동2가 202,냉동,2022301017702100002,3010000,,,,01,영업/정상,,
롯데쇼핑(주),,제조,,198333.470885484,451313.412912492,2026-05-03 22:50:01,I,01,영업중,2025-05-07 17:31:12,2022-06-13,,서울특별시 중구 남대문로2가 130 AVENUEL,냉동,2022301017702100003,3010000,"서울특별시 중구 남대문로 73, AVENUEL (남대문로2가)",04533,,01,영업/정상,,
(주)케이티에스테이트,,제조,,198403.083197305,451049.012425837,2026-05-03 22:50:01,I,01,영업중,2024-06-19 15:17:09,2022-07-11,,서울특별시 중구 충무로1가 21-17,냉동,2022301017702200001,3010000,서울특별시 중구 명동8나길 38 (충무로1가),04535,,01,영업/정상,,
메리츠화재해상보험주식회사,,제조,,197480.444642527,450772.412620115,2026-05-03 22:50:01,I,01,영업중,2024-08-19 14:45:47,2023-12-28,,서울특별시 중구 봉래동1가 57-2,냉동,2023301021502100003,3010000,,,,01,영업/정상,,
범화실업(주),,제조,,197947.537747611,451146.22346983,2026-05-03 22:50:01,I,01,영업중,2023-08-22 11:13:46,2023-02-10,,서울특별시 중구 북창동 70-1,냉동,2023301021502200001,3010000,,,,01,영업/정상,,
(주)호텔롯데,,제조,,198259.65357739,451392.198218657,2026-05-03 22:50:01,I,01,영업중,2025-03-11 17:19:35,2023-08-21,,서울특별시 중구 소공동 1 롯데호텔,냉동,2023301021502200002,3010000,"서울특별시 중구 을지로 30, 롯데호텔 (소공동)",04533,,01,영업/정상,,
엔에이치투자증권(주),,제조,,199169.61428256,451429.178544278,2026-05-03 22:50:01,I,01,영업중,2025-05-08 09:12:35,2024-07-16,,서울특별시 중구 초동 107-1,냉동,2024301021502100002,3010000,서울특별시 중구 마른내로 27 (초동),04550,,01,영업/정상,,
대한예수교장로회 영락교회(50주년 기념관),,제조,,198977.219729502,451323.321854572,2026-05-03 22:50:01,I,01,영업중,2024-10-28 09:06:08,2024-10-24,,서울특별시 중구 저동2가 69 영락교회,,2024301021502100003,3010000,"서울특별시 중구 수표로 33, 영락교회 (저동2가)",04552,,01,영업/정상,,
에스지레일 주식회사(GTX-A 서울역),,제조,,197505.769854333,450514.71337214,2026-05-03 22:50:01,I,01,영업중,2025-08-05 17:26:33,2024-03-13,,서울특별시 중구 남대문로5가 73-6 서울역 1호선,냉동,2024301021502200001,3010000,"서울특별시 중구 세종대로 지하 2, 서울역 1호선 (남대문로5가)",04527,,01,영업/정상,,
주식회사 개양,,제조,,198490.512404745,451316.412077837,2026-05-03 22:50:01,I,01,영업중,2025-01-15 14:53:50,2025-01-14,,서울특별시 중구 명동1가 54-8 개양빌딩,냉동,2025301021502100001,3010000,"서울특별시 중구 명동3길 6, 개양빌딩 (명동1가)",04534,,01,영업/정상,,
을지로75피에프브이 주식회사,,제조,,199182.529034232,451605.405089685,2026-05-03 22:50:01,I,01,영업중,2025-07-22 11:13:01,2025-07-22,,서울특별시 중구 을지로3가 65-14 일원,냉동,2025301021502100002,3010000,,,,01,영업/정상,,
(주)디앤오,,제조,,198788.539144019,450788.372794142,2026-05-03 22:50:01,I,01,영업중,2025-09-10 09:25:29,2025-09-09,,서울특별시 중구 남산동3가 34-5,냉동,2025301021502100003,3010000,서울특별시 중구 소파로 131 (남산동3가),04629,,01,영업/정상,,
(주)아이스앤스포츠,,제조,,198107.575852401,451520.629505665,2026-05-03 22:50:01,I,01,영업중,2025-12-18 09:10:53,2025-11-13,,서울특별시 중구 을지로1가 50-1 시청광장지하쇼핑센터,냉동,2025301021502100004,3010000,"서울특별시 중구 을지로 지하 12, 시청광장지하쇼핑센터 (을지로1가)",04533,,01,영업/정상,,
에이블현대호텔앤리조트(주),,제조,2026-04-30,199977.75993654,449777.515840267,2026-05-03 22:50:01,I,03,폐업,2026-04-30 10:41:39,2025-12-12,,서울특별시 중구 장충동2가 201 반얀트리 클럽 앤 스파 서울,냉동,2025301021502100005,3010000,"서울특별시 중구 장충단로 60, 반얀트리 클럽 앤 스파 서울 (장충동2가)",04605,,03,폐업,,
사보이호텔,상업.업무용,제조,,198543.644700379,451049.580620366,2026-05-03 22:49:55,I,01,영업중,2025-02-17 17:40:34,2010-04-02,,서울특별시 중구 충무로1가 23-1 사보이호텔,냉동,1970301007102200053,3010000,"서울특별시 중구 명동8나길 10, 사보이호텔 (충무로1가)",04536,,01,영업/정상,,
(주)뉴오리엔탈관광호텔,상업.업무용,제조,,198491.235028989,450895.855106921,2026-05-03 22:49:55,I,01,영업중,2014-08-04 14:41:01,1976-06-22,,서울특별시 중구 회현동3가 10,냉동,1976301007102200044,3010000,,,,01,영업/정상,,
제일은행퇴계로지점,기타,제조,,,,2026-05-03 22:49:55,I,01,영업중,2009-09-07 10:41:11,2009-09-07,,서울특별시 중구 필동1가 44-1,냉동,1977301007102200041,3010000,,,,01,영업/정상,,
(재)기독교대한감리교,상업.업무용,제조,,198079.694295498,450952.174489406,2026-05-03 22:49:55,I,01,영업중,2001-01-04 00:00:00,1978-07-07,,서울특별시 중구 남창동 1-2,냉동,1978301007102100029,3010000,,,,01,영업/정상,,
명동지하도상가,상업.업무용,제조,,198315.532747026,451248.141599825,2026-05-03 22:49:55,I,01,영업중,2001-08-29 00:00:00,1978-12-28,,서울특별시 중구 남대문로2가 123,냉동,1978301007102200015,3010000,,,,01,영업/정상,,
태평양기업(주),상업.업무용,제조,,199267.488373997,451014.120821014,2026-05-03 22:49:55,I,01,영업중,2013-12-30 17:18:47,1978-09-15,,서울특별시 중구 필동1가 39-1,냉동,1978301007102200021,3010000,서울특별시 중구 퇴계로 187 (필동1가),,,01,영업/정상,,
서울시시설관리공단(회현),상업.업무용,제조,,,,2026-05-03 22:49:55,I,01,영업중,2003-04-08 00:00:00,1980-11-10,,서울특별시 중구 충무로1가 50-1,냉동,1980301007102100067,3010000,,,,01,영업/정상,,
외환은행서소문지점,기타,제조,,,,2026-05-03 22:49:55,I,01,영업중,2014-09-03 09:29:00,1981-06-17,,서울특별시 중구 서소문동 65,냉동,1981301007102200066,3010000,,,,01,영업/정상,,
(주)제일저축은행 장충동지점,기타,제조,,200553.663307382,450756.588079434,2026-05-03 22:49:55,I,01,영업중,2025-06-24 17:05:30,1982-05-22,,서울특별시 중구 장충동1가 117 제일빌딩,냉동,1982301007102200068,3010000,"서울특별시 중구 동호로 242, 제일빌딩 (장충동1가)",04606,,01,영업/정상,,
창강산업(주),상업.업무용,제조,,198997.675303045,451419.72778562,2026-05-03 22:49:55,I,01,영업중,2008-04-07 16:06:05,2008-04-07,,서울특별시 중구 저동2가 84-3,냉동,1982301007102200071,3010000,,,,01,영업/정상,,
E.WORLD(E.월드),상업.업무용,제조,,197982.996630014,450791.073856769,2026-05-03 22:49:56,I,01,영업중,2024-12-04 10:09:25,1983-08-05,,서울특별시 중구 남창동 49,냉동,1983301007102100077,3010000,서울특별시 중구 남대문시장4길 21 (남창동),,,01,영업/정상,,
대원강업(주),상업.업무용,제조,,197516.084091752,450687.07865506,2026-05-03 22:49:56,I,01,영업중,2003-11-20 00:00:00,1984-04-25,,서울특별시 중구 남대문로5가 6-15,냉동,1984301007102100083,3010000,,,,01,영업/정상,,
삼선개발,상업.업무용,제조,,197901.591381115,450558.528407008,2026-05-03 22:49:56,I,01,영업중,2024-12-03 17:19:39,2010-12-14,,서울특별시 중구 남창동 169-2 삼선빌딩,냉동,1984301007102100085,3010000,"서울특별시 중구 퇴계로 36, 삼선빌딩 (남창동)",04635,,01,영업/정상,,
서울중앙우체국,기타,제조,,,,2026-05-03 22:49:56,I,01,영업중,2003-10-16 00:00:00,1984-02-17,,서울특별시 중구 충무로1가 21,냉동,1984301007102200080,3010000,,,,01,영업/정상,,
칠보물산,상업.업무용,제조,,199055.288923974,451579.319762379,2026-05-03 22:49:56,I,01,영업중,2008-09-23 10:25:32,2008-09-23,,서울특별시 중구 을지로3가 5-6,냉동,1984301007102200084,3010000,,,,01,영업/정상,,
단암산업(주),상업.업무용,제조,,197761.352668418,450694.317526664,2026-05-03 22:49:56,I,01,영업중,2023-09-25 16:34:49,2010-02-01,,서울특별시 중구 남대문로5가 120,냉동,1985301007102100052,3010000,서울특별시 중구 소월로 10 (남대문로5가),,,01,영업/정상,,
(주)신세계백화점,기타,제조,,,,2026-05-03 22:49:56,I,01,영업중,2005-08-25 00:00:00,1985-04-25,,서울특별시 중구 충무로1가 52-5,냉동,1985301007102200093,3010000,,,,01,영업/정상,,
밀양박씨고양선조종친회,기타,제조,,,,2026-05-03 22:49:56,I,01,영업중,2003-04-21 00:00:00,1985-05-17,,서울특별시 중구 신당동 407-13,냉동,1985301007102200095,3010000,,,,01,영업/정상,,
주식회사 사조오양,상업.업무용,제조,,197792.860310492,451842.045761983,2026-05-03 22:49:56,I,01,영업중,2026-04-14 11:13:51,2010-10-25,,서울특별시 중구 태평로1가 76-3,냉동,1985301007102200097,3010000,서울특별시 중구 세종대로21길 49 (태평로1가),,,01,영업/정상,,
남풍산업(주),상업.업무용,제조,,,,2026-05-03 22:49:56,I,01,영업중,2012-07-18 10:38:19,1985-09-27,,서울특별시 중구 남대문로5가 81-16,냉동,1985301007102200099,3010000,,,,01,영업/정상,,
우주빌딩,상업.업무용,제조,,198043.323586928,450939.773542615,2026-05-03 22:49:56,I,01,영업중,2001-02-10 00:00:00,1985-09-27,,서울특별시 중구 남창동 4-3,냉동,1985301007102200100,3010000,,,,01,영업/정상,,
(주)자유공사,상업.업무용,제조,,,,2026-05-03 22:49:56,I,01,영업중,2009-03-31 10:33:48,2009-03-31,,서울특별시 중구 회현동1가 202,냉동,1986301007102100108,3010000,,,,01,영업/정상,,
덕운상가(주),상업.업무용,제조,,200863.594130764,451837.481623546,2026-05-03 22:49:56,I,01,영업중,2006-07-03 00:00:00,1987-07-24,,서울특별시 중구 신당동 773,냉동,1987301007102100112,3010000,,,,01,영업/정상,,
삼성전자(주) 장충사옥,상업.업무용,제조,,200617.721231068,450712.559963504,2026-05-03 22:49:56,I,01,영업중,2009-09-14 15:54:08,2009-09-14,,서울특별시 중구 장충동1가 120-1,냉동,1987301007102100114,3010000,,,,01,영업/정상,,
창강산업(주),상업.업무용,제조,,198265.894725084,451249.664207781,2026-05-03 22:49:56,I,01,영업중,2012-07-18 09:50:08,2009-04-07,,서울특별시 중구 소공동 65-1,냉동,1987301007102200111,3010000,,,,01,영업/정상,,
(재)천주교서울대교구유지재단 평화빌딩,상업.업무용,제조,,198901.465405306,451325.006079008,2026-05-03 22:49:56,I,01,영업중,2021-12-30 12:57:34,1989-08-02,,서울특별시 중구 저동1가 2-3 평화빌딩,냉동,1989301007102100125,3010000,"서울특별시 중구 삼일대로 330, 평화빌딩 (저동1가)",04552,,01,영업/정상,,
남평화상가(주),상업.업무용,제조,,200894.478544376,451877.080833985,2026-05-03 22:49:56,I,01,영업중,2022-04-18 08:56:00,1989-11-27,,서울특별시 중구 신당동 772,냉동,1989301007102100127,3010000,서울특별시 중구 장충단로 282-10 (신당동),,,01,영업/정상,,
중구청,기타,제조,,199732.248738673,451272.806324874,2026-05-03 22:49:56,I,01,영업중,2013-12-30 17:19:39,2009-08-28,,서울특별시 중구 예관동 120-1,냉동,1990301007102200135,3010000,서울특별시 중구 창경궁로 17 (예관동),,,01,영업/정상,,
서울시의회사무처,기타,제조,,197857.751847006,451693.79679473,2026-05-03 22:49:56,I,01,영업중,2020-03-31 11:32:03,2009-12-11,,서울특별시 중구 태평로1가 60-1 서울시의회,냉동,1991301007102200141,3010000,"서울특별시 중구 세종대로 125, 서울시의회 (태평로1가)",04519,,01,영업/정상,2009-11-17,2010-05-31
동평화의류상가,기타,제조,,,,2026-05-03 22:49:56,I,01,영업중,2009-10-19 09:54:37,2009-10-19,,서울특별시 중구 신당동 217-960,냉동,1991301007102200145,3010000,,,,01,영업/정상,,
삼성전자(주),상업.업무용,제조,,197761.440311167,451123.194550747,2026-05-03 22:49:56,I,01,영업중,2004-02-11 00:00:00,1992-05-12,,서울특별시 중구 태평로2가 250,냉동,1992301007102100148,3010000,,,,01,영업/정상,,
(주)맥쿼리센트럴오피스기업구조조정부동산주식회사,업무용,제조,,,,2026-05-03 22:49:56,I,01,영업중,2005-07-04 00:00:00,1994-10-15,,서울특별시 중구 충무로3가 60-1,냉동,1994301007102100071,3010000,,,,01,영업/정상,,
제일종합금융,기타,제조,,198505.140766586,451381.113105659,2026-05-03 22:49:56,I,01,영업중,2003-01-03 00:00:00,1994-10-15,,서울특별시 중구 을지로2가 199-40,냉동,1994301007102200005,3010000,,,,01,영업/정상,,
산다빌딩,기타,제조,,198300.022318698,451702.546231816,2026-05-03 22:49:56,I,01,영업중,2004-04-28 00:00:00,1994-10-15,,서울특별시 중구 다동 97,냉동,1994301007102200014,3010000,,,,01,영업/정상,,
(주)디지틀조선일보,기타,제조,,197903.588492543,451202.050494548,2026-05-03 22:49:56,I,01,영업중,2019-01-08 15:22:31,1994-10-15,,서울특별시 중구 태평로2가 68-7,냉동,1994301007102200021,3010000,서울특별시 중구 세종대로 78 (태평로2가),,,01,영업/정상,,
㈜서영 서울지점,기타,제조,,197470.535483079,451184.591163055,2026-05-03 22:49:56,I,01,영업중,2025-06-05 15:39:42,1994-10-15,,서울특별시 중구 서소문동 57-9 서영빌딩,냉동,1994301007102200023,3010000,"서울특별시 중구 서소문로 99, 서영빌딩 (서소문동)",04516,,01,영업/정상,,
한양학원 순화빌딩,기타,제조,,,,2026-05-03 22:49:56,I,01,영업중,2009-11-11 14:25:26,2009-11-11,,서울특별시 중구 순화동 5-2,냉동,1994301007102200024,3010000,,,,01,영업/정상,,
단암산업(주),기타,제조,,198052.102818465,451150.427544829,2026-05-03 22:49:56,I,01,영업중,2023-09-25 16:34:24,2010-02-01,,서울특별시 중구 북창동 93-45,냉동,1994301007102200026,3010000,서울특별시 중구 세종대로14길 38 (북창동),,,01,영업/정상,,
대우건설,기타,제조,,197620.676444642,450361.506112161,2026-05-03 22:49:56,I,01,영업중,2005-02-15 00:00:00,1994-10-15,,서울특별시 중구 남대문로5가 541,냉동,1994301007102200032,3010000,,,,01,영업/정상,,
자유실업(주),상업.업무용,제조,,,,2026-05-03 22:49:56,I,01,영업중,2001-08-29 00:00:00,1994-10-15,,서울특별시 중구 회현동1가 194-34,냉동,1994301007102200041,3010000,,,,01,영업/정상,,
세종투자개발(주)세종호텔,기타,제조,,198866.36491721,451021.050960516,2026-05-03 22:49:56,I,01,영업중,2021-07-10 11:56:13,1994-10-15,,서울특별시 중구 충무로2가 61-2,냉동,1994301007102200054,3010000,서울특별시 중구 퇴계로 145 (충무로2가),,,01,영업/정상,,
인성빌딩,기타,제조,,,,2026-05-03 22:49:56,I,01,영업중,2005-12-27 00:00:00,1994-10-15,,서울특별시 중구 충무로2가 51-3,냉동,1994301007102200055,3010000,,,,01,영업/정상,,
호경실업(주),기타,제조,,198616.324768674,450904.337143153,2026-05-03 22:49:56,I,01,영업중,2013-12-30 17:12:46,1994-10-15,,서울특별시 중구 남산동1가 5-2,냉동,1994301007102200056,3010000,서울특별시 중구 퇴계로18길 10 (남산동1가),,,01,영업/정상,,
극동건설(주),기타,제조,,,,2026-05-03 22:49:56,I,01,영업중,2003-04-21 00:00:00,1994-10-15,,서울특별시 중구 충무로3가 60-1,냉동,1994301007102200071,3010000,,,,01,영업/정상,,
양양상사(주),기타,제조,,,,2026-05-03 22:49:57,I,01,영업중,2008-04-07 15:37:38,2008-04-07,,서울특별시 중구 충무로3가 51-2,냉동,1994301007102200072,3010000,,,,01,영업/정상,,
장충빌딩(성립공업(주)),기타,제조,,,,2026-05-03 22:49:57,I,01,영업중,2005-02-01 00:00:00,1994-10-15,,서울특별시 중구 장충동1가 37-1,냉동,1994301007102200083,3010000,,,,01,영업/정상,,
한빛은행오장동지점,기타,제조,,,,2026-05-03 22:49:57,I,01,영업중,2003-04-21 00:00:00,1994-10-15,,서울특별시 중구 을지로5가 274-5,냉동,1994301007102200101,3010000,,,,01,영업/정상,,
한빛은행중부지점,기타,제조,,,,2026-05-03 22:49:57,I,01,영업중,2003-04-21 00:00:00,1994-10-15,,서울특별시 중구 저동2가 25-1,냉동,1994301007102200102,3010000,,,,01,영업/정상,,
새평화시장(아트프라자),기타,제조,,,,2026-05-03 22:49:57,I,01,영업중,2005-09-08 00:00:00,1994-10-15,,서울특별시 중구 신당동 213-67,냉동,1994301007102200111,3010000,,,,01,영업/정상,,
(주)우리은행 중림동금융센터,기타,제조,,197116.724150156,450487.39048829,2026-05-03 22:49:57,I,01,영업중,2024-02-01 16:15:14,2008-10-07,,서울특별시 중구 만리동1가 38 우리은행,냉동,1994301007102200181,3010000,"서울특별시 중구 만리재로 215, 우리은행 (만리동1가)",04508,,01,영업/정상,,
카토릭출판사,기타,제조,,,,2026-05-03 22:49:57,I,01,영업중,2006-07-03 00:00:00,1994-10-15,,서울특별시 중구 중림동 149-2,냉동,1994301007102200182,3010000,,,,01,영업/정상,,
우리은행 오장동지점,,제조,,200108.540216511,451498.93641563,2026-05-03 22:49:57,I,01,영업중,2014-09-30 11:29:36,1994-10-15,,,냉동,1994301012402200101,3010000,서울특별시 중구 동호로 351 (을지로5가),,,01,영업/정상,,
인제대학교 부속 백중앙의료원(의료용),기타,저장소,,198945.173591892,451409.865164617,2026-05-03 22:49:57,I,01,영업중,2025-03-10 14:31:37,1995-08-15,,서울특별시 중구 저동2가 85,일반,1995301007102100001,3010000,서울특별시 중구 마른내로 9 (저동2가),,,01,영업/정상,,
한전산업개발(주),상업.업무용,제조,,,,2026-05-03 22:49:57,I,01,영업중,2007-08-24 10:32:13,2007-08-24,,서울특별시 중구 흥인동 10-1,냉동,1995301007102100158,3010000,,,,01,영업/정상,,
효성물산(주),상업.업무용,제조,,197797.652080109,451308.84015603,2026-05-03 22:49:57,I,01,영업중,2001-09-19 00:00:00,1995-10-06,,서울특별시 중구 서소문동 21-1,냉동,1995301007102100162,3010000,,,,01,영업/정상,,2004-09-18
삼호우주빌딩,업무용,제조,,,,2026-05-03 22:49:57,I,01,영업중,2005-09-26 00:00:00,1995-12-15,,서울특별시 중구 남창동 4-3,냉동,1995301007102200010,3010000,,,,01,영업/정상,,
(주)더존비즈온 을지로지점,상업.업무용,제조,,198256.131665999,451576.096658087,2026-05-03 22:49:57,I,01,영업중,2026-04-30 16:54:40,2008-12-22,,서울특별시 중구 을지로1가 87,냉동,1996301007102100165,3010000,서울특별시 중구 을지로 29 (을지로1가),,,01,영업/정상,,
(주)프린스호텔,기타,제조,,,,2026-05-03 22:49:57,I,01,영업중,2005-06-01 00:00:00,1996-06-03,,서울특별시 중구 남산동2가 1-1,냉동,1996301007102200962,3010000,,,,01,영업/정상,,
대한성공회유지재단(성당),기타,제조,,,,2026-05-03 22:49:57,I,01,영업중,2013-05-27 13:09:06,1996-10-22,,서울특별시 중구 정동 3-7,냉동,1996301007102200964,3010000,,,,01,영업/정상,,
일중기업(주)신관,기타,제조,,,,2026-05-03 22:49:57,I,01,영업중,2005-03-08 00:00:00,1996-12-10,,서울특별시 중구 정동 34-7,냉동,1996301007102200965,3010000,,,,01,영업/정상,,
한화생명보험㈜,상업.업무용,제조,,198034.125156517,451321.55784154,2026-05-03 22:49:57,I,01,영업중,2025-09-09 16:55:35,2010-01-28,,서울특별시 중구 소공동 110 소공동한화빌딩,냉동,1997301007102100168,3010000,"서울특별시 중구 소공로 109, 소공동한화빌딩 (소공동)",04525,,01,영업/정상,,
㈜교원프라퍼티 내외빌딩,상업.업무용,제조,,198477.517150403,451579.634210825,2026-05-03 22:49:57,I,01,영업중,2024-04-25 15:59:10,2009-01-08,,서울특별시 중구 을지로2가 6,냉동,1997301007102100170,3010000,서울특별시 중구 을지로 51 (을지로2가),,,01,영업/정상,,
(학)동랑예술원서울예술대학,주거용,제조,,198901.065845114,450743.17470197,2026-05-03 22:49:57,I,02,휴업,2021-12-30 08:58:24,1997-03-12,,서울특별시 중구 예장동 8-19,냉동,1997301007102200167,3010000,서울특별시 중구 소파로 138 (예장동),04628,,02,휴업,2021-04-26,2023-08-04
한국경제신문사,기타,제조,,197032.923485936,450872.934795885,2026-05-03 22:49:57,I,01,영업중,2026-03-26 13:36:43,1997-07-31,,서울특별시 중구 중림동 441 한국경제신문사,냉동,1997301007102200977,3010000,"서울특별시 중구 청파로 463, 한국경제신문사 (중림동)",04505,,01,영업/정상,,
(주)조선호텔앤리조트,상업.업무용,제조,,198103.149078967,451392.93798954,2026-05-03 22:49:57,I,01,영업중,2025-12-25 12:28:41,1998-08-19,,서울특별시 중구 소공동 87-10,냉동,1998301007102100173,3010000,서울특별시 중구 소공로 112 (소공동),,,01,영업/정상,,
(주)한빛은행,상업.업무용,제조,,,,2026-05-03 22:49:57,I,01,영업중,2001-01-05 00:00:00,1998-10-02,,서울특별시 중구 회현동2가 72-5,냉동,1998301007102100176,3010000,,,,01,영업/정상,,
한화호텔앤드리조트(주),기타,제조,,198034.125156517,451321.55784154,2026-05-03 22:49:57,I,01,영업중,2025-10-14 17:02:36,2010-01-28,,서울특별시 중구 소공동 110 소공동한화빌딩,냉동,1998301007102200174,3010000,"서울특별시 중구 소공로 109, 소공동한화빌딩 (소공동)",04525,,01,영업/정상,,
한국전력공사 경인건설본부,상업.업무용,제조,,198837.318605849,450935.017499023,2026-05-03 22:49:57,I,02,휴업,2026-02-13 16:27:50,1999-06-22,,서울특별시 중구 남산동3가 11-10 한국전력공사 경인건설본부,냉동,1999301007102200177,3010000,"서울특별시 중구 퇴계로 140, 한국전력공사 경인건설본부 (남산동3가)",04629,2026-05-20,02,휴업,2025-11-20,2026-05-20
HSBC빌딩,기타,제조,,197554.559528663,450865.625894953,2026-05-03 22:49:57,I,01,영업중,2021-07-02 10:59:31,1999-08-23,,서울특별시 중구 봉래동1가 25 에이취에스비씨빌딩,냉동,1999301007102200992,3010000,"서울특별시 중구 칠패로 37, 에이취에스비씨빌딩 (봉래동1가)",04511,,01,영업/정상,,
(주)한국외환은행,기타,제조,,198611.239939362,451473.248315455,2026-05-03 22:49:57,I,01,영업중,2003-04-22 00:00:00,1999-10-19,,서울특별시 중구 을지로2가 181,냉동,1999301007102200993,3010000,,,,01,영업/정상,,
국립중앙의료원,상업.업무용,제조,,200461.421710224,451682.120811509,2026-05-03 22:49:57,I,01,영업중,2019-01-18 10:37:32,2000-07-28,,서울특별시 중구 을지로6가 18-79,냉동,2000301007102100086,3010000,서울특별시 중구 을지로 245 (을지로6가),,,01,영업/정상,,
기독교대한감리회 상동교회,상업.업무용,제조,,198095.7951961,450940.108370401,2026-05-03 22:49:57,I,01,영업중,2026-04-01 08:58:15,2000-06-12,,서울특별시 중구 남창동 1-1,냉동,2000301007102100177,3010000,서울특별시 중구 남대문로 30 (남창동),,,01,영업/정상,,
트레져어셋리미티드,기타,제조,,,,2026-05-03 22:49:58,I,01,영업중,2006-10-10 00:00:00,2000-07-18,,서울특별시 중구 충무로1가 23-10,일반,2000301007102200004,3010000,,,,01,영업/정상,,
남도수입상가,상업.업무용,제조,,197877.25524097,450718.640583856,2026-05-03 22:49:58,I,01,영업중,2015-10-20 10:13:06,2008-06-10,,서울특별시 중구 남창동 52-2,일반,2000301007102200008,3010000,서울특별시 중구 남대문시장4길 28-9 (남창동),,,01,영업/정상,,
이지스제463호부동산일반사모투자회사,상업.업무용,제조,,197633.853821626,450220.266556941,2026-05-03 22:49:58,I,01,영업중,2022-08-12 03:18:10,2001-04-06,,서울특별시 중구 남대문로5가 600,냉동,2001301007102100001,3010000,서울특별시 중구 후암로 110 (남대문로5가),,,01,영업/정상,,
(주)국민은행신당동지점,기타,제조,,201149.954043799,451445.593709498,2026-05-03 22:49:58,I,01,영업중,2015-02-06 09:29:36,2001-06-08,,서울특별시 중구 신당동 250-9,냉동,2001301007102200120,3010000,서울특별시 중구 퇴계로 381 (신당동),,,01,영업/정상,,
서울시시설관리공단(충무지하도상가),기타,제조,,,,2026-05-03 22:49:58,I,01,영업중,2013-04-03 09:30:22,2001-08-28,,서울특별시 중구 충무로2가 65-12,일반,2001301007102200124,3010000,,,,01,영업/정상,,
제일평화(주),기타,제조,,200938.52813687,451798.00308625,2026-05-03 22:49:58,I,01,영업중,2012-11-08 10:30:41,2001-09-19,,서울특별시 중구 신당동 775,냉동,2001301007102200125,3010000,,,,01,영업/정상,,
인제대학교 부속 백중앙의료원(소화용),상업.업무용,저장소,,198945.173591892,451409.865164617,2026-05-03 22:49:58,I,01,영업중,2025-03-10 14:36:52,2002-03-29,,서울특별시 중구 저동2가 85,일반,2002301007102100001,3010000,서울특별시 중구 마른내로 9 (저동2가),,,01,영업/정상,,
대한매일신보사,지정되지않음,제조,,197964.095481472,451694.035675644,2026-05-03 22:49:58,I,01,영업중,2010-10-14 11:04:34,2002-05-15,,서울특별시 중구 태평로1가 25,일반,2002301007102100003,3010000,,,,01,영업/정상,,
(주)롯데호텔,상업용,제조,,198259.65357739,451392.198218657,2026-05-03 22:49:58,I,01,영업중,2010-10-14 10:58:47,2007-10-31,,서울특별시 중구 소공동 1,일반,2002301007102100004,3010000,,,,01,영업/정상,,
(주)한국경제신문사,상업용,저장소,,197032.923485936,450872.934795885,2026-05-03 22:49:58,I,01,영업중,2026-03-27 17:51:21,2002-05-30,,서울특별시 중구 중림동 441,일반,2002301007102100005,3010000,"서울특별시 중구 청파로 463 (중림동, 한국경제신문사)",,,01,영업/정상,,
전국은행연합회,상업용,제조,,,,2026-05-03 22:49:58,I,01,영업중,2010-10-14 11:03:18,2002-05-31,,서울특별시 중구 명동1가 4-1,일반,2002301007102100007,3010000,,,,01,영업/정상,,
(주)조선일보사,기타,저장소,,197737.769132139,451736.379234358,2026-05-03 22:49:58,I,01,영업중,2024-03-29 08:59:38,2002-06-24,,서울특별시 중구 정동 1-16,일반,2002301007102100009,3010000,서울특별시 중구 세종대로21길 33 (정동),,,01,영업/정상,,
