사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
은평성심약국,,192235.574387299,454134.84598087,2026-05-03 22:32:29,I,0000,정상,2025-08-26 09:22:34,,2025-08-26,,,서울특별시 은평구 신사동 338-4 은평신용협동조합 102호,311000001120250008,3110000,000,"서울특별시 은평구 증산로 371, 은평신용협동조합 102호 (신사동)",03448,,01,영업/정상,,,02-304-1737
신사현대약국,,191861.029104012,454898.499123602,2026-05-03 22:32:28,I,0000,정상,2024-07-26 09:27:34,,2024-07-26,,,서울특별시 은평구 신사동 228-7,311000001120240014,3110000,000,"서울특별시 은평구 가좌로 329, 1층 (신사동)",03440,,01,영업/정상,,,02-359-5001
신촌1번약국,,194297.622160542,450368.587119035,2026-05-03 22:39:31,I,0000,정상,2025-02-03 17:07:37,,2025-02-03,,,서울특별시 서대문구 창천동 30-13,312000001120250003,3120000,000,"서울특별시 서대문구 신촌로 89, 1,2층 (창천동)",03789,,01,영업/정상,,,
연신종로약국,,193305.443483255,457556.995116837,2026-05-03 22:32:29,I,0000,정상,2025-12-26 14:14:26,,2025-12-05,0,,서울특별시 은평구 불광동 353-66 정원빌딩,311000001120250015,3110000,000,"서울특별시 은평구 연서로32길 3, 정원빌딩 1층 (불광동)",03349,,01,영업/정상,,,
고일약국,,191591.950321645,453216.805052604,2026-05-03 22:32:27,I,0000,정상,2022-05-23 17:32:45,,2022-05-23,,,서울특별시 은평구 증산동 176-7,311000001120220007,3110000,000,서울특별시 은평구 증산로3길 8(증산동),03500,,01,영업/정상,,,02-303-9715
아름다운달과별약국,,192888.942502003,457417.384961226,2026-05-03 22:32:26,I,0000,정상,2019-08-22 17:46:41,,2019-08-22,0,,서울특별시 은평구 갈현동 396-12 연신내진원와이타운 103호,311000001120190008,3110000,000,"서울특별시 은평구 통일로 855-8, 연신내진원와이타운 103호 (갈현동)",03330,,01,영업/정상,,,02-3157-2088
연희종로약국,,193865.64966259,451726.70946695,2026-05-03 22:39:31,I,0000,정상,2024-08-06 11:03:21,,2024-08-05,0,,서울특별시 서대문구 연희동 137-1,312000001120240017,3120000,000,"서울특별시 서대문구 연희로 109, 1층 (연희동)",03708,,01,영업/정상,,,02-3141-4040
오은약국,,192384.710480558,456753.39995996,2026-05-03 22:32:27,I,0000,정상,2022-06-15 09:15:47,,2022-06-15,,,서울특별시 은평구 갈현동 469-1 호림리슈리안아파트 상가동 101호,311000001120220010,3110000,000,"서울특별시 은평구 서오릉로 174, 상가동 101호 (갈현동, 호림리슈리안아파트)",03336,,01,영업/정상,,,
이웃사랑힐스,2026-04-01,189727.2146132,444999.461907513,2026-05-03 22:39:09,I,0002,폐업,2026-04-02 16:31:39,,2024-08-06,,,서울특별시 구로구 신도림동 433-24 힐스테이트 신도림역 센트럴,316000001120240011,3160000,000,"서울특별시 구로구 경인로 625, 힐스테이트 신도림역 센트럴 1층 111호 (신도림동)",08210,,03,폐업,,,
W스토아청와약국,,190033.709684051,442492.459646924,2026-05-03 22:39:02,I,0000,정상,2013-09-13 15:18:35,,2013-09-13,,,서울특별시 구로구 가리봉동 89-163,316000001120130018,3160000,000,서울특별시 구로구 디지털로27길 109 (가리봉동),08385,,01,영업/정상,,,02-855-1482
새우리약국,,187167.058453169,443329.736028403,2026-05-03 22:39:06,I,0000,정상,2020-08-11 10:10:49,,2020-08-11,,,서울특별시 구로구 개봉동 403-206 강서프라자 2층,316000001120200008,3160000,000,"서울특별시 구로구 개봉로 71, 강서프라자 2층 (개봉동)",08337,,01,영업/정상,,,02-2060-9918
대림약국,,191100.037469089,453842.444261662,2026-05-03 22:32:27,I,0000,정상,2021-06-01 17:26:24,,2021-06-01,,,서울특별시 은평구 수색동 415-1 대림한숲타운아파트 상가동,311000001120210010,3110000,000,"서울특별시 은평구 은평터널로 65, 상가동 101,110호 (수색동, 대림한숲타운아파트)",03491,,01,영업/정상,,,02-374-2046
해솔온누리약국,,188999.735767494,443303.671762993,2026-05-03 22:39:06,I,0000,정상,2020-11-11 10:13:50,,2020-11-11,,,서울특별시 구로구 구로동 685-448 신영상가 102호,316000001120200013,3160000,000,"서울특별시 구로구 구일로4길 30, 신영상가 102호 (구로동)",08325,,01,영업/정상,,,02-830-5366
새서울약국,,192700.631623969,456521.110331138,2026-05-03 22:32:28,I,0000,정상,2024-02-15 17:30:34,,2024-02-15,,,서울특별시 은평구 대조동 226-3 메디칼,311000001120240002,3110000,000,"서울특별시 은평구 서오릉로 134, 메디칼 1층 (대조동)",03394,,01,영업/정상,,,
명문약국,,194337.001303949,452923.136704818,2026-05-03 22:39:14,I,0000,정상,2013-06-03 16:49:24,,2013-06-03,,,서울특별시 서대문구 연희동 165-14,312000001120130003,3120000,000,서울특별시 서대문구 연희로36길 10 (연희동),03718,,01,영업/정상,,,02-332-5677
태정온누리약국,,,,2026-05-03 22:32:28,I,0000,정상,2024-05-08 10:50:41,,2024-05-08,,,서울특별시 은평구 진관동 70 메트로프라자,311000001120240008,3110000,000,"서울특별시 은평구 진관2로 15-46, 메트로프라자 108,109호 (진관동)",03306,,01,영업/정상,,,
삼거리약국,,187873.022820998,444588.607997987,2026-05-03 22:39:08,I,0000,정상,2023-05-31 11:15:20,,2023-05-31,,,"서울특별시 구로구 고척동 51-18 , 1층 102호호",316000001120230007,3160000,000,"서울특별시 구로구 경인로47길 107, 1층 102호 (고척동)",08223,,01,영업/정상,,,02-2689-3389
구로동물약국,,187171.548606843,443885.886793263,2026-05-03 22:39:05,I,0000,정상,2018-05-15 15:57:59,,2018-05-15,,,서울특별시 구로구 개봉동 161-18,316000001120180007,3160000,000,"서울특별시 구로구 경인로 320, 즐거운약국 (개봉동)",08274,,01,영업/정상,,,02-2685-5675
혜성약국,,192816.698806386,453349.935821623,2026-05-03 22:39:20,I,0004,말소,2021-04-05 16:36:33,,2021-04-05,0,,서울특별시 서대문구 북가좌동 3-36,312000001120210004,3120000,000,"서울특별시 서대문구 증가로20가길 89, 1층 (북가좌동)",03671,,04,취소/말소/만료/정지/중지,,,
항동푸른약국,,184394.439329436,442081.173738885,2026-05-03 22:39:08,I,0000,정상,2023-09-11 17:24:24,,2023-09-11,,,서울특별시 구로구 항동 242-6 가온 프라자 105호,316000001120230013,3160000,000,"서울특별시 구로구 항동로3길 6, 가온 프라자 105호 (항동)",08368,,01,영업/정상,,,02-2615-8279
동백약국,,192990.643811836,452795.046649645,2026-05-03 22:39:31,I,0000,정상,2024-11-20 09:51:11,,2024-11-20,,,서울특별시 서대문구 남가좌동 350-1,312000001120240022,3120000,000,"서울특별시 서대문구 증가로 145, 1층 103호 (남가좌동)",03692,,01,영업/정상,,,02-6952-1701
응암프라자약국,,192569.755146918,454075.055042729,2026-05-03 22:32:29,I,0000,정상,2026-01-29 10:09:31,,2026-01-29,,,서울특별시 은평구 응암동 599-6,311000001120260004,3110000,000,서울특별시 은평구 응암로 189 (응암동),03485,,01,영업/정상,,,02-303-3693
유진약국,,192443.706707331,456716.703095364,2026-05-03 22:32:25,I,0000,정상,2018-08-06 10:41:10,,2018-08-06,,,서울특별시 은평구 갈현동 469-4 유풍빌딩,311000001120180010,3110000,000,"서울특별시 은평구 서오릉로 166, 유풍빌딩 1층 (갈현동)",03336,,01,영업/정상,,,
