사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
㈜위드로 성북지사,2009-02-04,202068.46994215,453771.009759745,2026-05-03 22:33:53,I,03,폐업,2020-12-04 14:29:19,,2008-06-27,,서울특별시 성북구 안암동*가 ***-* 안암오피스텔,PHMG120083070034047000025,3070000,"서울특별시 성북구 고려대로 **, 안암오피스텔 B***호 (안암동*가)",02853,03,폐업,,,02-922-4030,
㈜코리아세븐 고대신의학관점,2019-10-14,202313.850759843,453871.264665299,2026-05-03 22:34:48,I,03,폐업,2019-10-14 17:36:29,,2014-11-19,,서울특별시 성북구 안암동*가 ***번지 *호 고려대병원,PHMG120143070034047000093,3070000,"서울특별시 성북구 고려대로 **, 고려대학교신의학관 학생식당내 *층 (안암동*가)",02841,03,폐업,,,,
GS25쌍문신원점,,203089.442773514,461770.488758803,2026-05-03 22:35:48,I,13,영업중,2022-05-18 15:59:49,,2022-05-18,,서울특별시 도봉구 쌍문동 *** 신원주상복합*차아파트,PHMG120223090033047000108,3090000,"서울특별시 도봉구 해등로 ***, *층 ***호 (쌍문동, 신원주상복합*차아파트)",01394,01,영업/정상,,,,58
웨이브히어링 스타키보청기 도봉점,,204263.706546457,461207.244729609,2026-05-03 22:35:01,I,13,영업중,2026-04-23 14:04:35,,2018-07-04,,서울특별시 도봉구 창동 *번지 *호 *층 *호,PHMG120183090033047000018,3090000,"서울특별시 도봉구 마들로**길 **, *층 *호 (창동)",01414,01,영업/정상,,,02-997-1580,
(주)누리로,,200316.125498544,457232.358367929,2026-05-03 22:35:21,I,15,전출,2022-04-07 16:51:38,,2017-08-28,,서울특별시 성북구 정릉동 ***번지 *호,PHMG120173070034047000056,3070000,"서울특별시 성북구 보국문로**가길 *-*, 제지층 제*호 (정릉동)",02701,05,제외/삭제/전출,,,,
에코시민,2025-06-17,204372.245062863,460989.314086239,2026-05-03 22:35:19,I,03,폐업,2025-06-18 15:54:23,,2020-09-07,,서울특별시 도봉구 창동 ** 동아아파트,PHMG120203090033047000035,3090000,"서울특별시 도봉구 노해로**길 **, *동 ****호 (창동, 동아아파트)",01416,03,폐업,,,02-955-0482,
씨유도봉대로점,,203956.514022597,464591.516973411,2026-05-03 22:35:44,I,13,영업중,2022-02-11 13:47:12,,2022-02-11,,서울특별시 도봉구 도봉동 ***,PHMG120223090033047000052,3090000,"서울특별시 도봉구 도봉로 ***, *층 (도봉동)",01304,01,영업/정상,,,02-3492-1760,
디커넥션 주식회사,,204079.994702647,457579.21641655,2026-05-03 22:36:26,I,13,영업중,2023-08-02 15:35:13,,2023-08-02,,서울특별시 성북구 장위동 *** 꿈의숲대명루첸아파트,PHMG120233070034047000075,3070000,"서울특별시 성북구 월계로**길 **, ***동 ***호 (장위동, 꿈의숲대명루첸아파트)",02757,01,영업/정상,,,,
부강메디칼,2014-04-09,203099.820255706,456228.085436995,2026-05-03 22:34:39,I,03,폐업,2014-04-09 17:17:56,,2013-09-06,136-869,서울특별시 성북구 월곡*동 **번지 *호 *층,PHMG120133070034047000042,3070000,"서울특별시 성북구 오패산로 **, *층 (하월곡동)",,03,폐업,,,,
GS수퍼마켓 성북돈암점,,201501.474496909,455061.698603977,2026-05-03 22:35:53,I,13,영업중,2025-04-16 21:20:12,,2021-04-30,,서울특별시 성북구 돈암동 *** 브라운스톤 돈암 아파트,PHMG120213070034047000030,3070000,"서울특별시 성북구 북악산로 ***, 상가동 ***호 (돈암동, 브라운스톤 돈암 아파트)",02828,01,영업/정상,,,02-3291-3333,
지에스(GS)25 쌍문노해로점,,202663.246206185,460934.324974472,2026-05-03 22:36:02,I,13,영업중,2024-04-09 17:10:51,,2024-04-09,,서울특별시 도봉구 쌍문동 ***-*,PHMG120243090033047000012,3090000,"서울특별시 도봉구 노해로 ***, *층 (쌍문동)",01441,01,영업/정상,,,,
주식회사 뉴패스,2015-04-14,203740.571705436,463009.86255605,2026-05-03 22:34:27,I,03,폐업,2015-04-14 16:23:03,,2012-06-21,132-846,서울특별시 도봉구 방학*동 ***번지 *호 금천빌딩 *층,PHMG120123090033047000010,3090000,서울특별시 도봉구 도봉로 ***-* (방학동),,03,폐업,,,070-7425-0559,
씨유 성북진영점,2015-10-19,203064.895688085,454994.47520647,2026-05-03 22:34:47,I,03,폐업,2015-12-04 13:42:36,,2014-11-06,136-090,서울특별시 성북구 종암동 **번지 **호,PHMG120143070034047000076,3070000,서울특별시 성북구 종암로 ** (종암동),02800,03,폐업,,,,
태멘생활건강,,203391.822778429,455590.997554483,2026-05-03 22:36:33,I,15,전출,2025-06-17 17:58:12,,2024-05-23,,서울특별시 성북구 하월곡동 **-**,PHMG120243070034047000030,3070000,"서울특별시 성북구 화랑로 **, *층 (하월곡동)",02751,05,제외/삭제/전출,,,,
자연과 건강,,203649.811269449,455662.299341418,2026-05-03 22:35:34,I,15,전출,2021-02-08 10:34:26,,2018-05-24,,서울특별시 성북구 하월곡동 ***번지 월곡갑을명가,PHMG120183070034047000039,3070000,"서울특별시 성북구 화랑로**길 **, *층 (하월곡동, 월곡갑을명가)",02751,05,제외/삭제/전출,,,,
메디랩,,205042.12901559,456133.69495213,2026-05-03 22:33:45,I,15,전출,2019-08-20 17:00:57,,2006-04-05,136-819,서울특별시 성북구 석관동 ***번지 ***호,PHMG120063070034047000004,3070000,서울특별시 성북구 화랑로**길 **-* (석관동),02789,05,제외/삭제/전출,,,02-968-2176,
한빛나노의료기 보문점,2012-08-21,201820.004379058,453314.407538171,2026-05-03 22:33:51,I,24,직권폐업,2020-12-04 15:37:27,,2008-04-02,,서울특별시 성북구 보문동*가 **-* 평화빌딩,PHMG120083070034047000016,3070000,"서울특별시 성북구 보문로 **, 평화빌딩 (보문동*가)",02852,04,취소/말소/만료/정지/중지,,,02-926-9551,
지비케어,,203763.075984574,464840.183818755,2026-05-03 22:35:19,I,15,전출,2024-06-04 11:22:23,,2020-06-11,,서울특별시 도봉구 도봉동 ***번지 **호,PHMG120203090033047000021,3090000,"서울특별시 도봉구 도봉로***길 **, *층 (도봉동)",01302,05,제외/삭제/전출,,,,
세븐일레븐 성북성신여고점,2019-03-11,201800.035986013,454719.929577788,2026-05-03 22:35:10,I,03,폐업,2019-03-11 13:40:19,,2016-09-29,,서울특별시 성북구 동선동*가 **번지,PHMG120163070034047000051,3070000,"서울특별시 성북구 동소문로**가길 **, *층 (동선동*가)",02840,03,폐업,,,02-6369-4845,
삼보메디텍,2010-02-25,,,2026-05-03 22:33:50,I,03,폐업,2010-02-25 15:52:30,,2007-03-08,132-907,서울특별시 도봉구미리내길 **-*(창*동 ***-**) 대원빌딩 ***호,PHMG120073090033047000001,3090000,,,03,폐업,,,,
더유일케어,2024-09-19,202865.086056178,462744.571972964,2026-05-03 22:35:36,I,03,폐업,2024-09-19 16:02:55,,2021-07-23,,서울특별시 도봉구 방학동 ***-**,PHMG120213090033047000059,3090000,"서울특별시 도봉구 시루봉로 ***, *층, 지하*층 (방학동)",01358,03,폐업,,,02-6406-0348,
해피도봉총판,2017-09-20,203491.522248351,459613.739499841,2026-05-03 22:34:39,I,24,직권폐업,2017-09-20 16:14:52,,2014-11-04,132-917,서울특별시 도봉구 창동 ***번지 *호,PHMG120143090033047000053,3090000,"서울특별시 도봉구 덕릉로**길 **, *층 (창동)",01474,04,취소/말소/만료/정지/중지,,,,
맨어바웃타운,,201501.474496909,455061.698603977,2026-05-03 22:35:46,I,13,영업중,2020-02-25 09:19:11,,2020-02-24,,서울특별시 성북구 돈암동 ***번지 브라운스톤 돈암 아파트,PHMG120203070034047000007,3070000,"서울특별시 성북구 북악산로 ***, ***동 ***호 (돈암동, 브라운스톤 돈암 아파트)",02828,01,영업/정상,,,,
세븐일레븐 창동중앙점,,204391.615,461208.365,2026-05-03 22:35:30,I,13,영업중,2024-06-20 13:02:36,,2021-05-04,,서울특별시 도봉구 창동 **-*,PHMG120213090033047000030,3090000,"서울특별시 도봉구 노해로**길 **, *층 ***호 (창동)",01414,01,영업/정상,,,,
제이빈상사 주식회사,,200322.949073417,454057.091971755,2026-05-03 22:36:33,I,13,영업중,2024-08-05 15:57:35,,2024-06-05,,서울특별시 성북구 성북동*가 **-* 정주빌딩,PHMG120243070034047000036,3070000,"서울특별시 성북구 성북로*길 *-*, 정주빌딩 지층 (성북동*가)",02880,01,영업/정상,,,,
아이비,,201383.354840335,454606.685702449,2026-05-03 22:36:38,I,13,영업중,2025-11-19 15:46:45,,2025-11-19,,서울특별시 성북구 동선동*가 **,PHMG120253070034047000058,3070000,"서울특별시 성북구 아리랑로 **, *층 (동선동*가)",02829,01,영업/정상,,,,
인베이스,2009-03-24,202028.820116829,453172.404126521,2026-05-03 22:33:50,I,03,폐업,2020-12-04 15:39:40,,2008-02-14,,서울특별시 성북구 안암동*가 **-**,PHMG120083070034047000009,3070000,"서울특별시 성북구 안암로*길 **, *층 (안암동*가)",02858,03,폐업,,,,
(주)킵스마일,,201027.728455347,456975.034276104,2026-05-03 22:36:34,I,15,전출,2026-01-09 09:41:38,,2022-07-22,,서울특별시 성북구 정릉동 산 **-* 서경대학교,PHMG120243070034047000037,3070000,"서울특별시 성북구 서경로 ***, 서경대학교 은주관 *호 (정릉동)",02713,05,제외/삭제/전출,,,,
GS25 성신로데오점,2026-04-01,201503.4054327,454387.027952401,2026-05-03 22:36:06,I,03,폐업,2026-04-01 09:45:29,,2022-02-11,,서울특별시 성북구 동선동*가 *-*,PHMG120223070034047000055,3070000,"서울특별시 성북구 동소문로**길 **, *층 (동선동*가)",02845,03,폐업,,,02-927-2369,
내가웰빙 정릉지점,2015-09-09,200765.49762331,456541.983878197,2026-05-03 22:34:16,I,03,폐업,2015-09-09 13:56:10,,2010-12-03,136-849,서울특별시 성북구 정릉*동 ***번지 ***호 지하,PHMG120103070034047000043,3070000,"서울특별시 성북구 보국문로**길 ** (정릉동,지하)",,03,폐업,,,,
보강메디칼,,201279.075045397,461426.640350283,2026-05-03 22:34:50,I,13,영업중,2019-12-04 17:19:38,,2016-03-11,,서울특별시 도봉구 쌍문동 ***번지 *호,PHMG120163090033047000009,3090000,서울특별시 도봉구 우이천로**길 **-* (쌍문동),01367,01,영업/정상,,,02-993-1722,
에이치에스메디팜,,203682.460001181,459052.547149504,2026-05-03 22:34:42,I,15,전출,2017-01-11 16:58:34,,2015-02-16,132-916,서울특별시 도봉구 창동 ***번지 *호,PHMG120153090033047000009,3090000,"서울특별시 도봉구 우이천로*라길 **-**, *층 (창동)",01481,05,제외/삭제/전출,,,070-8792-8111,
에스헬스케어,,203358.198833151,454950.33986438,2026-05-03 22:36:37,I,13,영업중,2025-07-17 15:30:19,,2025-01-20,,서울특별시 성북구 종암동 *-**,PHMG120253070034047000039,3070000,"서울특별시 성북구 월곡로 **, ***-*호 (종암동)",02800,01,영업/정상,,,,
GS25쌍문명준,,203249.129811602,461438.060445702,2026-05-03 22:35:52,I,13,영업중,2022-09-21 09:36:26,,2022-09-20,,서울특별시 도봉구 쌍문동 *** 명준빌딩 *층,PHMG120223090033047000169,3090000,"서울특별시 도봉구 해등로**길 **, 명준빌딩 *층 (쌍문동)",01432,01,영업/정상,,,02-904-2606,
한샘석계대리점,2007-04-02,204789.323556821,456434.344883703,2026-05-03 22:33:47,I,03,폐업,2020-12-08 14:35:59,,2006-07-18,,서울특별시 성북구 장위동 *** 우방아파트,PHMG120063070034047000011,3070000,"서울특별시 성북구 화랑로 ***, 상가동 ***호 (장위동, 우방아파트)",02772,03,폐업,,,02-909-4181,
내가웰빙,2019-03-07,200504.647052213,454060.597527199,2026-05-03 22:35:19,I,03,폐업,2019-03-07 17:49:48,,2017-03-22,,서울특별시 성북구 동소문동*가 **번지,PHMG120173070034047000025,3070000,"서울특별시 성북구 동소문로 *, 지층 (동소문동*가)",02833,03,폐업,,,02-934-2581,
GS25 정릉본점,,200399.19683135,456451.634692881,2026-05-03 22:36:14,I,13,영업중,2022-06-21 16:00:24,,2022-06-21,,서울특별시 성북구 정릉동 ***-**,PHMG120223070034047000152,3070000,"서울특별시 성북구 솔샘로 **, *층 (정릉동)",02709,01,영업/정상,,,,
(주)이코스웨이코리아,2012-02-22,204208.631200867,457844.348010616,2026-05-03 22:34:08,I,03,폐업,2012-02-22 10:15:24,,2010-05-10,136-140,"서울특별시 성북구 장위동 ***번지 *호 센트럴타운상가 ***-*,*호",PHMG120103070034047000020,3070000,"서울특별시 성북구 월계로**길 * (장위동,센트럴타운상가 ***-*,*호)",,03,폐업,,,,
뉴월드메디칼유한회사,2026-01-28,205194.567438369,456254.017382874,2026-05-03 22:35:19,I,03,폐업,2026-01-30 14:29:03,,2017-04-11,,서울특별시 성북구 석관동 ***번지 *호,PHMG120173070034047000031,3070000,"서울특별시 성북구 돌곶이로 **, *층 ***호 (석관동, 상희빌딩)",02784,03,폐업,,,02-2215-3888,
본테크,2010-03-23,202043.097375902,453093.907933997,2026-05-03 22:34:00,I,03,폐업,2012-05-01 10:06:53,,2009-07-02,136-074,서울특별시 성북구 안암동*가 **번지 *호 청조사빌딩 ***호,PHMG120093070034047000037,3070000,"서울특별시 성북구 안암로*길 ** (안암동*가,청조사빌딩 ***호)",,03,폐업,,,,
메디우스,2025-06-27,204345.826664906,461119.957690091,2026-05-03 22:34:37,I,03,폐업,2025-06-27 14:57:07,,2014-07-28,,서울특별시 도봉구 창동 *,PHMG120143090033047000031,3090000,"서울특별시 도봉구 노해로**길 *, 지하*층 (창동)",01414,03,폐업,,,031-823-7159,
신성H&C,2016-06-30,200503.350103623,453963.213362937,2026-05-03 22:34:33,I,03,폐업,2016-06-30 14:03:37,,2012-08-30,136-041,서울특별시 성북구 삼선동*가 **번지 *호 *층,PHMG120123070034047000048,3070000,"서울특별시 성북구 삼선교로 *-* (삼선동*가, *층)",02866,03,폐업,,,,
성북 보청기 양압기,,200662.617377602,454094.531352725,2026-05-03 22:36:25,I,13,영업중,2023-07-20 08:51:20,,2023-07-19,,서울특별시 성북구 동소문동*가 *** 애산빌딩,PHMG120233070034047000067,3070000,"서울특별시 성북구 동소문로 **-*, 애산빌딩 *층 (동소문동*가)",02860,01,영업/정상,,,,
(주)칸메디,,203502.004139568,455500.568972657,2026-05-03 22:35:37,I,13,영업중,2024-05-07 14:24:46,,2012-06-22,,서울특별시 성북구 하월곡동 **-** 코업스타클래스,PHMG120183070034047000059,3070000,"서울특별시 성북구 화랑로 **, 코업스타클래스 ***동 ***호 (하월곡동)",02751,01,영업/정상,,,070-4206-8280,
뉴톤보청기(도봉지사),,204090.260849332,461127.032385511,2026-05-03 22:35:17,I,13,영업중,2022-08-16 17:42:36,,2019-11-22,,서울특별시 도봉구 창동 ***번지 **호 창동 SR스타빌 ***호,PHMG120193090033047000048,3090000,"서울특별시 도봉구 노해로**길 **-*, 창동 SR스타빌 *층 ***호 (창동)",01405,01,영업/정상,,,02-908-8880,
해피랑방학지점,2017-12-04,203696.831209271,463044.312599398,2026-05-03 22:34:57,I,03,폐업,2017-12-04 17:12:11,,2017-04-19,,서울특별시 도봉구 방학동 ***번지 **호 *층,PHMG120173090033047000014,3090000,"서울특별시 도봉구 도봉로***길 **, *층 (방학동)",01350,03,폐업,,,02-954-7433,
신진하이텍의료기,2013-10-11,204031.448958456,461093.08556559,2026-05-03 22:34:05,I,03,폐업,2013-10-11 15:45:16,,2010-04-12,132-903,서울특별시 도봉구 창*동 **번지 **호 *층,PHMG120103090033047000013,3090000,"서울특별시 도봉구 노해로**길 **, *층 (창동)",,03,폐업,,,,
지에스(GS)25 도봉우체국점,2026-02-27,202243.247664571,460642.094501214,2026-05-03 22:36:02,I,03,폐업,2026-02-27 14:17:05,,2024-03-25,,서울특별시 도봉구 쌍문동 ***,PHMG120243090033047000008,3090000,"서울특별시 도봉구 노해로 ***, *층 (쌍문동)",01381,03,폐업,,,,
주식회사 유머스트알엔디,,204313.906829097,461347.878668101,2026-05-03 22:36:02,I,13,영업중,2024-05-29 11:06:45,,2024-05-28,,서울특별시 도봉구 창동 *-** 씨드큐브 창동,PHMG120243090033047000021,3090000,"서울특별시 도봉구 마들로**길 **, 씨드큐브 창동 *동 *층 ***호 (창동)",01413,01,영업/정상,,,02-998-5552,
시크릿바비,,201607.182350516,454187.885815356,2026-05-03 22:35:19,I,13,영업중,2019-04-30 14:28:51,,2017-05-26,,서울특별시 성북구 동선동*가 **번지,PHMG120173070034047000041,3070000,"서울특별시 성북구 보문로**라길 **, ***호 (동선동*가)",02849,01,영업/정상,,,02-6316-0322,
씨유 성북점,2016-12-27,200314.25744795,454263.650762698,2026-05-03 22:34:51,I,03,폐업,2016-12-27 17:54:20,,2014-12-12,136-825,서울특별시 성북구 성북동 ***번지 **호,PHMG120143070034047000115,3070000,서울특별시 성북구 성북로*길 * (성북동),02834,03,폐업,,,,
SK네트웍스(주)광덕주유소,2016-12-29,201703.771642155,453426.444356597,2026-05-03 22:34:48,I,03,폐업,2016-12-29 16:47:54,,2014-11-21,136-085,서울특별시 성북구 보문동*가 ***번지 *호,PHMG120143070034047000099,3070000,서울특별시 성북구 보문로 ** (보문동*가),02872,03,폐업,,,,
씨제이올리브영(주)홈플러스방학점,2025-12-27,203790.013568785,462495.417040876,2026-05-03 22:35:01,I,03,폐업,2025-12-30 15:02:54,,2018-08-03,,서울특별시 도봉구 방학동 ***번지 *호 홈플러스데스코㈜방학점,PHMG120183090033047000021,3090000,"서울특별시 도봉구 도봉로 ***, 홈플러스데스코㈜방학점 *층 (방학동)",01334,03,폐업,,,02-954-9552,
G 메드,2012-07-16,200824.924527451,454025.315015361,2026-05-03 22:33:50,I,03,폐업,2020-12-04 15:41:25,,2008-01-31,,서울특별시 성북구 삼선동*가 ** 현명빌딩,PHMG120083070034047000006,3070000,"서울특별시 성북구 삼선교로 **, ***호 (삼선동*가, 현명빌딩)",02861,03,폐업,,,,
라파의료기도봉,2019-12-18,203023.886822597,460695.381113012,2026-05-03 22:34:38,I,03,폐업,2019-12-18 13:46:21,,2014-08-27,,서울특별시 도봉구 창동 ***번지 **호 ***호,PHMG120143090033047000035,3090000,"서울특별시 도봉구 도봉로 ***, ***호 (창동)",01454,03,폐업,,,,
우공이산,,201803.10838735,453983.55535452,2026-05-03 22:35:40,I,13,영업중,2019-03-29 14:30:38,,2019-02-26,,서울특별시 성북구 안암동*가 ***번지,PHMG120193070034047000011,3070000,"서울특별시 성북구 고려대로**길 **, *층 (안암동*가)",02850,01,영업/정상,,,02-921-2230,
㈜코리아세븐 성북점,2019-10-14,199846.660165943,454717.23174435,2026-05-03 22:34:45,I,03,폐업,2019-10-14 17:13:39,,2014-10-31,,서울특별시 성북구 성북동 **번지 *호,PHMG120143070034047000059,3070000,서울특별시 성북구 선잠로 ** (성북동),02823,03,폐업,,,,
뷰티풀헬스케어,,201514.970976778,456137.102062808,2026-05-03 22:35:48,I,13,영업중,2021-11-19 17:22:57,,2020-11-13,,서울특별시 성북구 길음동 **** 길음뉴타운,PHMG120203070034047000063,3070000,"서울특별시 성북구 길음로 **, 상가비동 *층 **호 (길음동, 길음뉴타운)",02720,01,영업/정상,,,02-912-5148,
GS25정릉본점,2022-06-17,200520.167481881,456245.027346985,2026-05-03 22:36:13,I,03,폐업,2022-06-20 08:56:01,,2022-06-02,,서울특별시 성북구 정릉동 ***-**,PHMG120223070034047000140,3070000,"서울특별시 성북구 솔샘로*길 **, *층 (정릉동)",02710,03,폐업,,,,
(주)아성다이소쌍문세라믹사거리점,,202998.896551621,461818.506049631,2026-05-03 22:35:01,I,13,영업중,2023-05-12 09:16:44,,2018-09-12,,서울특별시 도봉구 쌍문동 **번지 지하*~*층,PHMG120183090033047000023,3090000,"서울특별시 도봉구 도당로 *, 지하*~*층 (쌍문동)",01385,01,영업/정상,,,,
더우랭샵,,202337.783038524,456539.190686079,2026-05-03 22:36:37,I,13,영업중,2025-06-10 15:47:06,,2025-06-10,,서울특별시 성북구 길음동 **** 래미안길음센터피스,PHMG120253070034047000032,3070000,"서울특별시 성북구 숭인로 **, ***동 ****호 (길음동, 래미안길음센터피스)",02727,01,영업/정상,,,,
씨제이올리브영(주) 홈플러스월곡점,2025-12-23,203502.004139568,455500.568972657,2026-05-03 22:35:28,I,03,폐업,2025-12-23 17:42:36,,2018-02-21,,서울특별시 성북구 하월곡동 **번지 **호 코업스타클래스,PHMG120183070034047000010,3070000,"서울특별시 성북구 화랑로 **, 코업스타클래스 B*층 (하월곡동)",02751,03,폐업,,,02-906-6892,
GS25 월곡으뜸점,2016-12-31,203191.937320132,455847.203922326,2026-05-03 22:34:49,I,03,폐업,2017-01-09 14:51:02,,2014-11-05,136-130,서울특별시 성북구 하월곡동 **번지 ***호,PHMG120143070034047000105,3070000,서울특별시 성북구 오패산로 ** (하월곡동),02738,03,폐업,,,,
아나덴슈가링왁싱 창동역점,2024-10-02,204011.919617341,461194.791887383,2026-05-03 22:36:01,I,03,폐업,2024-10-02 13:13:07,,2024-01-18,,서울특별시 도봉구 창동 ***-** 우림빌딩,PHMG120243090033047000004,3090000,"서울특별시 도봉구 노해로**길 **, 우림빌딩 *층 ***호 (창동)",01399,03,폐업,,,,
이마트24 성북희망점,2025-07-04,201200.94559696,453950.73985914,2026-05-03 22:36:27,I,03,폐업,2025-07-09 09:06:47,,2023-08-10,,서울특별시 성북구 삼선동*가 **-*,PHMG120233070034047000081,3070000,"서울특별시 성북구 삼선교로**나길 **, *층 (삼선동*가)",02862,03,폐업,,,,
씨유방학성원점,2025-05-19,203259.107447508,462219.107803166,2026-05-03 22:35:46,I,03,폐업,2025-05-19 18:00:08,,2022-02-18,,서울특별시 도봉구 방학동 ***-**,PHMG120223090033047000077,3090000,"서울특별시 도봉구 방학로*길 *, *층 (방학동)",01390,03,폐업,,,02-955-9200,
주식회사에프엘에스서울강북지점,2021-01-28,202466.119176743,460394.329853007,2026-05-03 22:34:59,I,03,폐업,2021-01-28 13:38:10,,2018-01-12,,서울특별시 도봉구 쌍문동 ***번지 *호 한일병원 *층,PHMG120183090033047000002,3090000,"서울특별시 도봉구 우이천로 ***, 한일병원 *층 (쌍문동)",01450,03,폐업,,,,
GS25돈암한진,,200841.726990037,454721.505180141,2026-05-03 22:36:11,I,13,영업중,2022-03-08 10:21:37,,2022-03-07,,서울특별시 성북구 돈암동 ***-* 한신한진아파트,PHMG120223070034047000089,3070000,"서울특별시 성북구 성북로*길 **, *층 (돈암동, 한신한진아파트)",02831,01,영업/정상,,,,
(주)엠코리아홈케어,,204958.405518224,456443.387226032,2026-05-03 22:34:53,I,15,전출,2016-07-15 18:08:46,,2015-04-24,136-820,서울특별시 성북구 석관동 ***번지 *호 장위뉴타워 ****호,PHMG120153070034047000030,3070000,"서울특별시 성북구 화랑로 ***, ****호 (석관동, 장위뉴타워)",02787,05,제외/삭제/전출,,,1599-9363,
씨엔비헬스케어,,203788.569424152,463619.198756319,2026-05-03 22:34:59,I,13,영업중,2021-02-19 13:36:10,,2018-02-02,,서울특별시 도봉구 도봉동 ***-** 노블하우징 A,PHMG120183090033047000005,3090000,"서울특별시 도봉구 도봉로***나길 ***, *층 ***호 (도봉동, 노블하우징 A)",01308,01,영업/정상,,,,
해피월드,2009-04-03,202029.981799661,455605.716911266,2026-05-03 22:33:54,I,03,폐업,2020-12-02 16:53:46,,2008-10-01,,서울특별시 성북구 길음동 **** 삼부아파트,PHMG120083070034047000035,3070000,"서울특별시 성북구 동소문로 ***, ***동 지하*층 **-**호 (길음동, 삼부아파트)",02735,03,폐업,,,02-2214-2294,
류디자인메디,,202887.735294472,455516.204264925,2026-05-03 22:36:14,I,13,영업중,2022-06-27 14:26:18,,2022-06-27,,서울특별시 성북구 종암동 *** 종암우림카이저팰리스,PHMG120223070034047000154,3070000,"서울특별시 성북구 종암로 ***, ***호 (종암동, 종암우림카이저팰리스)",02797,01,영업/정상,,,02-929-9188,
세븐일레븐 종암고대점,,203076.939418852,454483.543109637,2026-05-03 22:36:12,I,13,영업중,2022-04-14 13:54:25,,2022-04-14,,서울특별시 성북구 종암동 **-**,PHMG120223070034047000122,3070000,"서울특별시 성북구 북악산로 ****, *층 (종암동)",02811,01,영업/정상,,,,
범(BEOM),,205663.104412531,456441.585189649,2026-05-03 22:36:37,I,13,영업중,2025-02-27 14:03:25,,2025-02-25,,서울특별시 성북구 석관동 ***-*,PHMG120253070034047000021,3070000,"서울특별시 성북구 한천로**가길 **, *층 (석관동)",02782,01,영업/정상,,,,
바이오슬립메드(주),2009-02-25,202516.075789181,454117.677541869,2026-05-03 22:33:44,I,03,폐업,2020-12-08 14:48:49,,2005-10-25,,서울특별시 성북구 안암동*가 **-* 리베르타,PHMG120053070034047000013,3070000,"서울특별시 성북구 개운사길 **, 리베르타 *층 (안암동*가)",02842,03,폐업,,,,
쉔픽스,2012-06-20,205020.608686581,456783.766604012,2026-05-03 22:34:07,I,03,폐업,2012-06-20 13:27:16,,2010-03-23,136-826,서울특별시 성북구 장위동 **번지 *호 *통 *반 삼익아파트 ***호,PHMG120103070034047000009,3070000,"서울특별시 성북구 화랑로**길 **, ***호 (장위동,삼익아파트)",,03,폐업,,,,
건강드림,,201149.2310736,454383.861117126,2026-05-03 22:36:37,I,13,영업중,2025-07-08 10:18:15,,2025-07-04,,서울특별시 성북구 동소문동*가 * 삼우빌딩,PHMG120253070034047000037,3070000,"서울특별시 성북구 보문로**길 *, 삼우빌딩 ***호 (동소문동*가)",02846,01,영업/정상,,,,
혜당메디칼 보문지점,2014-07-16,201513.300183829,453992.306231613,2026-05-03 22:34:39,I,03,폐업,2014-07-16 10:04:37,,2013-10-28,136-045,서울특별시 성북구 삼선동*가 ***번지 경동빌딩*층,PHMG120133070034047000045,3070000,"서울특별시 성북구 보문로 *** (삼선동*가, 경동빌딩 *층)",,03,폐업,,,,
(주)코리아세븐 성북스타클래스점,2025-04-11,203502.004139568,455500.568972657,2026-05-03 22:36:06,I,03,폐업,2025-04-11 17:01:25,,2022-02-08,,서울특별시 성북구 하월곡동 **-** 코업스타클래스,PHMG120223070034047000046,3070000,"서울특별시 성북구 화랑로 **, 코업스타클래스 *층 ***-*호 (하월곡동)",02751,03,폐업,,,,
매크로넷,2009-03-30,,,2026-05-03 22:33:48,I,03,폐업,2009-03-31 13:37:31,,2005-01-14,132-908,서울특별시 도봉구창*동 *** 도봉행정지원센터 ***호,PHMG120053090033047000001,3090000,,,03,폐업,,,,
안암고려의료기상사,,202420.68935175,453757.910506187,2026-05-03 22:33:36,I,13,영업중,2021-11-22 17:40:32,,2001-02-26,,서울특별시 성북구 안암동*가 ***번지 **호,PHMG120013070034047000002,3070000,서울특별시 성북구 고려대로 ** (안암동*가),02855,01,영업/정상,,,02-925-1971,
성북장애인보장구수리센터,2018-03-09,201546.326002166,453843.498891565,2026-05-03 22:35:28,I,03,폐업,2018-03-12 08:03:29,,2018-02-09,,서울특별시 성북구 보문동*가 **번지 *호 명성빌딩,PHMG120183070034047000006,3070000,"서울특별시 성북구 보문로 ***, 명성빌딩 *층 (보문동*가)",02871,03,폐업,,,02-921-7230,
(주)한솔애드컴,2025-05-20,200853.020442941,456773.004015485,2026-05-03 22:35:20,I,03,폐업,2025-05-20 16:18:37,,2017-06-28,,서울특별시 성북구 정릉동 ***번지 **호,PHMG120173070034047000050,3070000,"서울특별시 성북구 보국문로**길 **-*, *층 (정릉동)",02717,03,폐업,,,02-918-8070,
